Store,Format,City,State,Rx Freq,July DEA,August DEA,September DEA,Service Provider,Phone Number
1299,SUP,COTTONWOOD,AZ,180,,,,CLEAN EARTH,877-406-5295
1304,SUP,WARSAW,IN,180,,,,CLEAN EARTH,877-406-5295
1307,SUP,BOURBONNAIS,IL,180,,,,CLEAN EARTH,877-406-5295
1310,SUP,TERRE HAUTE,IN,180,,,,CLEAN EARTH,877-406-5295
1318,SUP,Knoxville,TN,180,,,,CLEAN EARTH,877-406-5295
1319,SUP,Knoxville,TN,180,,,,CLEAN EARTH,877-406-5295
1320,SUP,Knoxville,TN,180,,,,CLEAN EARTH,877-406-5295
1323,WMT,PEORIA,IL,180,,,,CLEAN EARTH,877-406-5295
1324,SUP,NOGALES,AZ,180,,,,CLEAN EARTH,877-406-5295
1325,SUP,TUCSON,AZ,180,,,,CLEAN EARTH,877-406-5295
1327,SUP,MADISON,IN,180,,,,CLEAN EARTH,877-406-5295
1328,SUP,WINSLOW,AZ,180,,,,CLEAN EARTH,877-406-5295
1329,SUP,LOGANSPORT,IN,180,,,,CLEAN EARTH,877-406-5295
1330,SUP,Lima,OH,180,,,,CLEAN EARTH,877-406-5295
1331,SUP,Sidney,OH,180,,,,CLEAN EARTH,877-406-5295
1333,SUP,Van Wert,OH,180,,,,CLEAN EARTH,877-406-5295
1334,SUP,CLAYPOOL,AZ,180,,,,CLEAN EARTH,877-406-5295
1341,SUP,EVANSVILLE,IN,180,,,,CLEAN EARTH,877-406-5295
1351,SUP,Beckley,WV,180,,,,CLEAN EARTH,877-406-5295
1356,SUP,MARTINSVILLE,IN,180,,,,CLEAN EARTH,877-406-5295
1360,SUP,Fayetteville,WV,180,,,,CLEAN EARTH,877-406-5295
1364,SUP,LAKE HAVASU CITY,AZ,180,,,,CLEAN EARTH,877-406-5295
1368,SUP,West Union,OH,180,,,,CLEAN EARTH,877-406-5295
1369,SUP,PAYSON,AZ,180,,,,CLEAN EARTH,877-406-5295
1370,SUP,BULLHEAD CITY,AZ,180,,,,CLEAN EARTH,877-406-5295
1371,SUP,COLUMBUS,IN,180,,,,CLEAN EARTH,877-406-5295
1376,SUP,Hendersonville,TN,180,,,,CLEAN EARTH,877-406-5295
1377,SUP,JOHNSBURG,IL,180,,,,CLEAN EARTH,877-406-5295
1378,SUP,GOSHEN,IN,180,,,,CLEAN EARTH,877-406-5295
1381,SUP,APACHE JUNCTION,AZ,180,,,,CLEAN EARTH,877-406-5295
1386,SUP,PONTIAC,IL,180,,,,CLEAN EARTH,877-406-5295
1388,SUP,KENDALLVILLE,IN,180,,,,CLEAN EARTH,877-406-5295
1395,WMT,CENTRALIA,IL,180,,,,CLEAN EARTH,877-406-5295
1401,SUP,NAPERVILLE,IL,180,,,,CLEAN EARTH,877-406-5295
1404,SUP,LAKE ZURICH,IL,180,,,,CLEAN EARTH,877-406-5295
1407,SUP,Lebanon,OH,180,,,,CLEAN EARTH,877-406-5295
1410,SUP,Troy,OH,180,,,,CLEAN EARTH,877-406-5295
1411,SUP,GREEN VALLEY,AZ,180,,,,CLEAN EARTH,877-406-5295
1413,SUP,CRYSTAL LAKE,IL,180,,,,CLEAN EARTH,877-406-5295
1416,SUP,Napoleon,OH,180,,,,CLEAN EARTH,877-406-5295
1417,SUP,PRESCOTT,AZ,180,,,,CLEAN EARTH,877-406-5295
1418,SUP,O FALLON,IL,180,,,,CLEAN EARTH,877-406-5295
1419,SUP,FORT WAYNE,IN,180,,,,CLEAN EARTH,877-406-5295
1420,SUP,STREAMWOOD,IL,180,,,,CLEAN EARTH,877-406-5295
1421,SUP,WASHINGTON,IL,180,,,,CLEAN EARTH,877-406-5295
1422,SUP,Alma,MI,180,,,,CLEAN EARTH,877-406-5295
1423,SUP,ST JOHNS,MI,180,,,,CLEAN EARTH,877-406-5295
1425,SUP,COLUMBIA CITY,IN,180,,,,CLEAN EARTH,877-406-5295
1426,SUP,Ashland,KY,180,,,,CLEAN EARTH,877-406-5295
1427,SUP,Circleville,OH,180,,,,CLEAN EARTH,877-406-5295
1428,SUP,MT. PLEASANT,MI,180,,,,CLEAN EARTH,877-406-5295
1429,SUP,Fremont,OH,180,,,,CLEAN EARTH,877-406-5295
1432,SUP,Cadillac,MI,180,,,,CLEAN EARTH,877-406-5295
1433,SUP,Celina,OH,180,,,,CLEAN EARTH,877-406-5295
1438,SUP,CEDAR CITY,UT,180,,,,CLEAN EARTH,877-406-5295
1439,SUP,WASHINGTON,UT,180,,,,CLEAN EARTH,877-406-5295
1440,SUP,TOOELE,UT,180,,,,CLEAN EARTH,877-406-5295
1441,SUP,Mason,OH,180,,,,CLEAN EARTH,877-406-5295
1442,SUP,PAGE,AZ,180,,,,CLEAN EARTH,877-406-5295
1443,SUP,Cincinnati,OH,180,,,,CLEAN EARTH,877-406-5295
1445,SUP,Port Clinton,OH,180,,,,CLEAN EARTH,877-406-5295
1448,SUP,Ashland,OH,180,,,,CLEAN EARTH,877-406-5295
1450,SUP,Ripley,WV,180,,,,CLEAN EARTH,877-406-5295
1451,SUP,BEARDSTOWN,IL,180,,,,CLEAN EARTH,877-406-5295
1454,SUP,QUINCY,IL,180,,,,CLEAN EARTH,877-406-5295
1459,SUP,INDIANAPOLIS,IN,180,,,,CLEAN EARTH,877-406-5295
1463,SUP,Xenia,OH,180,,,,CLEAN EARTH,877-406-5295
1466,SUP,Jacksboro,TN,180,,,,CLEAN EARTH,877-406-5295
1467,SUP,Jamestown,TN,180,,,,CLEAN EARTH,877-406-5295
1469,SUP,Chattanooga,TN,180,,,,CLEAN EARTH,877-406-5295
1474,SUP,YUMA,AZ,180,,,,CLEAN EARTH,877-406-5295
1476,SUP,CLARKSVILLE,IN,180,,,,CLEAN EARTH,877-406-5295
1477,SUP,Summersville,WV,180,,,,CLEAN EARTH,877-406-5295
1478,SUP,South Point,OH,180,,,,CLEAN EARTH,877-406-5295
1479,SUP,VALPARAISO,IN,180,,,,CLEAN EARTH,877-406-5295
1480,SUP,WINCHESTER,IN,180,,,,CLEAN EARTH,877-406-5295
1483,SUP,YANKTON,SD,180,,,,CLEAN EARTH,877-406-5295
1487,SUP,MICHIGAN CITY,IN,180,,,,CLEAN EARTH,877-406-5295
1489,WMT,VERNON HILLS,IL,180,,,,CLEAN EARTH,877-406-5295
1490,SUP,ROCKFORD,IL,180,,,,CLEAN EARTH,877-406-5295
1495,SUP,Huber Heights,OH,180,,,,CLEAN EARTH,877-406-5295
1497,SUP,RICHTON PARK,IL,180,,,,CLEAN EARTH,877-406-5295
1499,SUP,Lewisburg,WV,180,,,,CLEAN EARTH,877-406-5295
1500,SUP,WATERTOWN,SD,180,,,,CLEAN EARTH,877-406-5295
1503,SUP,Centerville (Southeast),OH,180,,,,CLEAN EARTH,877-406-5295
1504,SUP,Dayton,OH,180,,,,CLEAN EARTH,877-406-5295
1505,SUP,Pikeville,KY,180,,,,CLEAN EARTH,877-406-5295
1507,SUP,WICHITA,KS,180,,,,CLEAN EARTH,877-406-5295
1510,SUP,Florence,KY,180,,,,CLEAN EARTH,877-406-5295
1512,SUP,CHANDLER,AZ,180,,,,CLEAN EARTH,877-406-5295
1514,SUP,ARNOLD,MO,180,,,,CLEAN EARTH,877-406-5295
1518,SUP,INDIANAPOLIS,IN,180,,,,CLEAN EARTH,877-406-5295
1519,SUP,Jackson,OH,180,,,,CLEAN EARTH,877-406-5295
1520,SUP,ABERDEEN,SD,180,,,,CLEAN EARTH,877-406-5295
1521,SUP,Cincinnati,OH,180,,,,CLEAN EARTH,877-406-5295
1522,SUP,Elkins,WV,180,,,,CLEAN EARTH,877-406-5295
1531,SUP,EAST DUNDEE,IL,180,,,,CLEAN EARTH,877-406-5295
1532,SUP,GLENDALE,AZ,180,,,,CLEAN EARTH,877-406-5295
1533,SUP,PEORIA,AZ,180,,,,CLEAN EARTH,877-406-5295
1534,SUP,BISMARCK,ND,No Rx,,,,CLEAN EARTH,877-406-5295
1535,SUP,SIOUX FALLS,SD,180,,,,CLEAN EARTH,877-406-5295
1538,SUP,BROOKINGS,SD,180,,,,CLEAN EARTH,877-406-5295
1539,SUP,Mansfield,OH,180,,,,CLEAN EARTH,877-406-5295
1540,SUP,South Haven,MI,180,,,,CLEAN EARTH,877-406-5295
1542,SUP,Gaylord,MI,180,,,,CLEAN EARTH,877-406-5295
1543,SUP,SPEARFISH,SD,180,,,,CLEAN EARTH,877-406-5295
1544,SUP,Clarksburg,WV,180,,,,CLEAN EARTH,877-406-5295
1545,SUP,GRAND FORKS,ND,No Rx,,,,CLEAN EARTH,877-406-5295
1547,SUP,LAFAYETTE,IN,180,,,,CLEAN EARTH,877-406-5295
1548,WMT,WATSEKA,IL,180,,,,CLEAN EARTH,877-406-5295
1549,SUP,PHOENIX,AZ,180,,,,CLEAN EARTH,877-406-5295
1553,WMT,BLOOMINGDALE,IL,180,,,,CLEAN EARTH,877-406-5295
1556,SUP,ORLAND HILLS,IL,180,,,,CLEAN EARTH,877-406-5295
1557,SUP,FISHERS,IN,180,,,,CLEAN EARTH,877-406-5295
1559,WMT,LAS VEGAS,NV,180,,,,CLEAN EARTH,877-406-5295
1560,SUP,LAS VEGAS,NV,180,,,,CLEAN EARTH,877-406-5295
1561,WMT,Memphis,TN,180,,,,CLEAN EARTH,877-406-5295
1564,SUP,New Boston,OH,180,,,,CLEAN EARTH,877-406-5295
1565,SUP,WILLISTON,ND,No Rx,,,,CLEAN EARTH,877-406-5295
1566,SUP,GOSHEN,IN,180,,,,CLEAN EARTH,877-406-5295
1567,SUP,DICKINSON,ND,No Rx,,,,CLEAN EARTH,877-406-5295
1569,SUP,Maysville,KY,180,,,,CLEAN EARTH,877-406-5295
1570,SUP,AUBURN,IN,180,,,,CLEAN EARTH,877-406-5295
1572,SUP,VERNAL,UT,180,,,,CLEAN EARTH,877-406-5295
1573,SUP,PRICE,UT,180,,,,CLEAN EARTH,877-406-5295
1576,WMT,SCHERERVILLE,IN,180,,,,CLEAN EARTH,877-406-5295
1580,SUP,INDIANAPOLIS,IN,180,,,,CLEAN EARTH,877-406-5295
1581,SUP,FARGO,ND,No Rx,,,,CLEAN EARTH,877-406-5295
1584,SUP,LAS VEGAS,NV,180,,,,CLEAN EARTH,877-406-5295
1592,SUP,Bad Axe,MI,180,,,,CLEAN EARTH,877-406-5295
1593,SUP,Coldwater,MI,180,,,,CLEAN EARTH,877-406-5295
1594,SUP,Heath,OH,180,,,,CLEAN EARTH,877-406-5295
1595,SUP,Marysville,OH,180,,,,CLEAN EARTH,877-406-5295
1596,SUP,BOLINGBROOK,IL,180,,,,CLEAN EARTH,877-406-5295
1598,WMT,PHOENIX,AZ,180,,,,CLEAN EARTH,877-406-5295
1599,SUP,OVERLAND PARK,KS,180,,,,CLEAN EARTH,877-406-5295
1601,SUP,CARMEL,IN,180,,,,CLEAN EARTH,877-406-5295
1602,SUP,SPRINGFIELD,IL,180,,,,CLEAN EARTH,877-406-5295
1604,SUP,RAPID CITY,SD,180,,,,CLEAN EARTH,877-406-5295
1606,SUP,HIXSON,TN,180,,,,CLEAN EARTH,877-406-5295
1611,SUP,Fort Gratiot,MI,180,,,,CLEAN EARTH,877-406-5295
1612,SUP,TUCSON,AZ,180,,,,CLEAN EARTH,877-406-5295
1618,SUP,MERRILLVILLE,IN,180,,,,CLEAN EARTH,877-406-5295
1622,SUP,Tiffin,OH,180,,,,CLEAN EARTH,877-406-5295
1628,SUP,Sandusky,OH,180,,,,CLEAN EARTH,877-406-5295
1629,WMT,BRAZIL,IN,180,,,,CLEAN EARTH,877-406-5295
1636,SUP,MINOT,ND,No Rx,,,,CLEAN EARTH,877-406-5295
1639,WMT,ROCHESTER,IN,180,,,,CLEAN EARTH,877-406-5295
1642,SUP,Charlotte,MI,180,,,,CLEAN EARTH,877-406-5295
1646,SUP,MESA,AZ,180,,,,CLEAN EARTH,877-406-5295
1647,SUP,DECATUR,IN,180,,,,CLEAN EARTH,877-406-5295
1648,SUP,CARSON CITY,NV,180,,,,CLEAN EARTH,877-406-5295
1649,SUP,JAMESTOWN,ND,No Rx,,,,CLEAN EARTH,877-406-5295
1653,SUP,Weston,WV,180,,,,CLEAN EARTH,877-406-5295
1655,SUP,CRAWFORDSVILLE,IN,180,,,,CLEAN EARTH,877-406-5295
1665,SUP,MUNCIE,IN,180,,,,CLEAN EARTH,877-406-5295
1667,SUP,WABASH,IN,180,,,,CLEAN EARTH,877-406-5295
1668,SUP,GURNEE,IL,180,,,,CLEAN EARTH,877-406-5295
1675,SUP,Lebanon,KY,180,,,,CLEAN EARTH,877-406-5295
1676,SUP,TELL CITY,IN,180,,,,CLEAN EARTH,877-406-5295
1681,SUP,MT PROSPECT,IL,180,,,,CLEAN EARTH,877-406-5295
1685,SUP,PIERRE,SD,180,,,,CLEAN EARTH,877-406-5295
1686,SUP,TAYLORSVILLE,UT,180,,,,CLEAN EARTH,877-406-5295
1690,SUP,DECATUR,IL,180,,,,CLEAN EARTH,877-406-5295
1691,WMT,OVERLAND PARK,KS,180,,,,CLEAN EARTH,877-406-5295
1695,WMT,DEVILS LAKE,ND,No Rx,,,,CLEAN EARTH,877-406-5295
1699,SUP,LAYTON,UT,180,,,,CLEAN EARTH,877-406-5295
1703,SUP,Martinsburg,WV,180,,,,CLEAN EARTH,877-406-5295
1707,SUP,East Liverpool,OH,180,,,,CLEAN EARTH,877-406-5295
1708,SUP,RIVERDALE,UT,180,,,,CLEAN EARTH,877-406-5295
1709,SUP,ANGOLA,IN,180,,,,CLEAN EARTH,877-406-5295
1713,WMT,CANTON,IL,180,,,,CLEAN EARTH,877-406-5295
1714,SUP,Fairmont,WV,180,,,,CLEAN EARTH,877-406-5295
1718,SUP,Findlay,OH,180,,,,CLEAN EARTH,877-406-5295
1719,SUP,Big Rapids,MI,180,,,,CLEAN EARTH,877-406-5295
1724,SUP,Millersburg,OH,180,,,,CLEAN EARTH,877-406-5295
1728,SUP,ANDERSON,IN,180,,,,CLEAN EARTH,877-406-5295
1729,SUP,CONNERSVILLE,IN,180,,,,CLEAN EARTH,877-406-5295
1733,SUP,Owosso,MI,180,,,,CLEAN EARTH,877-406-5295
1734,SUP,CHAMPAIGN,IL,180,,,,CLEAN EARTH,877-406-5295
1735,WMT,WHEELING,IL,180,,,,CLEAN EARTH,877-406-5295
1737,WMT,VILLA PARK,IL,180,,,,CLEAN EARTH,877-406-5295
1740,SUP,FREEPORT,IL,180,,,,CLEAN EARTH,877-406-5295
1743,WMT,Harlan,KY,180,,,,CLEAN EARTH,877-406-5295
1745,SUP,RICHMOND,IN,180,,,,CLEAN EARTH,877-406-5295
1746,SUP,TEMPE,AZ,180,,,,CLEAN EARTH,877-406-5295
1750,SUP,Marion,OH,180,,,,CLEAN EARTH,877-406-5295
1752,SUP,Bay City,MI,180,,,,CLEAN EARTH,877-406-5295
1754,SUP,Howell,MI,180,,,,CLEAN EARTH,877-406-5295
1758,SUP,NEW CASTLE,IN,180,,,,CLEAN EARTH,877-406-5295
1761,SUP,GRANITE CITY,IL,180,,,,CLEAN EARTH,877-406-5295
1768,SUP,OREM,UT,180,,,,CLEAN EARTH,877-406-5295
1771,SUP,Sturgis,MI,180,,,,CLEAN EARTH,877-406-5295
1772,SUP,KLAMATH FALLS,OR,180,,,,CLEAN EARTH,877-406-5295
1775,SUP,LEBANON,OR,180,,,,CLEAN EARTH,877-406-5295
1779,WMT,BRIDGEVIEW,IL,180,,,,CLEAN EARTH,877-406-5295
1782,SUP,Vienna,WV,180,,,,CLEAN EARTH,877-406-5295
1783,SUP,PRINCETON,IN,180,,,,CLEAN EARTH,877-406-5295
1784,SUP,SALEM,OR,180,,,,CLEAN EARTH,877-406-5295
1790,SUP,Monroe,MI,180,,,,CLEAN EARTH,877-406-5295
1791,SUP,Fremont,MI,180,,,,CLEAN EARTH,877-406-5295
1793,SUP,WOODBURN,OR,180,,,,CLEAN EARTH,877-406-5295
1798,SUP,Caro,MI,180,,,,CLEAN EARTH,877-406-5295
1802,SUP,TOPEKA,KS,180,,,,CLEAN EARTH,877-406-5295
1804,SUP,FORT WAYNE,IN,180,,,,CLEAN EARTH,877-406-5295
1809,SUP,Jonesville,MI,180,,,,CLEAN EARTH,877-406-5295
1812,SUP,Wooster,OH,180,,,,CLEAN EARTH,877-406-5295
1814,SUP,ELGIN,IL,180,,,,CLEAN EARTH,877-406-5295
1817,SUP,HERMISTON,OR,180,,,,CLEAN EARTH,877-406-5295
1827,SUP,PARK CITY,UT,180,,,,CLEAN EARTH,877-406-5295
1834,SUP,GRANTS PASS,OR,180,,,,CLEAN EARTH,877-406-5295
1836,SUP,Adrian,MI,180,,,,CLEAN EARTH,877-406-5295
1838,WMT,LAS VEGAS,NV,180,,,,CLEAN EARTH,877-406-5295
1839,SUP,Lorain,OH,180,,,,CLEAN EARTH,877-406-5295
1843,WMT,MCMINNVILLE,OR,180,,,,CLEAN EARTH,877-406-5295
1846,SUP,DOUGLAS,AZ,180,,,,CLEAN EARTH,877-406-5295
1848,WMT,GLEN ELLYN,IL,180,,,,CLEAN EARTH,877-406-5295
1857,WMT,Mentor,OH,180,,,,CLEAN EARTH,877-406-5295
1863,WMT,Eastlake,OH,180,,,,CLEAN EARTH,877-406-5295
1872,SUP,HELENA,MT,180,,,,CLEAN EARTH,877-406-5295
1876,WMT,HOOD RIVER,OR,180,,,,CLEAN EARTH,877-406-5295
1878,SUP,REXBURG,ID,180,,,,CLEAN EARTH,877-406-5295
1880,SUP,COOS BAY,OR,180,,,,CLEAN EARTH,877-406-5295
1888,SUP,NORTH LOGAN,UT,180,,,,CLEAN EARTH,877-406-5295
1889,SUP,ISLAND CITY,OR,180,,,,CLEAN EARTH,877-406-5295
1892,SUP,HODGKINS,IL,180,,,,CLEAN EARTH,877-406-5295
1894,SUP,Medina,OH,180,,,,CLEAN EARTH,877-406-5295
1895,WMT,Fairlawn,OH,180,,,,CLEAN EARTH,877-406-5295
1897,SUP,ELK GROVE VILLAGE,IL,180,,,,CLEAN EARTH,877-406-5295
1898,SUP,SAINT CHARLES,IL,180,,,,CLEAN EARTH,877-406-5295
1900,SUP,BURLEY,ID,180,,,,CLEAN EARTH,877-406-5295
1901,SUP,BUTTE,MT,180,,,,CLEAN EARTH,877-406-5295
1902,SUP,AMMON,ID,180,,,,CLEAN EARTH,877-406-5295
1905,SUP,BLACKFOOT,ID,180,,,,CLEAN EARTH,877-406-5295
1911,WMT,AKRON (S),OH,180,,,,CLEAN EARTH,877-406-5295
1913,SUP,Bowling Green,OH,180,,,,CLEAN EARTH,877-406-5295
1920,WMT,SALEM,OR,180,,,,CLEAN EARTH,877-406-5295
1923,SUP,Comstock Park,MI,180,,,,CLEAN EARTH,877-406-5295
1925,WMT,NEWPORT,OR,180,,,,CLEAN EARTH,877-406-5295
1927,SUP,Macedonia,OH,180,,,,CLEAN EARTH,877-406-5295
1928,SUP,Flint,MI,180,,,,CLEAN EARTH,877-406-5295
1933,WMT,NORTHLAKE,IL,180,,,,CLEAN EARTH,877-406-5295
1936,SUP,Sault Ste. Marie,MI,180,,,,CLEAN EARTH,877-406-5295
1937,SUP,Coshocton,OH,180,,,,CLEAN EARTH,877-406-5295
1938,WMT,BEDFORD PARK,IL,180,,,,CLEAN EARTH,877-406-5295
1942,SUP,Holland,MI,180,,,,CLEAN EARTH,877-406-5295
1948,SUP,Weirton,WV,180,,,,CLEAN EARTH,877-406-5295
1951,SUP,ONTARIO,OR,180,,,,CLEAN EARTH,877-406-5295
1955,SUP,ROCKFORD,IL,180,,,,CLEAN EARTH,877-406-5295
1956,SUP,BILLINGS,MT,180,,,,CLEAN EARTH,877-406-5295
1961,SUP,Alexandria,KY,180,,,,CLEAN EARTH,877-406-5295
1962,SUP,KOKOMO,IN,180,,,,CLEAN EARTH,877-406-5295
1978,SUP,PLYMOUTH,IN,180,,,,CLEAN EARTH,877-406-5295
1986,SUP,Norwalk,OH,180,,,,CLEAN EARTH,877-406-5295
1987,SUP,Lapeer,MI,180,,,,CLEAN EARTH,877-406-5295
1990,WMT,Delaware,OH,180,,,,CLEAN EARTH,877-406-5295
1991,SUP,BLOOMINGTON,IN,180,,,,CLEAN EARTH,877-406-5295
1995,SUP,CHUBBUCK,ID,180,,,,CLEAN EARTH,877-406-5295
1998,SUP,SKOKIE,IL,180,,,,CLEAN EARTH,877-406-5295
2010,SUP,Niles,MI,180,,,,CLEAN EARTH,877-406-5295
2014,SUP,Houghton Lake,MI,180,,,,CLEAN EARTH,877-406-5295
2020,WMT,RENSSELAER,IN,180,,,,CLEAN EARTH,877-406-5295
2033,SUP,MANDAN,ND,No Rx,,,,CLEAN EARTH,877-406-5295
2035,SUP,Greenville,OH,180,,,,CLEAN EARTH,877-406-5295
2036,SUP,South Charleston,WV,180,,,,CLEAN EARTH,877-406-5295
2050,SUP,HENDERSON,NV,180,,,,CLEAN EARTH,877-406-5295
2051,SUP,KINGMAN,AZ,180,,,,CLEAN EARTH,877-406-5295
2061,SUP,Plainwell,MI,180,,,,CLEAN EARTH,877-406-5295
2062,SUP,Benton Harbor,MI,180,,,,CLEAN EARTH,877-406-5295
2063,SUP,Austintown,OH,180,,,,CLEAN EARTH,877-406-5295
2065,SUP,Knoxville,TN,180,,,,CLEAN EARTH,877-406-5295
2069,SUP,MEDFORD,OR,180,,,,CLEAN EARTH,877-406-5295
2070,SUP,ANCHORAGE,AK,180,,,,CLEAN EARTH,877-406-5295
2071,SUP,ANCHORAGE,AK,180,,,,CLEAN EARTH,877-406-5295
2073,WMT,Brooklyn,OH,180,,,,CLEAN EARTH,877-406-5295
2074,SUP,WASILLA,AK,180,,,,CLEAN EARTH,877-406-5295
2075,WMT,BEND,OR,180,,,,CLEAN EARTH,877-406-5295
2078,SUP,Marietta,OH,180,,,,CLEAN EARTH,877-406-5295
2079,SUP,Marquette,MI,180,,,,CLEAN EARTH,877-406-5295
2080,SUP,Battle Creek,MI,180,,,,CLEAN EARTH,877-406-5295
2083,SUP,Morgantown,WV,180,,,,CLEAN EARTH,877-406-5295
2084,SUP,BOZEMAN,MT,180,,,,CLEAN EARTH,877-406-5295
2098,SUP,Columbus,OH,180,,,,CLEAN EARTH,877-406-5295
2100,SUP,Cheboygan,MI,180,,,,CLEAN EARTH,877-406-5295
2102,SUP,Ludington,MI,180,,,,CLEAN EARTH,877-406-5295
2106,SUP,RENO,NV,180,,,,CLEAN EARTH,877-406-5295
2112,SUP,SCOTTSDALE,AZ,180,,,,CLEAN EARTH,877-406-5295
2113,SUP,PHOENIX,AZ,180,,,,CLEAN EARTH,877-406-5295
2115,SUP,New Philadelphia,OH,180,,,,CLEAN EARTH,877-406-5295
2124,WMT,BEAVERCREEK(NE),OH,180,,,,CLEAN EARTH,877-406-5295
2131,SUP,TOPEKA,KS,180,,,,CLEAN EARTH,877-406-5295
2147,SUP,MISSOULA,MT,180,,,,CLEAN EARTH,877-406-5295
2149,SUP,MT VERNON,OH,180,,,,CLEAN EARTH,877-406-5295
2175,SUP,BRANSON WEST,MO,180,,,,CLEAN EARTH,877-406-5295
2188,SUP,EAGLE RIVER,AK,180,,,,CLEAN EARTH,877-406-5295
2189,SUP,RENO,NV,180,,,,CLEAN EARTH,877-406-5295
2191,SUP,Bryan,OH,180,,,,CLEAN EARTH,877-406-5295
2192,SUP,Houghton,MI,180,,,,CLEAN EARTH,877-406-5295
2193,SUP,Steubenville,OH,180,,,,CLEAN EARTH,877-406-5295
2197,SUP,Cortland,OH,180,,,,CLEAN EARTH,877-406-5295
2199,SUP,ST CLAIRSVILLE,OH,180,,,,CLEAN EARTH,877-406-5295
2204,WMT,FOREST PARK,IL,180,,,,CLEAN EARTH,877-406-5295
2207,SUP,MIDVALE,UT,180,,,,CLEAN EARTH,877-406-5295
2209,SUP,Zanesville,OH,180,,,,CLEAN EARTH,877-406-5295
2211,WMT,Poland (Boardman),OH,180,,,,CLEAN EARTH,877-406-5295
2213,SUP,SAINT LOUIS,MO,180,,,,CLEAN EARTH,877-406-5295
2215,SUP,DARIEN,IL,180,,,,CLEAN EARTH,877-406-5295
2221,SUP,SPRINGFIELD,MO,180,,,,CLEAN EARTH,877-406-5295
2231,SUP,MOLINE,IL,180,,,,CLEAN EARTH,877-406-5295
2238,SUP,Muskegon,MI,180,,,,CLEAN EARTH,877-406-5295
2243,SUP,REDMOND,OR,180,,,,CLEAN EARTH,877-406-5295
2244,SUP,Huntington,WV,180,,,,CLEAN EARTH,877-406-5295
2250,SUP,Fairfax,OH,180,,,,CLEAN EARTH,877-406-5295
2259,SUP,KALISPELL,MT,180,,,,CLEAN EARTH,877-406-5295
2266,SUP,Strongsville,OH,180,,,,CLEAN EARTH,877-406-5295
2273,SUP,BURTON,MI,180,,,,CLEAN EARTH,877-406-5295
2275,SUP,Oxford,OH,180,,,,CLEAN EARTH,877-406-5295
2276,SUP,LA PORTE,IN,180,,,,CLEAN EARTH,877-406-5295
2307,SUP,SOUTH JORDAN,UT,180,,,,CLEAN EARTH,877-406-5295
2308,WMT,LIHUE,HI,180,,,,CLEAN EARTH,877-406-5295
2309,SUP,West Chester,OH,180,,,,CLEAN EARTH,877-406-5295
2310,SUP,Knoxville,TN,180,,,,CLEAN EARTH,877-406-5295
2311,SUP,HUNTINGTON,IN,180,,,,CLEAN EARTH,877-406-5295
2313,SUP,Streetsboro,OH,180,,,,CLEAN EARTH,877-406-5295
2314,WMT,WAIPAHU,HI,180,,,26,CLEAN EARTH,877-406-5295
2315,WMT,DALLAS,OR,180,,,,CLEAN EARTH,877-406-5295
2316,SUP,NORTH OLMSTED,OH,180,,,,CLEAN EARTH,877-406-5295
2320,WMT,COTTAGE GROVE,OR,180,,,,CLEAN EARTH,877-406-5295
2321,WMT,KAILUA KONA,HI,180,,,,CLEAN EARTH,877-406-5295
2322,SUP,Memphis,TN,180,,,,CLEAN EARTH,877-406-5295
2323,WMT,STOW,OH,180,,,,CLEAN EARTH,877-406-5295
2338,SUP,Traverse City,MI,180,,,,CLEAN EARTH,877-406-5295
2339,SUP,WEST LAFAYETTE,IN,180,,,,CLEAN EARTH,877-406-5295
2350,SUP,Wauseon,OH,180,,,,CLEAN EARTH,877-406-5295
2354,SUP,ROCHESTER HILLS,MI,180,,,,CLEAN EARTH,877-406-5295
2358,SUP,Alpena,MI,180,,,,CLEAN EARTH,877-406-5295
2359,SUP,Ashtabula,OH,180,,,,CLEAN EARTH,877-406-5295
2361,WMT,NORTH CANTON,OH,180,,,,CLEAN EARTH,877-406-5295
2362,WMT,South Euclid,OH,180,,,,CLEAN EARTH,877-406-5295
2388,SUP,PORTLAND,IN,180,,,,CLEAN EARTH,877-406-5295
2400,SUP,Chillicothe,OH,180,,,,CLEAN EARTH,877-406-5295
2402,SUP,ELKO,NV,180,,,,CLEAN EARTH,877-406-5295
2417,SUP,Petoskey,MI,180,,,,CLEAN EARTH,877-406-5295
2422,WMT,SAINT HELENS,OR,180,,,,CLEAN EARTH,877-406-5295
2425,WNM,COLLINSVILLE,IL,180,,,,CLEAN EARTH,877-406-5295
2426,SUP,COLUMBUS (SW),OH,180,,,,CLEAN EARTH,877-406-5295
2428,SUP,NEWTON,KS,180,,,,CLEAN EARTH,877-406-5295
2429,SUP,Springfield,OH,180,,,,CLEAN EARTH,877-406-5295
2434,SUP,Iron Mountain,MI,180,,,,CLEAN EARTH,877-406-5295
2441,SUP,Hamilton,OH,180,,,,CLEAN EARTH,877-406-5295
2442,WNM,KANSAS CITY,MO,180,,,,CLEAN EARTH,877-406-5295
2443,SUP,SIOUX FALLS ,SD,180,,,,CLEAN EARTH,877-406-5295
2447,SUP,CINCINNATI (WEST),OH,180,,,,CLEAN EARTH,877-406-5295
2453,SUP,FALLON,NV,180,,,,CLEAN EARTH,877-406-5295
