Store,Offsite Storage Pickup Date,Service  Hours,Storage Vendor,Offsite Storage Box  Count
425,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),84
426,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
427,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
428,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
429,9/28/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey completeed/ Box Data Was Not Entered
430,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
431,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),5
432,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
433,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
434,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
435,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),111
436,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
437,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey completeed/ Box Data Was Not Entered
438,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
440,TBD,7 am - 5 pm,Vital Records Control (VRC),75
442,8/9/2023,7 am - 5 pm,Vital Records Control (VRC),116
443,3/14/2023,7 am - 5 pm,Vital Records Control (VRC),No Submission
444,TBD,7 am - 5 pm,Vital Records Control (VRC),No Submission
445,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
446,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
447,9/18/2023,7 am - 5 pm,Vital Records Control (VRC),42
448,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
449,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),39
450,5/30/2023,7 am - 6 pm,Vital Records Control (VRC),108
451,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
452,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),105
453,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
454,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
456,TBD,7 am - 6 pm,Vital Records Control (VRC),107
457,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),33
458,9/28/2023,7 am - 6 pm,Vital Records Control (VRC),26
459,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
461,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),46
462,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
463,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),19
464,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
465,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
466,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
467,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),64
468,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
469,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
470,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
471,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
472,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
473,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
475,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
476,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
477,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
478,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
479,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
480,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
481,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),98
482,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
483,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),159
484,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
485,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
486,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
488,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
489,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
490,9/28/2023,7 am - 6 pm,Vital Records Control (VRC),15
491,7/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
492,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
493,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
494,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),27
495,5/4/2023,7 am - 6 pm,Vital Records Control (VRC),126
497,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
498,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
499,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
500,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
501,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
502,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
503,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
504,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
505,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
506,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
507,7/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
508,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
510,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),22
511,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
512,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
513,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
514,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
515,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
516,9/7/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey completeed/ Box Data Was Not Entered
517,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
518,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
519,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
520,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
521,TBD,7 am - 6 pm,Vital Records Control (VRC),28
522,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey was not completed
523,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
524,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
525,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
526,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
527,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
528,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),12
529,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
530,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
531,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
532,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
533,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),69
535,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
536,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
537,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
538,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
539,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
540,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),162
541,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
542,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
543,TBD,7 am - 6 pm,Vital Records Control (VRC),90
544,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
545,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
546,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
547,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
548,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
549,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
550,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
551,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),95
552,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
553,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),159
554,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
555,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),6
556,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
557,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
558,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),120
559,TBD,7 am - 6 pm,Vital Records Control (VRC),16
560,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),6
561,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),39
562,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
563,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
564,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
565,7/20/2023,7 am - 6 pm,Vital Records Control (VRC),175
566,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
567,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
568,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
569,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
571,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
572,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
573,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),80
574,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
575,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
576,9/26/2023,7 am - 6 pm,Vital Records Control (VRC),30
577,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
578,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),41
579,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
580,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
581,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),103
582,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
583,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
584,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
585,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),141
586,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),27
587,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
588,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
589,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
590,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
591,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
592,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
593,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
594,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
595,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
596,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
598,9/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
599,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),18
600,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
601,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
602,9/11/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
603,9/26/2023,7 am - 6 pm,Vital Records Control (VRC),51
604,TBD,7 am - 6 pm,Vital Records Control (VRC),11
605,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
606,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
607,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
608,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey was not completed
609,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
610,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
611,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
612,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
613,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
614,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
615,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),19
616,3/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
617,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
618,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
619,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
620,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),2
621,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
622,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),178
623,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
624,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),13
625,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
626,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
627,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
628,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
629,TBD,7 am - 6 pm,Vital Records Control (VRC),36
630,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),44
631,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
632,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
633,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
634,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
635,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
636,TBD,7 am - 6 pm,Vital Records Control (VRC),67
637,9/28/2023,7 am - 6 pm,Vital Records Control (VRC),68
638,9/26/2023,7 am - 6 pm,Vital Records Control (VRC),70
639,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
640,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey was not completed
641,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
642,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
643,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
644,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
645,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),90
646,9/20/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
647,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
648,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
649,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
651,TBD,7 am - 6 pm,Vital Records Control (VRC),Reported 0
652,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
653,4/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
655,9/21/2023,7 am - 6 pm,Vital Records Control (VRC),5
656,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
657,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),47
658,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
659,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),91
660,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
661,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
662,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
663,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
664,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),25
665,9/21/2023,7 am - 6 pm,Vital Records Control (VRC),30
666,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
667,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),68
668,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
669,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),27
670,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
671,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
672,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
673,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
674,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
675,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
676,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
677,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
678,4/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
680,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),64
681,TBD,7 am - 6 pm,Vital Records Control (VRC),22
682,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
683,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
684,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
685,9/22/2023,7 am - 6 pm,Vital Records Control (VRC),22
686,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
687,9/1/2023,7 am - 6 pm,Vital Records Control (VRC),52
688,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
689,9/7/2023,7 am - 6 pm,Vital Records Control (VRC),42
690,3/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
691,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),40
692,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
693,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
694,5/9/2023,7 am - 6 pm,Vital Records Control (VRC),9
695,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),23
696,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
697,5/30/2023,7 am - 6 pm,Vital Records Control (VRC),40
698,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
699,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),19
700,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),120
701,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
702,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),41
703,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
705,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
706,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
707,TBD,7 am - 6 pm,Vital Records Control (VRC),94
708,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),125
709,9/21/2023,7 am - 6 pm,Vital Records Control (VRC),9
710,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
711,TBD,7 am - 6 pm,Vital Records Control (VRC),50
712,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),6
713,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
714,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
715,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),147
716,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
717,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
718,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
719,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),39
720,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),62
721,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),43
722,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
723,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
724,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),80
725,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
726,3/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
727,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
728,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
729,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
730,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
731,6/15/2023,7 am - 6 pm,Vital Records Control (VRC),22
733,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
734,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),160
735,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
736,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),4
737,9/7/2023,7 am - 6 pm,Vital Records Control (VRC),14
738,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
739,TBD,7 am - 6 pm,Vital Records Control (VRC),34
740,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
741,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
742,8/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
743,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
744,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),74
745,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
746,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),140
747,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
748,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),14
749,9/26/2023,7 am - 6 pm,Vital Records Control (VRC),10
750,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
751,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
752,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
753,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),67
754,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),15
755,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),3
756,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
757,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
758,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
759,9/2/2023,7 am - 6 pm,Vital Records Control (VRC),8
760,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
761,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
762,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
764,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),80
765,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
766,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
767,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
768,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
769,9/28/2023,7 am - 6 pm,Vital Records Control (VRC),145
770,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),15
771,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),12
772,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
773,9/7/2023,7 am - 6 pm,Vital Records Control (VRC),51
774,9/28/2023,7 am - 6 pm,Vital Records Control (VRC),45
775,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
776,9/15/2023,7 am - 6 pm,Vital Records Control (VRC),158
777,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),63
778,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),77
779,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
780,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
781,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
782,9/26/2023,7 am - 6 pm,Vital Records Control (VRC),103
783,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
784,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
785,TBD,7 am - 6 pm,Vital Records Control (VRC),113
786,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
787,8/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
788,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
789,8/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
790,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
791,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
792,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
793,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
794,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
795,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
796,TBD,7 am - 6 pm,Vital Records Control (VRC),95
797,6/15/2023,7 am - 6 pm,Vital Records Control (VRC),17
798,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
799,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),26
800,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
