Store #,Shipping City,State,Zip Code,Tier Name,Article #,Store Type
2908,Biscoe,NC,27209,Tier 03,100673607,Supercenter
2909,Corry,PA,16407,Tier 02 ,100673606,Supercenter
2910,Salem,OH,44460,Tier 05,100673609,Supercenter
2911,Central Square,NY,13036,Tier 02 ,100673606,Supercenter
2912,Taylor,MI,48180,Tier 04,100673608,Supercenter
2913,Boutte,LA,70039,Tier 05,100673609,Supercenter
2914,Massillon,OH,44646,Tier 04,100673608,Supercenter
2918,Allen,TX,75013,Tier 03,100673607,Supercenter
2919,Monroe,LA,71203,Tier 03,100673607,Neighborhood Market
2920,Orange Park,FL,32003,Tier 02 ,100673606,Supercenter
2921,Ogden,UT,84404,Tier 04,100673608,Supercenter
2922,Tucson,AZ,85741,Tier 05,100673609,Supercenter
2923,Billings,MT,59105,Tier 05,100673609,Supercenter
2924,Albuquerque,NM,87120,Tier 05,100673609,Supercenter
2925,Napa,CA,94558,Tier 05,100673609,Supercenter
2926,Plano,TX,75023,Tier 03,100673607,Supercenter
2927,Wood Village,OR,97060,Tier 05,100673609,Supercenter
2928,Goose Creek,SC,29445,Tier 01 ,100673605,Supercenter
2929,Hope Mills,NC,28348,Tier 03,100673607,Supercenter
2930,Tamarac,FL,33321,Tier 02 ,100673606,Neighborhood Market
2931,Salisbury,MD,21801,Tier 03,100673607,Supercenter
2932,Knoxville,TN,37934,Tier 02 ,100673606,Supercenter
2933,Princeton,WV,24740,Tier 04,100673608,Supercenter
2934,Paris,IL,61944,Tier 05,100673609,Supercenter
2935,Knoxville,IA,50138,Tier 03,100673607,Supercenter
2936,Milwaukee,WI,53223,Tier 05,100673609,Supercenter
2937,Hibbing,MN,55746,Tier 05,100673609,Supercenter
2938,Lafayette,LA,70508,Tier 05,100673609,Supercenter
2939,Richland,MS,39218,Tier 01 ,100673605,Supercenter
2940,West Monroe,LA,71291,Tier 03,100673607,Neighborhood Market
2941,Alpharetta,GA,30004,Tier 02 ,100673606,Supercenter
2944,Deland,FL,32724,Tier 02 ,100673606,Neighborhood Market
2945,Parkesburg,PA,19365,Tier 04,100673608,Supercenter
2946,Fort Lauderdale,FL,33312,Tier 03,100673607,Supercenter
2947,Vancouver,WA,98665,Tier 05,100673609,Wal-Mart
2948,Santa Fe Springs,CA,90670,Tier 05,100673609,Supercenter
2950,Palmdale,CA,93552,Tier 05,100673609,Supercenter
2951,Lancaster,CA,93535,Tier 04,100673608,Supercenter
2952,Murrieta,CA,92562,Tier 05,100673609,Wal-Mart
2953,Swansea,MA,02777-4121,Tier 04,100673608,Supercenter
2954,Norwalk,CT,06851,Tier 05,100673609,Wal-Mart
2955,Kansas City,MO,54145,Tier 05,100673609,Supercenter
2956,Shorewood,IL,60431,Tier 05,100673609,Supercenter
2957,Detroit Lakes,MN,56501,Tier 05,100673609,Supercenter
2958,Appleton,WI,54915,Tier 05,100673609,Supercenter
2959,Roseville,MI,48066,Tier 02 ,100673606,Supercenter
2962,Pompano Beach,FL,33069,Tier 03,100673607,Supercenter
2963,Coral Springs,FL,33076,Tier 03,100673607,Supercenter
2964,Leominster,MA,01453,Tier 02 ,100673606,Supercenter
2965,Newington,CT,06111,Tier 05,100673609,Wal-Mart
2966,Wadsworth,OH,44281,Tier 03,100673607,Supercenter
2967,Ft Wright,KY,41017,Tier 04,100673608,Supercenter
2968,Carrollton,KY,41008,Tier 05,100673609,Supercenter
2973,Murphy,TX,75094,Tier 03,100673607,Supercenter
2974,Richardson,TX,75081,Tier 03,100673607,Neighborhood Market
2975,Garland,TX,75043,Tier 03,100673607,Neighborhood Market
2976,Mesquite,TX,75150,Tier 03,100673607,Neighborhood Market
2977,Arlington,TX,76017,Tier 03,100673607,Neighborhood Market
2978,Fort Worth,TX,76133,Tier 03,100673607,Supercenter
2979,Fort Worth,TX,76137,Tier 03,100673607,Neighborhood Market
2980,Ft Worth,TX,76244,Tier 03,100673607,Supercenter
2981,Keller,TX,76248,Tier 04,100673608,Neighborhood Market
2983,MILTON,FL,32570,Tier 04,100673608,Neighborhood Market
2984,Lawton,OK,73505,Tier 03,100673607,Neighborhood Market
2985,Fresno,CA,93650,Tier 04,100673608,Supercenter
2986,Neenah,WI,54956,Tier 05,100673609,Supercenter
2987,Davie,FL,33328,Tier 02 ,100673606,Supercenter
2988,La Fayette,GA,30728,Tier 01 ,100673605,Supercenter
2989,Fremont,CA,94539,Tier 05,100673609,Wal-Mart
2990,Mitchell,SD,57301,Tier 04,100673608,Supercenter
2991,Cedar Park,TX,78613,Tier 03,100673607,Supercenter
2992,Painted Post,NY,14870,Tier 02 ,100673606,Supercenter
2993,Sugar Land,TX,77478,Tier 05,100673609,Supercenter
2994,Saint Joseph,MO,64503,Tier 05,100673609,Supercenter
2995,Plano,TX,75025,Tier 03,100673607,Neighborhood Market
2996,Dallas,TX,75287,Tier 04,100673608,Supercenter
2998,Loma Linda,CA,92354,Tier 02 ,100673606,Neighborhood Market
3004,Cicero,IL,60804,Tier 02 ,100673606,Supercenter
3008,Atlanta,GA,30314,Tier 02 ,100673606,Neighborhood Market
3011,BOYNTON BEACH,FL,33436,Tier 03,100673607,Neighborhood Market
3013,Pinellas Park,FL,33781,Tier 02 ,100673606,Neighborhood Market
3014,Dallas,TX,75232,Tier 04,100673608,Supercenter
3015,Dallas (Pleasant Grove),TX,75227,Tier 03,100673607,Neighborhood Market
3017,Spring Hill,TN,37174,Tier 02 ,100673606,Supercenter
3018,Fountain,CO,80906,Tier 05,100673609,Supercenter
3019,Thorton,CO,80229,Tier 05,100673609,Neighborhood Market
3022,Stockton,CA,95210,Tier 05,100673609,Neighborhood Market
3023,San Jose,CA,95135,Tier 05,100673609,Neighborhood Market
3026,Palm Desert,CA,92210,Tier 05,100673609,Neighborhood Market
3035,Washington,DC,20011,Tier 04,100673608,Supercenter
3042,Covington,LA,70433,Tier 04,100673608,Neighborhood Market
3043,Fort Worth Beach,TX,76244,Tier 03,100673607,Neighborhood Market
3044,Fortworth,TX,76105,Tier 03,100673607,Supercenter
3046,Modesto,CA,95355,Tier 05,100673609,Neighborhood Market
3047,Turlock,CA,95382,Tier 05,100673609,Neighborhood Market
3049,Tucson,AZ,85710,Tier 05,100673609,Neighborhood Market
3050,Beaverton,OR,97008,Tier 05,100673609,Neighborhood Market
3053,Everett,WA,98208,Tier 05,100673609,Supercenter
3055,Catoosa,OK,74015,Tier 03,100673607,Supercenter
3056,Spring Branch,TX,78070,Tier 03,100673607,Supercenter
3057,Helotes,TX,78023,Tier 03,100673607,Supercenter
3058,San Antonio,TX,78228,Tier 03,100673607,Supercenter
3059,Canton,MS,39046,Tier 01 ,100673605,Supercenter
3060,Yazoo City,MS,39194,Tier 05,100673609,Supercenter
3061,Shrewsbury,MO,63119,Tier 05,100673609,Supercenter
3062,Springfield,MO,65802,Tier 05,100673609,Neighborhood Market
3066,Sarasota,FL,34234,Tier 01 ,100673605,Neighborhood Market
3067,Norcross,GA,30093,Tier 01 ,100673605,Supercenter
3069,Marietta,GA,30090,Tier 02 ,100673606,Neighborhood Market
3070,Dunwoody,GA,30360,Tier 02 ,100673606,Neighborhood Market
3071,Tucker,GA,30084,Tier 02 ,100673606,Neighborhood Market
3072,Snellville,GA,30078,Tier 02 ,100673606,Neighborhood Market
3074,Lawrenceville,GA,30044,Tier 02 ,100673606,Neighborhood Market
3075,Panama City,FL,32405,Tier 01 ,100673605,Supercenter
3077,Haymarket,VA,20169,Tier 04,100673608,Supercenter
3078,East Brunswick,NJ,08816,Tier 05,100673609,Supercenter
3081,Sacramento,CA,95829,Tier 05,100673609,Supercenter
3082,Colorado Springs,CO,80916,Tier 05,100673609,Neighborhood Market
3083,Colorado Springs,CO,80915,Tier 05,100673609,Neighborhood Market
3084,Escondido,CA,92025,Tier 05,100673609,Neighborhood Market
3087,Oxnard,CA,93033,Tier 05,100673609,Wal-Mart
3088,St Cloud,MN,56301,Tier 04,100673608,Supercenter
3090,Rocklin,CA,95677,Tier 05,100673609,Neighborhood Market
3093,Meridian,ID,83642,Tier 04,100673608,Supercenter
3094,Boise,ID,83704,Tier 05,100673609,Neighborhood Market
3098,Bellevue,WA,98007,Tier 05,100673609,Neighborhood Market
3099,La Palma,CA,90623,Tier 05,100673609,Neighborhood Market
3101,Anaheim,CA,92801,Tier 05,100673609,Neighborhood Market
3102,Princeton,MN,55371,Tier 05,100673609,Supercenter
3103,Goddard,KS,67052,Tier 05,100673609,Supercenter
3104,Deerfield Beach,FL,33064,Tier 02 ,100673606,Neighborhood Market
3106,San Antonio,TX,78211,Tier 03,100673607,Supercenter
3107,San Antonio,TX,78255,Tier 03,100673607,Supercenter
3110,Chicago,IL,60620,Tier 02 ,100673606,Neighborhood Market
3111,Springfield,MO,65802,Tier 05,100673609,Neighborhood Market
3112,San Antonio,TX,78244,Tier 03,100673607,Supercenter
3114,Saugus,MA,01906,Tier 02 ,100673606,Supercenter
3118,Decatur,GA,30033,Tier 02 ,100673606,Supercenter
3119,Panama City Beach,FL,32413,Tier 02 ,100673606,Supercenter
3123,Santa Clara,CA,95050,Tier 05,100673609,Neighborhood Market
3126,Centennial,CO,80015-2472,Tier 05,100673609,Neighborhood Market
3127,Denver,CO,80239,Tier 05,100673609,Neighborhood Market
3128,Denver,CO,80231-2707,Tier 05,100673609,Neighborhood Market
3131,Rialto,CA,92376,Tier 05,100673609,Neighborhood Market
3132,Pomona,CA,91767,Tier 05,100673609,Neighborhood Market
3133,La Puente,CA,91744,Tier 05,100673609,Neighborhood Market
3135,Fort Worth,TX,76110,Tier 03,100673607,Neighborhood Market
3136,Horizon City,TX,79928,Tier 05,100673609,Supercenter
3137,Fairview,TN,37062,Tier 02 ,100673606,Supercenter
3138,Bakersfield,CA,93312,Tier 05,100673609,Neighborhood Market
3139,Bakersfield,CA,93312,Tier 05,100673609,Neighborhood Market
3140,Bakersfield,CA,93308,Tier 05,100673609,Neighborhood Market
3141,Bakersfield,CA,93307,Tier 05,100673609,Neighborhood Market
3143,Tucson,AZ,85710,Tier 05,100673609,Neighborhood Market
3144,Milwaukie,OR,97267,Tier 05,100673609,Neighborhood Market
3145,Vancouver,WA,98661,Tier 05,100673609,Neighborhood Market
3146,Corvallis,OR,97330,Tier 05,100673609,Neighborhood Market
3147,Simi Valley,CA,93063,Tier 05,100673609,Neighborhood Market
3149,Honolulu,HI,96813, Tier HIAK,100674085,Wal-Mart
3150,Council Bluffs,IA,51501,Tier 04,100673608,Supercenter
3151,Omaha,NE,68104,Tier 04,100673608,Supercenter
3152,Omaha,NE,68134,Tier 04,100673608,Neighborhood Market
3153,Omaha,NE,68135,Tier 04,100673608,Neighborhood Market
3154,Bellevue,NE,68123,Tier 04,100673608,Neighborhood Market
3155,Derby,KS,67037,Tier 05,100673609,Neighborhood Market
3156,Hampton Mercury,VA,23666,Tier 01 ,100673605,Neighborhood Market
3157,Newport News,VA,23605,Tier 04,100673608,Neighborhood Market
3159,Teterboro,NJ,07608,Tier 05,100673609,Supercenter
3161,Pasadena,FL,33707,Tier 02 ,100673606,Neighborhood Market
3162,Orlando,FL,32806,Tier 02 ,100673606,Neighborhood Market
3163,Hollywood,FL,33023,Tier 02 ,100673606,Supercenter
3164,Bentonville,AR,72712,Tier 03,100673607,Neighborhood Market
3166,Chicago,IL,60653,Tier 02 ,100673606,Neighborhood Market
3167,New Orleans,LA,70164,Tier 05,100673609,Supercenter
3168,Conway,AR,72034,Tier 04,100673608,Neighborhood Market
3169,Manor,TX,78653,Tier 03,100673607,Supercenter
3170,Elgin,TX,78621,Tier 03,100673607,Supercenter
3172,Omaha,NE,68117,Tier 04,100673608,Neighborhood Market
3173,La Vista,NE,68128,Tier 04,100673608,Neighborhood Market
3175,Colorado Springs,CO,80918,Tier 05,100673609,Neighborhood Market
3176,Colorado Springs,CO,80915,Tier 05,100673609,Neighborhood Market
3177,Fort Collins,CO,80525,Tier 05,100673609,Supercenter
3178,Gresham,OR,97080,Tier 05,100673609,Neighborhood Market
3179,Thousand Oaks,CA,91320,Tier 05,100673609,Neighborhood Market
3180,South Gate,CA,90280,Tier 05,100673609,Supercenter
3182,Chapel Hill,NC,27517,Tier 04,100673608,Supercenter
3183,Homestead,FL,33033,Tier 02 ,100673606,Neighborhood Market
3184,Hoover,AL,35216,Tier 02 ,100673606,Neighborhood Market
3185,Huntsville,AL,35810,Tier 02 ,100673606,Neighborhood Market
3188,Stone Mountain,GA,30083,Tier 02 ,100673606,Supercenter
3191,Pickens,SC,29671,Tier 04,100673608,Supercenter
3192,Greenville,SC,29611,Tier 04,100673608,Supercenter
3197,Tampa,FL,33613,Tier 02 ,100673606,Supercenter
3198,Carrollton,TX,75010,Tier 04,100673608,Neighborhood Market
3199,Plano,TX,75074,Tier 04,100673608,Neighborhood Market
3200,Weymouth,MA,02188,Tier 05,100673609,Wal-Mart
3201,McDonough,GA,30253,Tier 01 ,100673605,Supercenter
3202,Oklahoma City,OK,73135,Tier 03,100673607,Neighborhood Market
3204,Cedar Hill,TX,75104,Tier 03,100673607,Neighborhood Market
3205,Lithia Springs,GA,30122,Tier 01 ,100673605,Supercenter
3206,Lima,OH,45804,Tier 03,100673607,Supercenter
3207,Sanford,FL,32771,Tier 01 ,100673605,Supercenter
3208,Springsville,UT,84663,Tier 04,100673608,Supercenter
3209,Elk River,MN,55330,Tier 04,100673608,Supercenter
3210,Springfield,IL,62702,Tier 05,100673609,Supercenter
3212,Egg Hbr Township,NJ,08234,Tier 05,100673609,Supercenter
3213,Woodlands,TX,77384,Tier 03,100673607,Supercenter
3214,Suffolk,VA,23435,Tier 03,100673607,Supercenter
3215,Morgantown,WV,26501,Tier 04,100673608,Supercenter
3216,Virginia Beach,VA,23456,Tier 03,100673607,Supercenter
3217,Othello,WA,99344,Tier 05,100673609,Supercenter
3218,Spanaway,WA,98387,Tier 05,100673609,Supercenter
3219,Williamsburg,VA,23188,Tier 03,100673607,Supercenter
3220,St George,UT,84790,Tier 04,100673608,Supercenter
3221,Watkins Glen,NY,14891,Tier 02 ,100673606,Supercenter
3222,Central,SC,29630,Tier 03,100673607,Supercenter
3223,Beaver Falls,PA,15010,Tier 02 ,100673606,Supercenter
3224,Garland,TX,75043,Tier 03,100673607,Supercenter
3225,Rowlett,TX,75088,Tier 03,100673607,Supercenter
3226,Katy,TX,77449,Tier 03,100673607,Supercenter
3227,Monument,CO,80132,Tier 05,100673609,Supercenter
3228,Delmont,PA,15626,Tier 02 ,100673606,Supercenter
3229,Vernon,TX,76384,Tier 05,100673609,Supercenter
3230,Bryant,AR,72022,Tier 03,100673607,Supercenter
3231,Greenwood,AR,72936,Tier 03,100673607,Supercenter
3232,West Jordan,UT,84084,Tier 04,100673608,Supercenter
3233,Bemidji,MN,56601,Tier 05,100673609,Supercenter
3234,Rogersville,TN,37857,Tier 02 ,100673606,Supercenter
3235,North Miami Beach,FL,33162,Tier 01 ,100673605,Supercenter
3236,Freehold,NJ,07728,Tier 03,100673607,Supercenter
3237,Sioux Falls,SD,57110,Tier 04,100673608,Supercenter
3238,Springfield,MO,65802,Tier 05,100673609,Neighborhood Market
3239,Springfield,OR,97477,Tier 05,100673609,Supercenter
3241,Glendale,AZ,85308,Tier 04,100673608,Supercenter
3243,Roanoke,VA,24012,Tier 04,100673608,Supercenter
3245,Hayward,WI,54843,Tier 05,100673609,Supercenter
3247,Delavan,WI,53115,Tier 03,100673607,Supercenter
3248,La Habra,CA,90631,Tier 05,100673609,Supercenter
3250,Aurora,OH,44202,Tier 03,100673607,Supercenter
3251,Washington Court House,OH,43160,Tier 05,100673609,Supercenter
3252,Boothwyn,PA,19061,Tier 03,100673607,Wal-Mart
3253,Edinboro,PA,16412,Tier 02 ,100673606,Supercenter
3254,Reno,NV,89523,Tier 05,100673609,Supercenter
3255,Savoy,IL,61874,Tier 05,100673609,Supercenter
3258,Eugene,OR,97402,Tier 05,100673609,Supercenter
3259,Missoula,MT,59808,Tier 05,100673609,Supercenter
3260,Ephrata,WA,98823,Tier 05,100673609,Supercenter
3261,Richland,WA,99352,Tier 04,100673608,Supercenter
3262,Cambridge,OH,43725,Tier 04,100673608,Supercenter
3265,Yorktown,VA,23693,Tier 03,100673607,Supercenter
3266,East Windsor,NJ,08520,Tier 03,100673607,Wal-Mart
3267,Omaha,NE,68130,Tier 04,100673608,Supercenter
3268,Antigo,WI,54409,Tier 05,100673609,Supercenter
3269,Mexico,ME,04257,Tier 04,100673608,Supercenter
3270,Wytheville,VA,24382,Tier 04,100673608,Supercenter
3271,Calera,AL,35040,Tier 01 ,100673605,Supercenter
3273,Overland Park,KS,66223,Tier 05,100673609,Supercenter
3274,North Richland Hills,TX,76182,Tier 04,100673608,Supercenter
3275,Oklahoma City,OK,73013,Tier 03,100673607,Neighborhood Market
3276,San Bernardino,CA,92407,Tier 05,100673609,Wal-Mart
3277,Reno,NV,89521,Tier 05,100673609,Supercenter
3278,Lincoln,NE,68526,Tier 04,100673608,Supercenter
3279,San Antonio,TX,78220,Tier 03,100673607,Supercenter
3280,Rochester,NY,14621,Tier 03,100673607,Supercenter
3281,Harborcreek,PA,16421,Tier 02 ,100673606,Supercenter
3282,Logan,OH,43138,Tier 04,100673608,Supercenter
3283,Wichita,KS,67205,Tier 05,100673609,Supercenter
3284,Arlington,TX,76017,Tier 03,100673607,Supercenter
3285,Cedar Hill,TX,75104,Tier 04,100673608,Supercenter
3286,Hickory Creek,TX,75065,Tier 04,100673608,Supercenter
3287,Lewisville,TX,75077,Tier 03,100673607,Neighborhood Market
3288,Baton Rouge,LA,70818,Tier 05,100673609,Supercenter
3289,West Jefferson,NC,28694,Tier 04,100673608,Supercenter
3290,Kahului,HI,96732, Tier HIAK,100674085,Wal-Mart
3291,Flanders,NJ,07836,Tier 05,100673609,Wal-Mart
3292,Union,NJ,07083,Tier 05,100673609,Wal-Mart
3293,Chardon,OH,44024,Tier 04,100673608,Supercenter
3294,Louisville,KY,40291,Tier 04,100673608,Supercenter
3295,Broken Arrow,OK,74011,Tier 03,100673607,Supercenter
3296,Houston,TX,77077,Tier 04,100673608,Supercenter
3297,Houston,TX,77065,Tier 04,100673608,Supercenter
3298,Kematt,TX,77565,Tier 04,100673608,Supercenter
3299,Chesapeake,VA,23320,Tier 04,100673608,Neighborhood Market
3300,Wapakoneta,OH,45895,Tier 03,100673607,Supercenter
3301,Providence,RI,02902,Tier 04,100673608,Wal-Mart
3302,Houston,TX,77099,Tier 03,100673607,Supercenter
3303,Grundy,VA,24614,Tier 03,100673607,Supercenter
3304,Reidsville,NC,27320,Tier 03,100673607,Supercenter
3305,Mayodan,NC,27027,Tier 03,100673607,Supercenter
3307,Crawfordville,FL,32327-1164,Tier 01 ,100673605,Supercenter
3308,Middleburg,FL,32068-8427,Tier 01 ,100673605,Supercenter
3309,Jacksonville,FL,32207,Tier 01 ,100673605,Supercenter
3310,Deltona,FL,32738-9200,Tier 01 ,100673605,Supercenter
3311,Miami Gardens,FL,33056,Tier 02 ,100673606,Supercenter
3313,Centennial,CO,80112,Tier 05,100673609,Supercenter
3314,Glendale,AZ,85303,Tier 04,100673608,Neighborhood Market
3315,Glendale,AZ,85308,Tier 04,100673608,Neighborhood Market
3317,Alameda,NM,87114,Tier 05,100673609,Neighborhood Market
3319,Harker Heights,TX,76548,Tier 03,100673607,Supercenter
3320,Palmhurst,TX,78573,Tier 03,100673607,Supercenter
3322,Pewaukee,WI,53072,Tier 05,100673609,Wal-Mart
3324,Sheboygan,WI,53083,Tier 05,100673609,Supercenter
3327,Oklahoma City,OK,73170,Tier 03,100673607,Neighborhood Market
3328,Greenville,MI,48838,Tier 05,100673609,Supercenter
3329,Potsdam,NY,13676,Tier 02 ,100673606,Supercenter
3330,Chesapeake,VA,23322,Tier 04,100673608,Neighborhood Market
3331,Pine Bluff,AR,71603,Tier 03,100673607,Supercenter
3332,Fulton,NY,13069,Tier 02 ,100673606,Supercenter
3334,Malone,NY,12953,Tier 02 ,100673606,Supercenter
3336,Woodhaven,MI,48183,Tier 04,100673608,Supercenter
3337,Rio Grande,NJ,08242,Tier 03,100673607,Supercenter
3338,Spartanburg,SC,29302,Tier 03,100673607,Neighborhood Market
3339,Vineland,NJ,08360,Tier 03,100673607,Supercenter
3340,Tulsa,OK,74114,Tier 03,100673607,Neighborhood Market
3341,Dallas,TX,75204,Tier 03,100673607,Neighborhood Market
3342,Amelia,OH,45102,Tier 04,100673608,Supercenter
3344,Winchester,VA,22603,Tier 04,100673608,Supercenter
3347,Winter Haven,FL,33884,Tier 01 ,100673605,Supercenter
3348,Lake Park,FL,33403,Tier 03,100673607,Supercenter
3349,Port Charlotte,FL,33983,Tier 02 ,100673606,Supercenter
3350,Las Vegas,NV,89122,Tier 04,100673608,Supercenter
3351,Las Vegas,NV,89131,Tier 04,100673608,Supercenter
3352,Stockton,CA,95219,Tier 05,100673609,Supercenter
3354,Henderson,NV,89074,Tier 04,100673608,Neighborhood Market
3355,Las Vegas,NV,89123,Tier 04,100673608,Neighborhood Market
3356,Las Vegas,NV,89123,Tier 04,100673608,Neighborhood Market
3357,Tucson,AZ,85712,Tier 05,100673609,Neighborhood Market
3359,Fort Mill,SC,29715,Tier 04,100673608,Neighborhood Market
3360,Chandler,AZ,85286,Tier 04,100673608,Supercenter
3362,Oak Grove,KY,42262,Tier 04,100673608,Supercenter
3363,Owensboro,KY,42303,Tier 04,100673608,Supercenter
3364,Saint Paul,MN,55118,Tier 04,100673608,Supercenter
3366,Centerville,UT,84014,Tier 04,100673608,Supercenter
3367,North Charleston,SC,29418,Tier 03,100673607,Supercenter
3370,Palmetto,FL,34221,Tier 01 ,100673605,Supercenter
3371,Charlotte,NC,28208,Tier 03,100673607,Supercenter
3372,Largo,FL,33760,Tier 02 ,100673606,Supercenter
3377,Tucson,AZ,85746,Tier 05,100673609,Neighborhood Market
3379,Oro Valley,AZ,85755,Tier 05,100673609,Supercenter
3380,Pasco,WA,99301,Tier 04,100673608,Supercenter
3381,Sweetwater,TX,79556,Tier 05,100673609,Supercenter
3382,Pueblo,CO,81007,Tier 05,100673609,Supercenter
3383,Amarillo,TX,79110,Tier 05,100673609,Supercenter
3384,Hereford,TX,79045,Tier 05,100673609,Supercenter
3385,Albuquerque,NM,87121,Tier 05,100673609,Neighborhood Market
3386,Springville,AL,35146,Tier 02 ,100673606,Supercenter
3387,North Port,FL,34287,Tier 01 ,100673605,Supercenter
3388,Lawrenceville,GA,30044,Tier 01 ,100673605,Supercenter
3389,Snellville,GA,30039,Tier 01 ,100673605,Supercenter
3390,Spring,TX,77382,Tier 02 ,100673606,Supercenter
3391,Schertz,TX,78154,Tier 03,100673607,Supercenter
3392,Bedford,TX,76021,Tier 04,100673608,Neighborhood Market
3394,Atlantic,IA,50022,Tier 04,100673608,Supercenter
3395,Grand Island,NE,68801,Tier 05,100673609,Supercenter
3397,Miami,FL,33169-5019,Tier 01 ,100673605,Supercenter
3400,Oswego,IL,60543,Tier 05,100673609,Supercenter
3401,College Park,GA,30349,Tier 01 ,100673605,Supercenter
3402,Stockbridge,GA,30281,Tier 01 ,100673605,Supercenter
3403,Dallas,GA,30157,Tier 02 ,100673606,Supercenter
3404,Roseville,MN,55113,Tier 04,100673608,Supercenter
3406,Dallas,TX,75248,Tier 03,100673607,Supercenter
