Store ,Requested Ship Date,FedEx Tracking,Device Type,JD Link,Qty,Shipped Qty,Completed / GNFR,Revised Shipped Qty
2899,1/27/2022,289272059864,Pharma Tracker,SO599029Pharma Tracker,1,1,0,1
2899,1/27/2022,289272059864,Phone Tracker,SO599029Phone Tracker,1,1,0,1
2900,1/27/2022,289270681767,Pharma Tracker,SO599030Pharma Tracker,1,1,0,1
2900,1/27/2022,289270681767,Phone Tracker,SO599030Phone Tracker,1,1,0,1
2954,1/27/2022,289294917216,Pharma Tracker,SO599032Pharma Tracker,1,1,0,1
2954,1/27/2022,289294917216,Phone Tracker,SO599032Phone Tracker,1,1,0,1
2965,1/27/2022,289213360628,Pharma Tracker,SO599033Pharma Tracker,1,1,0,1
3543,1/27/2022,289270874874,Phone Tracker,SO599035Phone Tracker,1,1,0,1
3544,1/27/2022,289270911883,Phone Tracker,SO599036Phone Tracker,1,1,0,1
3545,1/27/2022,289213440114,Pharma Tracker,SO599037Pharma Tracker,1,1,0,1
3546,1/27/2022,289213575269,Pharma Tracker,SO599039Pharma Tracker,1,1,0,1
3547,1/27/2022,289213652904,Pharma Tracker,SO599040Pharma Tracker,1,1,0,1
3548,1/27/2022,289213737470,Pharma Tracker,SO599041Pharma Tracker,1,1,0,1
3803,1/27/2022,289270734812,Pharma Tracker,SO599043Pharma Tracker,1,1,0,1
3803,1/27/2022,289270734812,Phone Tracker,SO599043Phone Tracker,1,1,0,1
5095,1/27/2022,289269956440,Pharma Tracker,SO599044Pharma Tracker,1,1,0,1
5095,1/27/2022,289269956440,Phone Tracker,SO599044Phone Tracker,1,1,0,1
5294,1/27/2022,289271612010,Pharma Tracker,SO599046Pharma Tracker,1,1,0,1
5294,1/27/2022,289271612010,Phone Tracker,SO599046Phone Tracker,1,1,0,1
5439,1/27/2022,289269786507,Pharma Tracker,SO599047Pharma Tracker,1,1,0,1
5439,1/27/2022,289269786507,Phone Tracker,SO599047Phone Tracker,1,1,0,1
5777,1/27/2022,289270968996,Pharma Tracker,SO599049Pharma Tracker,1,1,0,1
5777,1/27/2022,289270968996,Phone Tracker,SO599049Phone Tracker,1,1,0,1
1906,1/27/2022,289213818981,Pharma Tracker,SO600688Pharma Tracker,1,1,0,1
1918,1/27/2022,289271254048,Pharma Tracker,SO600690Pharma Tracker,1,1,0,1
1918,1/27/2022,289271254048,Phone Tracker,SO600690Phone Tracker,1,1,0,1
1967,1/27/2022,289213905815,Pharma Tracker,SO600691Pharma Tracker,1,1,0,1
1984,1/27/2022,289271337471,Pharma Tracker,SO600693Pharma Tracker,1,1,0,1
1984,1/27/2022,289271337471,Phone Tracker,SO600693Phone Tracker,1,1,0,1
2012,1/27/2022,289270674802,Pharma Tracker,SO600694Pharma Tracker,1,1,0,1
2012,1/27/2022,289270674802,Phone Tracker,SO600694Phone Tracker,1,1,0,1
2021,1/27/2022,289271379147,Pharma Tracker,SO600696Pharma Tracker,1,1,0,1
2021,1/27/2022,289271379147,Phone Tracker,SO600696Phone Tracker,1,1,0,1
2095,1/27/2022,289270963240,Pharma Tracker,SO600698Pharma Tracker,1,1,0,1
2095,1/27/2022,289270963240,Phone Tracker,SO600698Phone Tracker,1,1,0,1
2103,1/27/2022,289271182538,Pharma Tracker,SO600700Pharma Tracker,1,1,0,1
2103,1/27/2022,289271182538,Phone Tracker,SO600700Phone Tracker,1,1,0,1
2118,1/27/2022,289271435379,Pharma Tracker,SO600701Pharma Tracker,1,1,0,1
2118,1/27/2022,289271435379,Phone Tracker,SO600701Phone Tracker,1,1,0,1
2122,1/27/2022,289271565710,Pharma Tracker,SO600703Pharma Tracker,1,1,0,1
2122,1/27/2022,289271565710,Phone Tracker,SO600703Phone Tracker,1,1,0,1
2128,1/27/2022,289270950940,Phone Tracker,SO600704Phone Tracker,1,1,0,1
2139,1/27/2022,289271130346,Pharma Tracker,SO600706Pharma Tracker,1,1,0,1
2139,1/27/2022,289271130346,Phone Tracker,SO600706Phone Tracker,1,1,0,1
2155,1/27/2022,289270998750,Pharma Tracker,SO600707Pharma Tracker,1,1,0,1
2155,1/27/2022,289270998750,Phone Tracker,SO600707Phone Tracker,1,1,0,1
2157,1/27/2022,289270520648,Pharma Tracker,SO600709Pharma Tracker,1,1,0,1
2157,1/27/2022,289270520648,Phone Tracker,SO600709Phone Tracker,1,1,0,1
2158,1/27/2022,289271727861,Pharma Tracker,SO600710Pharma Tracker,1,1,0,1
2158,1/27/2022,289271727861,Phone Tracker,SO600710Phone Tracker,1,1,0,1
2174,1/27/2022,289270573917,Pharma Tracker,SO600712Pharma Tracker,1,1,0,1
2174,1/27/2022,289270573917,Phone Tracker,SO600712Phone Tracker,1,1,0,1
2180,1/27/2022,289271391836,Pharma Tracker,SO600714Pharma Tracker,1,1,0,1
2180,1/27/2022,289271391836,Phone Tracker,SO600714Phone Tracker,1,1,0,1
2184,1/27/2022,289215575802,Pharma Tracker,SO600715Pharma Tracker,1,1,0,1
2222,1/27/2022,289215662323,Pharma Tracker,SO600717Pharma Tracker,1,1,0,1
2227,1/27/2022,289270631306,Pharma Tracker,SO600719Pharma Tracker,1,1,0,1
2227,1/27/2022,289270631306,Phone Tracker,SO600719Phone Tracker,1,1,0,1
2228,1/27/2022,289271818388,Pharma Tracker,SO600720Pharma Tracker,1,1,0,1
2228,1/27/2022,289271818388,Phone Tracker,SO600720Phone Tracker,1,1,0,1
2267,1/27/2022,289271199463,Pharma Tracker,SO600722Pharma Tracker,1,1,0,1
2267,1/27/2022,289271199463,Phone Tracker,SO600722Phone Tracker,1,1,0,1
2329,1/27/2022,289271339500,Pharma Tracker,SO600723Pharma Tracker,1,1,0,1
2329,1/27/2022,289271339500,Phone Tracker,SO600723Phone Tracker,1,1,0,1
2336,1/27/2022,289270838523,Pharma Tracker,SO600725Pharma Tracker,1,1,0,1
2336,1/27/2022,289270838523,Phone Tracker,SO600725Phone Tracker,1,1,0,1
2341,1/27/2022,289270743758,Pharma Tracker,SO600726Pharma Tracker,1,1,0,1
2341,1/27/2022,289270743758,Phone Tracker,SO600726Phone Tracker,1,1,0,1
2366,1/27/2022,289271441341,Pharma Tracker,SO600728Pharma Tracker,1,1,0,1
2366,1/27/2022,289271441341,Phone Tracker,SO600728Phone Tracker,1,1,0,1
2386,1/27/2022,289215737314,Pharma Tracker,SO600729Pharma Tracker,1,1,0,1
2629,1/27/2022,289271770048,Pharma Tracker,SO600731Pharma Tracker,1,1,0,1
2629,1/27/2022,289271770048,Phone Tracker,SO600731Phone Tracker,1,1,0,1
2640,1/27/2022,289215852350,Pharma Tracker,SO600732Pharma Tracker,1,1,0,1
2660,1/27/2022,289215954356,Pharma Tracker,SO600734Pharma Tracker,1,1,0,1
2683,1/27/2022,289270988494,Phone Tracker,SO600736Phone Tracker,1,1,0,1
2797,1/27/2022,289269684019,Pharma Tracker,SO600737Pharma Tracker,1,1,0,1
2797,1/27/2022,289269684019,Phone Tracker,SO600737Phone Tracker,1,1,0,1
2901,1/27/2022,289271132268,Pharma Tracker,SO600739Pharma Tracker,1,1,0,1
2901,1/27/2022,289271132268,Phone Tracker,SO600739Phone Tracker,1,1,0,1
2902,1/27/2022,289269834925,Pharma Tracker,SO600741Pharma Tracker,1,1,0,1
2902,1/27/2022,289269834925,Phone Tracker,SO600741Phone Tracker,1,1,0,1
2903,1/27/2022,289271026936,Phone Tracker,SO600742Phone Tracker,1,1,0,1
2904,1/27/2022,289270790341,Pharma Tracker,SO600744Pharma Tracker,1,1,0,1
2904,1/27/2022,289270790341,Phone Tracker,SO600744Phone Tracker,1,1,0,1
2964,1/27/2022,289271521710,Pharma Tracker,SO600745Pharma Tracker,1,1,0,1
2964,1/27/2022,289271521710,Phone Tracker,SO600745Phone Tracker,1,1,0,1
3114,1/27/2022,289216027630,Pharma Tracker,SO600747Pharma Tracker,1,1,0,1
3200,1/27/2022,289230027873,Pharma Tracker,SO600748Pharma Tracker,1,1,0,1
3409,1/27/2022,289270013274,Pharma Tracker,SO600750Pharma Tracker,1,1,0,1
3409,1/27/2022,289270013274,Phone Tracker,SO600750Phone Tracker,1,1,0,1
3491,1/27/2022,289295889723,Pharma Tracker,SO600751Pharma Tracker,1,1,0,1
3491,1/27/2022,289295889723,Phone Tracker,SO600751Phone Tracker,1,1,0,1
3560,1/27/2022,289230147926,Pharma Tracker,SO600753Pharma Tracker,1,1,0,1
3561,1/27/2022,289298897797,Pharma Tracker,SO600755Pharma Tracker,1,1,0,1
3561,1/27/2022,289298897797,Phone Tracker,SO600755Phone Tracker,1,1,0,1
5278,1/27/2022,289296886076,Pharma Tracker,SO600757Pharma Tracker,1,1,0,1
5278,1/27/2022,289296886076,Phone Tracker,SO600757Phone Tracker,1,1,0,1
5448,1/27/2022,289230240074,Pharma Tracker,SO600758Pharma Tracker,1,1,0,1
1674,1/27/2022,289299018610,Pharma Tracker,SO600760Pharma Tracker,1,1,0,1
1674,1/27/2022,289299018610,Phone Tracker,SO600760Phone Tracker,1,1,0,1
1715,1/27/2022,289214445215,Pharma Tracker,SO600761Pharma Tracker,1,1,0,1
1717,1/27/2022,289214570080,Pharma Tracker,SO600763Pharma Tracker,1,1,0,1
1860,1/27/2022,289214672578,Pharma Tracker,SO600764Pharma Tracker,1,1,0,1
1867,1/27/2022,289299640825,Pharma Tracker,SO600766Pharma Tracker,1,1,0,1
1867,1/27/2022,289299640825,Phone Tracker,SO600766Phone Tracker,1,1,0,1
1875,1/27/2022,289296559486,Pharma Tracker,SO600767Pharma Tracker,1,1,0,1
1875,1/27/2022,289296559486,Phone Tracker,SO600767Phone Tracker,1,1,0,1
1890,1/27/2022,289303734050,Pharma Tracker,SO600769Pharma Tracker,1,1,0,1
1890,1/27/2022,289303734050,Phone Tracker,SO600769Phone Tracker,1,1,0,1
1893,1/27/2022,289303399928,Pharma Tracker,SO600771Pharma Tracker,1,1,0,1
1893,1/27/2022,289303399928,Phone Tracker,SO600771Phone Tracker,1,1,0,1
1968,1/27/2022,289296370555,Pharma Tracker,SO600772Pharma Tracker,1,1,0,1
1968,1/27/2022,289296370555,Phone Tracker,SO600772Phone Tracker,1,1,0,1
1985,1/27/2022,289214766597,Pharma Tracker,SO600773Pharma Tracker,1,1,0,1
2009,1/27/2022,289295743670,Phone Tracker,SO600775Phone Tracker,1,1,0,1
2027,1/27/2022,289214860455,Pharma Tracker,SO600777Pharma Tracker,1,1,0,1
2027,1/27/2022,COMPLETED VIA GNFR REQUEST,Phone Tracker,SO600777Phone Tracker,1,1,1,0
2248,1/27/2022,COMPLETED VIA GNFR REQUEST,Pharma Tracker,SO600778Pharma Tracker,1,1,1,0
2248,1/27/2022,289296045626,Phone Tracker,SO600778Phone Tracker,1,1,0,1
2272,1/27/2022,289214939912,Pharma Tracker,SO600780Pharma Tracker,1,1,0,1
2279,1/27/2022,289215026513,Pharma Tracker,SO600782Pharma Tracker,1,1,0,1
2357,1/27/2022,289303549311,Pharma Tracker,SO600783Pharma Tracker,1,1,0,1
2357,1/27/2022,289303549311,Phone Tracker,SO600783Phone Tracker,1,1,0,1
2412,1/27/2022,289215116467,Pharma Tracker,SO600785Pharma Tracker,1,1,0,1
2435,1/27/2022,289215215224,Pharma Tracker,SO600786Pharma Tracker,1,1,0,1
2436,1/27/2022,289215311368,Pharma Tracker,SO600788Pharma Tracker,1,1,0,1
2551,1/27/2022,289230580591,Pharma Tracker,SO600789Pharma Tracker,1,1,0,1
2560,1/27/2022,289303904063,Pharma Tracker,SO600791Pharma Tracker,1,1,0,1
2560,1/27/2022,289303904063,Phone Tracker,SO600791Phone Tracker,1,1,0,1
2577,1/27/2022,289215395154,Pharma Tracker,SO600792Pharma Tracker,1,1,0,1
2756,1/27/2022,289215476060,Pharma Tracker,SO600794Pharma Tracker,1,1,0,1
2790,1/27/2022,289230298595,Pharma Tracker,SO600795Pharma Tracker,1,1,0,1
2799,1/27/2022,289295204500,Pharma Tracker,SO600797Pharma Tracker,1,1,0,1
2799,1/27/2022,289295204500,Phone Tracker,SO600797Phone Tracker,1,1,0,1
2850,1/27/2022,289214121632,Pharma Tracker,SO600798Pharma Tracker,1,1,0,1
2853,1/27/2022,289298759738,Pharma Tracker,SO600800Pharma Tracker,1,1,0,1
2853,1/27/2022,289298759738,Phone Tracker,SO600800Phone Tracker,1,1,0,1
2894,1/27/2022,289214022599,Pharma Tracker,SO600802Pharma Tracker,1,1,0,1
2931,1/27/2022,289299781405,Phone Tracker,SO600803Phone Tracker,1,1,0,1
3481,1/27/2022,289299157530,Pharma Tracker,SO600804Pharma Tracker,1,1,0,1
3481,1/27/2022,289299157530,Phone Tracker,SO600804Phone Tracker,1,1,0,1
3489,1/27/2022,289325819973,Pharma Tracker,SO600806Pharma Tracker,1,1,0,1
3489,1/27/2022,289325819973,Phone Tracker,SO600806Phone Tracker,1,1,0,1
3490,1/27/2022,289299333435,Pharma Tracker,SO600807Pharma Tracker,1,1,0,1
3490,1/27/2022,289299333435,Phone Tracker,SO600807Phone Tracker,1,1,0,1
3720,1/27/2022,289230376799,Pharma Tracker,SO600809Pharma Tracker,1,1,0,1
3780,1/27/2022,289299445339,Pharma Tracker,SO600810Pharma Tracker,1,1,0,1
3780,1/27/2022,289299445339,Phone Tracker,SO600810Phone Tracker,1,1,0,1
3804,1/27/2022,289230438231,Pharma Tracker,SO600812Pharma Tracker,1,1,0,1
3843,1/27/2022,289295225873,Pharma Tracker,SO600814Pharma Tracker,1,1,0,1
3843,1/27/2022,289295225873,Phone Tracker,SO600814Phone Tracker,1,1,0,1
5129,1/27/2022,289304189480,Pharma Tracker,SO600815Pharma Tracker,1,1,0,1
5129,1/27/2022,289304189480,Phone Tracker,SO600815Phone Tracker,1,1,0,1
5228,1/27/2022,289230530597,Pharma Tracker,SO600816Pharma Tracker,1,1,0,1
5345,1/27/2022,289230651061,Pharma Tracker,SO600818Pharma Tracker,1,1,0,1
5382,1/27/2022,289310192768,Pharma Tracker,SO600819Pharma Tracker,1,1,0,1
5382,1/27/2022,289310192768,Phone Tracker,SO600819Phone Tracker,1,1,0,1
5450,1/27/2022,289230710580,Pharma Tracker,SO600820Pharma Tracker,1,1,0,1
1873,1/27/2022,289308515407,Pharma Tracker,SO602790Pharma Tracker,1,1,0,1
1873,1/27/2022,289308515407,Phone Tracker,SO602790Phone Tracker,1,1,0,1
1964,1/27/2022,289314399568,Pharma Tracker,SO602792Pharma Tracker,1,1,0,1
1964,1/27/2022,289314399568,Phone Tracker,SO602792Phone Tracker,1,1,0,1
2225,1/27/2022,289308756001,Pharma Tracker,SO602793Pharma Tracker,1,1,0,1
2225,1/27/2022,289308756001,Phone Tracker,SO602793Phone Tracker,1,1,0,1
2261,1/27/2022,289230771401,Pharma Tracker,SO602795Pharma Tracker,1,1,0,1
2283,1/27/2022,289314668887,Pharma Tracker,SO602797Pharma Tracker,1,1,0,1
2283,1/27/2022,289314668887,Phone Tracker,SO602797Phone Tracker,1,1,0,1
2373,1/27/2022,289314908835,Pharma Tracker,SO602798Pharma Tracker,1,1,0,1
2373,1/27/2022,289314908835,Phone Tracker,SO602798Phone Tracker,1,1,0,1
2747,1/27/2022,289310415264,Pharma Tracker,SO602800Pharma Tracker,1,1,0,1
2747,1/27/2022,289310415264,Phone Tracker,SO602800Phone Tracker,1,1,0,1
2885,1/27/2022,289230843426,Pharma Tracker,SO602801Pharma Tracker,1,1,0,1
3301,1/27/2022,289230918380,Pharma Tracker,SO602802Pharma Tracker,1,1,0,1
1351,1/27/2022,289295094992,Phone Tracker,SO604391Phone Tracker,1,1,0,1
1360,1/27/2022,289294961109,Phone Tracker,SO604393Phone Tracker,1,1,0,1
1450,1/27/2022,289231113784,Pharma Tracker,SO604395Pharma Tracker,1,1,0,1
1477,1/27/2022,289318549840,Pharma Tracker,SO604396Pharma Tracker,1,1,0,1
1477,1/27/2022,289318549840,Phone Tracker,SO604396Phone Tracker,1,1,0,1
1499,1/27/2022,289231208192,Pharma Tracker,SO604398Pharma Tracker,1,1,0,1
1522,1/27/2022,289231289358,Pharma Tracker,SO604399Pharma Tracker,1,1,0,1
1544,1/27/2022,289319176195,Pharma Tracker,SO604401Pharma Tracker,1,1,0,1
1544,1/27/2022,289319176195,Phone Tracker,SO604401Phone Tracker,1,1,0,1
1653,1/27/2022,289322709400,Pharma Tracker,SO604402Pharma Tracker,1,1,0,1
1653,1/27/2022,289322709400,Phone Tracker,SO604402Phone Tracker,1,1,0,1
1714,1/27/2022,289295138241,Phone Tracker,SO604404Phone Tracker,1,1,0,1
1782,1/27/2022,289295037643,Phone Tracker,SO604405Phone Tracker,1,1,0,1
1948,1/27/2022,289315671629,Pharma Tracker,SO604407Pharma Tracker,1,1,0,1
1948,1/27/2022,289315671629,Phone Tracker,SO604407Phone Tracker,1,1,0,1
2036,1/27/2022,289317786465,Pharma Tracker,SO604408Pharma Tracker,1,1,0,1
2036,1/27/2022,289317786465,Phone Tracker,SO604408Phone Tracker,1,1,0,1
2083,1/27/2022,289319657675,Pharma Tracker,SO604411Pharma Tracker,1,1,0,1
2083,1/27/2022,289319657675,Phone Tracker,SO604411Phone Tracker,1,1,0,1
2244,1/27/2022,289243206837,Pharma Tracker,SO604412Pharma Tracker,1,1,0,1
2474,1/27/2022,289320041607,Pharma Tracker,SO604414Pharma Tracker,1,1,0,1
2474,1/27/2022,289320041607,Phone Tracker,SO604414Phone Tracker,1,1,0,1
2566,1/27/2022,289231381522,Pharma Tracker,SO604415Pharma Tracker,1,1,0,1
2576,1/27/2022,289321917875,Pharma Tracker,SO604417Pharma Tracker,1,1,0,1
2576,1/27/2022,289321917875,Phone Tracker,SO604417Phone Tracker,1,1,0,1
2610,1/27/2022,289231455723,Pharma Tracker,SO604418Pharma Tracker,1,1,0,1
2684,1/27/2022,289231706973,Pharma Tracker,SO604420Pharma Tracker,1,1,0,1
2696,1/27/2022,289324002671,Pharma Tracker,SO604421Pharma Tracker,1,1,0,1
2696,1/27/2022,289324002671,Phone Tracker,SO604421Phone Tracker,1,1,0,1
2792,1/27/2022,289323247117,Pharma Tracker,SO604423Pharma Tracker,1,1,0,1
2792,1/27/2022,289323247117,Phone Tracker,SO604423Phone Tracker,1,1,0,1
2809,1/27/2022,289231774131,Pharma Tracker,SO604424Pharma Tracker,1,1,0,1
2810,1/27/2022,289231898808,Pharma Tracker,SO604426Pharma Tracker,1,1,0,1
2823,1/27/2022,289326665790,Pharma Tracker,SO604428Pharma Tracker,1,1,0,1
2823,1/27/2022,289326665790,Phone Tracker,SO604428Phone Tracker,1,1,0,1
2833,1/27/2022,289316179048,Pharma Tracker,SO604430Pharma Tracker,1,1,0,1
2833,1/27/2022,289316179048,Phone Tracker,SO604430Phone Tracker,1,1,0,1
2849,1/27/2022,289318010836,Pharma Tracker,SO604431Pharma Tracker,1,1,0,1
2849,1/27/2022,289318010836,Phone Tracker,SO604431Phone Tracker,1,1,0,1
2852,1/27/2022,289316457350,Pharma Tracker,SO604432Pharma Tracker,1,1,0,1
2852,1/27/2022,289316457350,Phone Tracker,SO604432Phone Tracker,1,1,0,1
2933,1/27/2022,289318298601,Pharma Tracker,SO604433Pharma Tracker,1,1,0,1
2933,1/27/2022,289318298601,Phone Tracker,SO604433Phone Tracker,1,1,0,1
3215,1/27/2022,289319403522,Pharma Tracker,SO604435Pharma Tracker,1,1,0,1
3215,1/27/2022,289319403522,Phone Tracker,SO604435Phone Tracker,1,1,0,1
4277,1/27/2022,289323736250,Pharma Tracker,SO604436Pharma Tracker,1,1,0,1
4277,1/27/2022,289323736250,Phone Tracker,SO604436Phone Tracker,1,1,0,1
4278,1/27/2022,289323023169,Pharma Tracker,SO604440Pharma Tracker,1,1,0,1
4278,1/27/2022,289323023169,Phone Tracker,SO604440Phone Tracker,1,1,0,1
4372,1/27/2022,289322982236,Pharma Tracker,SO604439Pharma Tracker,1,1,0,1
4372,1/27/2022,289322982236,Phone Tracker,SO604439Phone Tracker,1,1,0,1
4423,1/27/2022,289232028265,Pharma Tracker,SO604442Pharma Tracker,1,1,0,1
5088,1/27/2022,289326945395,Pharma Tracker,SO604443Pharma Tracker,1,1,0,1
5088,1/27/2022,289326945395,Phone Tracker,SO604443Phone Tracker,1,1,0,1
5296,1/27/2022,289323228188,Phone Tracker,SO604444Phone Tracker,1,1,0,1
5319,1/27/2022,289232123900,Pharma Tracker,SO604446Pharma Tracker,1,1,0,1
5319,1/27/2022,COMPLETED VIA GNFR REQUEST,Phone Tracker,SO604446Phone Tracker,1,1,1,0
6951,1/27/2022,289323411821,Pharma Tracker,SO604447Pharma Tracker,1,1,0,1
6951,1/27/2022,289323411821,Phone Tracker,SO604447Phone Tracker,1,1,0,1
1315,1/27/2022,289327644732,Pharma Tracker,SO604449Pharma Tracker,1,1,0,1
1315,1/27/2022,289327644732,Phone Tracker,SO604449Phone Tracker,1,1,0,1
1412,1/27/2022,289232218568,Pharma Tracker,SO604450Pharma Tracker,1,1,0,1
1456,1/27/2022,289328331443,Phone Tracker,SO604452Phone Tracker,1,1,0,1
1457,1/27/2022,289232305090,Pharma Tracker,SO604453Pharma Tracker,1,1,0,1
1461,1/27/2022,289369218330,Pharma Tracker,SO604455Pharma Tracker,1,1,0,1
1461,1/27/2022,289369218330,Phone Tracker,SO604455Phone Tracker,1,1,0,1
1485,1/27/2022,289323641690,Pharma Tracker,SO604456Pharma Tracker,1,1,0,1
1485,1/27/2022,289323641690,Phone Tracker,SO604456Phone Tracker,1,1,0,1
1508,1/27/2022,289369361365,Pharma Tracker,SO604458Pharma Tracker,1,1,0,1
1508,1/27/2022,289369361365,Phone Tracker,SO604458Phone Tracker,1,1,0,1
1617,1/27/2022,289323813170,Pharma Tracker,SO604459Pharma Tracker,1,1,0,1
1617,1/27/2022,289323813170,Phone Tracker,SO604459Phone Tracker,1,1,0,1
1778,1/27/2022,289369601703,Pharma Tracker,SO604461Pharma Tracker,1,1,0,1
1778,1/27/2022,289369601703,Phone Tracker,SO604461Phone Tracker,1,1,0,1
3778,1/27/2022,289232509230,Pharma Tracker,SO604462Pharma Tracker,1,1,0,1
4471,1/27/2022,289232729179,Pharma Tracker,SO604464Pharma Tracker,1,1,0,1
559,1/28/2022,289315497082,Pharma Tracker,SO599811Pharma Tracker,1,1,0,1
581,1/28/2022,289322542448,Pharma Tracker,SO599813Pharma Tracker,1,1,0,1
581,1/28/2022,289322542448,Phone Tracker,SO599813Phone Tracker,1,1,0,1
647,1/28/2022,289243300831,Pharma Tracker,SO599814Pharma Tracker,1,1,0,1
748,1/28/2022,289243398988,Pharma Tracker,SO599816Pharma Tracker,1,1,0,1
749,1/28/2022,289317896859,Phone Tracker,SO599817Phone Tracker,1,1,0,1
751,1/28/2022,289243481047,Pharma Tracker,SO599819Pharma Tracker,1,1,0,1
753,1/28/2022,289310525810,Phone Tracker,SO599820Phone Tracker,1,1,0,1
784,1/28/2022,289369612104,Pharma Tracker,SO599822Pharma Tracker,1,1,0,1
784,1/28/2022,289369612104,Phone Tracker,SO599822Phone Tracker,1,1,0,1
810,1/28/2022,289310632814,Phone Tracker,SO599823Phone Tracker,1,1,0,1
841,1/28/2022,289243641038,Pharma Tracker,SO599825Pharma Tracker,1,1,0,1
886,1/28/2022,289319572249,Pharma Tracker,SO599826Pharma Tracker,1,1,0,1
886,1/28/2022,289319572249,Phone Tracker,SO599826Phone Tracker,1,1,0,1
892,1/28/2022,289314758308,Pharma Tracker,SO599828Pharma Tracker,1,1,0,1
892,1/28/2022,289314758308,Phone Tracker,SO599828Phone Tracker,1,1,0,1
985,1/28/2022,289307710378,Phone Tracker,SO599829Phone Tracker,1,1,0,1
1005,1/28/2022,289243781928,Pharma Tracker,SO599830Pharma Tracker,1,1,0,1
1152,1/28/2022,289243873109,Pharma Tracker,SO599831Pharma Tracker,1,1,0,1
1241,1/28/2022,289321371203,Pharma Tracker,SO599833Pharma Tracker,1,1,0,1
1241,1/28/2022,289321371203,Phone Tracker,SO599833Phone Tracker,1,1,0,1
1361,1/28/2022,289315184095,Phone Tracker,SO599834Phone Tracker,1,1,0,1
1389,1/28/2022,289308591773,Pharma Tracker,SO599836Pharma Tracker,1,1,0,1
1389,1/28/2022,289308591773,Phone Tracker,SO599836Phone Tracker,1,1,0,1
1393,1/28/2022,289371214448,Pharma Tracker,SO599837Pharma Tracker,1,1,0,1
1393,1/28/2022,289371214448,Phone Tracker,SO599837Phone Tracker,1,1,0,1
1415,1/28/2022,289314994850,Pharma Tracker,SO599839Pharma Tracker,1,1,0,1
1415,1/28/2022,289314994850,Phone Tracker,SO599839Phone Tracker,1,1,0,1
1431,1/28/2022,289315318023,Pharma Tracker,SO599840Pharma Tracker,1,1,0,1
1431,1/28/2022,289315318023,Phone Tracker,SO599840Phone Tracker,1,1,0,1
1435,1/28/2022,289243975056,Pharma Tracker,SO599842Pharma Tracker,1,1,0,1
1491,1/28/2022,289244087989,Pharma Tracker,SO599843Pharma Tracker,1,1,0,1
1506,1/28/2022,289244229065,Pharma Tracker,SO599845Pharma Tracker,1,1,0,1
1509,1/28/2022,289244357675,Pharma Tracker,SO599846Pharma Tracker,1,1,0,1
1526,1/28/2022,289244510812,Pharma Tracker,SO599848Pharma Tracker,1,1,0,1
1528,1/28/2022,289244620390,Pharma Tracker,SO599849Pharma Tracker,1,1,0,1
1621,1/28/2022,289321524821,Pharma Tracker,SO599851Pharma Tracker,1,1,0,1
1621,1/28/2022,289321524821,Phone Tracker,SO599851Phone Tracker,1,1,0,1
1625,1/28/2022,289244745801,Pharma Tracker,SO599852Pharma Tracker,1,1,0,1
1683,1/28/2022,289244877762,Pharma Tracker,SO599854Pharma Tracker,1,1,0,1
1721,1/28/2022,289315609255,Phone Tracker,SO599855Phone Tracker,1,1,0,1
