Store #,Store Type,Shipping City,State,Zip Code,Tier Name,Article #
3104,Neighborhood Market,Deerfield Beach,FL,33064,Tier 02 ,100673606
3106,Supercenter,San Antonio,TX,78211,Tier 03,100673607
3107,Supercenter,San Antonio,TX,78255,Tier 03,100673607
3110,Neighborhood Market,Chicago,IL,60620,Tier 02 ,100673606
3111,Neighborhood Market,Springfield,MO,65802,Tier 05,100673609
3112,Supercenter,San Antonio,TX,78244,Tier 03,100673607
3114,Supercenter,Saugus,MA,01906,Tier 02 ,100673606
3118,Supercenter,Decatur,GA,30033,Tier 02 ,100673606
3119,Supercenter,Panama City Beach,FL,32413,Tier 02 ,100673606
3123,Neighborhood Market,Santa Clara,CA,95050,Tier 05,100673609
3126,Neighborhood Market,Centennial,CO,80015-2472,Tier 05,100673609
3127,Neighborhood Market,Denver,CO,80239,Tier 05,100673609
3128,Neighborhood Market,Denver,CO,80231-2707,Tier 05,100673609
3131,Neighborhood Market,Rialto,CA,92376,Tier 05,100673609
3132,Neighborhood Market,Pomona,CA,91767,Tier 05,100673609
3133,Neighborhood Market,La Puente,CA,91744,Tier 05,100673609
3135,Neighborhood Market,Fort Worth,TX,76110,Tier 03,100673607
3136,Supercenter,Horizon City,TX,79928,Tier 05,100673609
3137,Supercenter,Fairview,TN,37062,Tier 02 ,100673606
3138,Neighborhood Market,Bakersfield,CA,93312,Tier 05,100673609
3139,Neighborhood Market,Bakersfield,CA,93312,Tier 05,100673609
3140,Neighborhood Market,Bakersfield,CA,93308,Tier 05,100673609
3141,Neighborhood Market,Bakersfield,CA,93307,Tier 05,100673609
3143,Neighborhood Market,Tucson,AZ,85710,Tier 05,100673609
3144,Neighborhood Market,Milwaukie,OR,97267,Tier 05,100673609
3145,Neighborhood Market,Vancouver,WA,98661,Tier 05,100673609
3146,Neighborhood Market,Corvallis,OR,97330,Tier 05,100673609
3147,Neighborhood Market,Simi Valley,CA,93063,Tier 05,100673609
3149,Wal-Mart,Honolulu,HI,96813, Tier HIAK,100674085
3150,Supercenter,Council Bluffs,IA,51501,Tier 04,100673608
3151,Supercenter,Omaha,NE,68104,Tier 04,100673608
3152,Neighborhood Market,Omaha,NE,68134,Tier 04,100673608
3153,Neighborhood Market,Omaha,NE,68135,Tier 04,100673608
3154,Neighborhood Market,Bellevue,NE,68123,Tier 04,100673608
3155,Neighborhood Market,Derby,KS,67037,Tier 05,100673609
3156,Neighborhood Market,Hampton Mercury,VA,23666,Tier 01 ,100673605
3157,Neighborhood Market,Newport News,VA,23605,Tier 04,100673608
3159,Supercenter,Teterboro,NJ,07608,Tier 05,100673609
3161,Neighborhood Market,Pasadena,FL,33707,Tier 02 ,100673606
3162,Neighborhood Market,Orlando,FL,32806,Tier 02 ,100673606
3163,Supercenter,Hollywood,FL,33023,Tier 02 ,100673606
3164,Neighborhood Market,Bentonville,AR,72712,Tier 03,100673607
3166,Neighborhood Market,Chicago,IL,60653,Tier 02 ,100673606
3167,Supercenter,New Orleans,LA,70164,Tier 05,100673609
3168,Neighborhood Market,Conway,AR,72034,Tier 04,100673608
3169,Supercenter,Manor,TX,78653,Tier 03,100673607
3170,Supercenter,Elgin,TX,78621,Tier 03,100673607
3172,Neighborhood Market,Omaha,NE,68117,Tier 04,100673608
3173,Neighborhood Market,La Vista,NE,68128,Tier 04,100673608
3175,Neighborhood Market,Colorado Springs,CO,80918,Tier 05,100673609
3176,Neighborhood Market,Colorado Springs,CO,80915,Tier 05,100673609
3177,Supercenter,Fort Collins,CO,80525,Tier 05,100673609
3178,Neighborhood Market,Gresham,OR,97080,Tier 05,100673609
3179,Neighborhood Market,Thousand Oaks,CA,91320,Tier 05,100673609
3180,Supercenter,South Gate,CA,90280,Tier 05,100673609
3182,Supercenter,Chapel Hill,NC,27517,Tier 04,100673608
3183,Neighborhood Market,Homestead,FL,33033,Tier 02 ,100673606
3184,Neighborhood Market,Hoover,AL,35216,Tier 02 ,100673606
3185,Neighborhood Market,Huntsville,AL,35810,Tier 02 ,100673606
3188,Supercenter,Stone Mountain,GA,30083,Tier 02 ,100673606
3191,Supercenter,Pickens,SC,29671,Tier 04,100673608
3192,Supercenter,Greenville,SC,29611,Tier 04,100673608
3197,Supercenter,Tampa,FL,33613,Tier 02 ,100673606
3198,Neighborhood Market,Carrollton,TX,75010,Tier 04,100673608
3199,Neighborhood Market,Plano,TX,75074,Tier 04,100673608
3200,Wal-Mart,Weymouth,MA,02188,Tier 05,100673609
3201,Supercenter,McDonough,GA,30253,Tier 01 ,100673605
3202,Neighborhood Market,Oklahoma City,OK,73135,Tier 03,100673607
3204,Neighborhood Market,Cedar Hill,TX,75104,Tier 03,100673607
3205,Supercenter,Lithia Springs,GA,30122,Tier 01 ,100673605
3206,Supercenter,Lima,OH,45804,Tier 03,100673607
3207,Supercenter,Sanford,FL,32771,Tier 01 ,100673605
3208,Supercenter,Springsville,UT,84663,Tier 04,100673608
3209,Supercenter,Elk River,MN,55330,Tier 04,100673608
3210,Supercenter,Springfield,IL,62702,Tier 05,100673609
3212,Supercenter,Egg Hbr Township,NJ,08234,Tier 05,100673609
3213,Supercenter,Woodlands,TX,77384,Tier 03,100673607
3214,Supercenter,Suffolk,VA,23435,Tier 03,100673607
3215,Supercenter,Morgantown,WV,26501,Tier 04,100673608
3216,Supercenter,Virginia Beach,VA,23456,Tier 03,100673607
3217,Supercenter,Othello,WA,99344,Tier 05,100673609
3218,Supercenter,Spanaway,WA,98387,Tier 05,100673609
3219,Supercenter,Williamsburg,VA,23188,Tier 03,100673607
3220,Supercenter,St George,UT,84790,Tier 04,100673608
3221,Supercenter,Watkins Glen,NY,14891,Tier 02 ,100673606
3222,Supercenter,Central,SC,29630,Tier 03,100673607
3223,Supercenter,Beaver Falls,PA,15010,Tier 02 ,100673606
3224,Supercenter,Garland,TX,75043,Tier 03,100673607
3225,Supercenter,Rowlett,TX,75088,Tier 03,100673607
3226,Supercenter,Katy,TX,77449,Tier 03,100673607
3227,Supercenter,Monument,CO,80132,Tier 05,100673609
3228,Supercenter,Delmont,PA,15626,Tier 02 ,100673606
3229,Supercenter,Vernon,TX,76384,Tier 05,100673609
3230,Supercenter,Bryant,AR,72022,Tier 03,100673607
3231,Supercenter,Greenwood,AR,72936,Tier 03,100673607
3232,Supercenter,West Jordan,UT,84084,Tier 04,100673608
3233,Supercenter,Bemidji,MN,56601,Tier 05,100673609
3234,Supercenter,Rogersville,TN,37857,Tier 02 ,100673606
3235,Supercenter,North Miami Beach,FL,33162,Tier 01 ,100673605
3236,Supercenter,Freehold,NJ,07728,Tier 03,100673607
3237,Supercenter,Sioux Falls,SD,57110,Tier 04,100673608
3238,Neighborhood Market,Springfield,MO,65802,Tier 05,100673609
3239,Supercenter,Springfield,OR,97477,Tier 05,100673609
3241,Supercenter,Glendale,AZ,85308,Tier 04,100673608
3243,Supercenter,Roanoke,VA,24012,Tier 04,100673608
3245,Supercenter,Hayward,WI,54843,Tier 05,100673609
3247,Supercenter,Delavan,WI,53115,Tier 03,100673607
3248,Supercenter,La Habra,CA,90631,Tier 05,100673609
3250,Supercenter,Aurora,OH,44202,Tier 03,100673607
3251,Supercenter,Washington Court House,OH,43160,Tier 05,100673609
3252,Wal-Mart,Boothwyn,PA,19061,Tier 03,100673607
3253,Supercenter,Edinboro,PA,16412,Tier 02 ,100673606
3254,Supercenter,Reno,NV,89523,Tier 05,100673609
3255,Supercenter,Savoy,IL,61874,Tier 05,100673609
3258,Supercenter,Eugene,OR,97402,Tier 05,100673609
3259,Supercenter,Missoula,MT,59808,Tier 05,100673609
3260,Supercenter,Ephrata,WA,98823,Tier 05,100673609
3261,Supercenter,Richland,WA,99352,Tier 04,100673608
3262,Supercenter,Cambridge,OH,43725,Tier 04,100673608
3265,Supercenter,Yorktown,VA,23693,Tier 03,100673607
3266,Wal-Mart,East Windsor,NJ,08520,Tier 03,100673607
3267,Supercenter,Omaha,NE,68130,Tier 04,100673608
3268,Supercenter,Antigo,WI,54409,Tier 05,100673609
3269,Supercenter,Mexico,ME,04257,Tier 04,100673608
3270,Supercenter,Wytheville,VA,24382,Tier 04,100673608
3271,Supercenter,Calera,AL,35040,Tier 01 ,100673605
3273,Supercenter,Overland Park,KS,66223,Tier 05,100673609
3274,Supercenter,North Richland Hills,TX,76182,Tier 04,100673608
3275,Neighborhood Market,Oklahoma City,OK,73013,Tier 03,100673607
3276,Wal-Mart,San Bernardino,CA,92407,Tier 05,100673609
3277,Supercenter,Reno,NV,89521,Tier 05,100673609
3278,Supercenter,Lincoln,NE,68526,Tier 04,100673608
3279,Supercenter,San Antonio,TX,78220,Tier 03,100673607
3280,Supercenter,Rochester,NY,14621,Tier 03,100673607
3281,Supercenter,Harborcreek,PA,16421,Tier 02 ,100673606
3282,Supercenter,Logan,OH,43138,Tier 04,100673608
3283,Supercenter,Wichita,KS,67205,Tier 05,100673609
3284,Supercenter,Arlington,TX,76017,Tier 03,100673607
3285,Supercenter,Cedar Hill,TX,75104,Tier 04,100673608
3286,Supercenter,Hickory Creek,TX,75065,Tier 04,100673608
3287,Neighborhood Market,Lewisville,TX,75077,Tier 03,100673607
3288,Supercenter,Baton Rouge,LA,70818,Tier 05,100673609
3289,Supercenter,West Jefferson,NC,28694,Tier 04,100673608
3290,Wal-Mart,Kahului,HI,96732, Tier HIAK,100674085
3291,Wal-Mart,Flanders,NJ,07836,Tier 05,100673609
3292,Wal-Mart,Union,NJ,07083,Tier 05,100673609
3293,Supercenter,Chardon,OH,44024,Tier 04,100673608
3294,Supercenter,Louisville,KY,40291,Tier 04,100673608
3295,Supercenter,Broken Arrow,OK,74011,Tier 03,100673607
3296,Supercenter,Houston,TX,77077,Tier 04,100673608
3297,Supercenter,Houston,TX,77065,Tier 04,100673608
3298,Supercenter,Kematt,TX,77565,Tier 04,100673608
3299,Neighborhood Market,Chesapeake,VA,23320,Tier 04,100673608
3300,Supercenter,Wapakoneta,OH,45895,Tier 03,100673607
3301,Wal-Mart,Providence,RI,02902,Tier 04,100673608
3302,Supercenter,Houston,TX,77099,Tier 03,100673607
3303,Supercenter,Grundy,VA,24614,Tier 03,100673607
3304,Supercenter,Reidsville,NC,27320,Tier 03,100673607
3305,Supercenter,Mayodan,NC,27027,Tier 03,100673607
3307,Supercenter,Crawfordville,FL,32327-1164,Tier 01 ,100673605
3308,Supercenter,Middleburg,FL,32068-8427,Tier 01 ,100673605
3309,Supercenter,Jacksonville,FL,32207,Tier 01 ,100673605
3310,Supercenter,Deltona,FL,32738-9200,Tier 01 ,100673605
3311,Supercenter,Miami Gardens,FL,33056,Tier 02 ,100673606
3313,Supercenter,Centennial,CO,80112,Tier 05,100673609
3314,Neighborhood Market,Glendale,AZ,85303,Tier 04,100673608
3315,Neighborhood Market,Glendale,AZ,85308,Tier 04,100673608
3317,Neighborhood Market,Alameda,NM,87114,Tier 05,100673609
3319,Supercenter,Harker Heights,TX,76548,Tier 03,100673607
3320,Supercenter,Palmhurst,TX,78573,Tier 03,100673607
3322,Wal-Mart,Pewaukee,WI,53072,Tier 05,100673609
3324,Supercenter,Sheboygan,WI,53083,Tier 05,100673609
3327,Neighborhood Market,Oklahoma City,OK,73170,Tier 03,100673607
3328,Supercenter,Greenville,MI,48838,Tier 05,100673609
3329,Supercenter,Potsdam,NY,13676,Tier 02 ,100673606
3330,Neighborhood Market,Chesapeake,VA,23322,Tier 04,100673608
3331,Supercenter,Pine Bluff,AR,71603,Tier 03,100673607
3332,Supercenter,Fulton,NY,13069,Tier 02 ,100673606
3334,Supercenter,Malone,NY,12953,Tier 02 ,100673606
3336,Supercenter,Woodhaven,MI,48183,Tier 04,100673608
3337,Supercenter,Rio Grande,NJ,08242,Tier 03,100673607
3338,Neighborhood Market,Spartanburg,SC,29302,Tier 03,100673607
3339,Supercenter,Vineland,NJ,08360,Tier 03,100673607
3340,Neighborhood Market,Tulsa,OK,74114,Tier 03,100673607
3341,Neighborhood Market,Dallas,TX,75204,Tier 03,100673607
3342,Supercenter,Amelia,OH,45102,Tier 04,100673608
3344,Supercenter,Winchester,VA,22603,Tier 04,100673608
3347,Supercenter,Winter Haven,FL,33884,Tier 01 ,100673605
3348,Supercenter,Lake Park,FL,33403,Tier 03,100673607
3349,Supercenter,Port Charlotte,FL,33983,Tier 02 ,100673606
3350,Supercenter,Las Vegas,NV,89122,Tier 04,100673608
3351,Supercenter,Las Vegas,NV,89131,Tier 04,100673608
3352,Supercenter,Stockton,CA,95219,Tier 05,100673609
3354,Neighborhood Market,Henderson,NV,89074,Tier 04,100673608
3355,Neighborhood Market,Las Vegas,NV,89123,Tier 04,100673608
3356,Neighborhood Market,Las Vegas,NV,89123,Tier 04,100673608
3357,Neighborhood Market,Tucson,AZ,85712,Tier 05,100673609
3359,Neighborhood Market,Fort Mill,SC,29715,Tier 04,100673608
3360,Supercenter,Chandler,AZ,85286,Tier 04,100673608
3362,Supercenter,Oak Grove,KY,42262,Tier 04,100673608
3363,Supercenter,Owensboro,KY,42303,Tier 04,100673608
3364,Supercenter,Saint Paul,MN,55118,Tier 04,100673608
3366,Supercenter,Centerville,UT,84014,Tier 04,100673608
3367,Supercenter,North Charleston,SC,29418,Tier 03,100673607
3370,Supercenter,Palmetto,FL,34221,Tier 01 ,100673605
3371,Supercenter,Charlotte,NC,28208,Tier 03,100673607
3372,Supercenter,Largo,FL,33760,Tier 02 ,100673606
3377,Neighborhood Market,Tucson,AZ,85746,Tier 05,100673609
3379,Supercenter,Oro Valley,AZ,85755,Tier 05,100673609
3380,Supercenter,Pasco,WA,99301,Tier 04,100673608
3381,Supercenter,Sweetwater,TX,79556,Tier 05,100673609
3382,Supercenter,Pueblo,CO,81007,Tier 05,100673609
3383,Supercenter,Amarillo,TX,79110,Tier 05,100673609
3384,Supercenter,Hereford,TX,79045,Tier 05,100673609
3385,Neighborhood Market,Albuquerque,NM,87121,Tier 05,100673609
3386,Supercenter,Springville,AL,35146,Tier 02 ,100673606
3387,Supercenter,North Port,FL,34287,Tier 01 ,100673605
3388,Supercenter,Lawrenceville,GA,30044,Tier 01 ,100673605
3389,Supercenter,Snellville,GA,30039,Tier 01 ,100673605
3390,Supercenter,Spring,TX,77382,Tier 02 ,100673606
3391,Supercenter,Schertz,TX,78154,Tier 03,100673607
3392,Neighborhood Market,Bedford,TX,76021,Tier 04,100673608
3394,Supercenter,Atlantic,IA,50022,Tier 04,100673608
3395,Supercenter,Grand Island,NE,68801,Tier 05,100673609
3397,Supercenter,Miami,FL,33169-5019,Tier 01 ,100673605
3400,Supercenter,Oswego,IL,60543,Tier 05,100673609
3401,Supercenter,College Park,GA,30349,Tier 01 ,100673605
3402,Supercenter,Stockbridge,GA,30281,Tier 01 ,100673605
3403,Supercenter,Dallas,GA,30157,Tier 02 ,100673606
3404,Supercenter,Roseville,MN,55113,Tier 04,100673608
3406,Supercenter,Dallas,TX,75248,Tier 03,100673607
3407,Supercenter,Buckeye,AZ,85326,Tier 04,100673608
3408,Supercenter,Carson City,NV,89706,Tier 05,100673609
3409,Supercenter,Leicester,MA,01524,Tier 02 ,100673606
3411,Neighborhood Market,Fayetteville,NC,28314,Tier 04,100673608
3412,Supercenter,Elizabethville,PA,17023,Tier 05,100673609
3414,Neighborhood Market,Palm Harbor,FL,34685,Tier 02 ,100673606
3415,Supercenter,Trapon Springs,FL,34689,Tier 02 ,100673606
3417,Supercenter,Naples,FL,34114,Tier 02 ,100673606
3418,Supercenter,Wesley Chapel,FL,33543,Tier 02 ,100673606
3419,Neighborhood Market,Fort Worth,TX,76116,Tier 03,100673607
3422,Supercenter,Woodbury,NJ,08096,Tier 03,100673607
3423,Supercenter,Santa Fe,NM,87507,Tier 05,100673609
3424,Neighborhood Market,Birmingham,AL,35244,Tier 02 ,100673606
3425,Supercenter,Houston,TX,77075,Tier 04,100673608
3427,Supercenter,Artesia,NM,88210,Tier 05,100673609
3428,Supercenter,Farmington,NM,87401,Tier 05,100673609
3429,Supercenter,Warren,PA,16365,Tier 02 ,100673606
3430,Supercenter,Oklahoma City,OK,73141,Tier 03,100673607
3431,Supercenter,Hudson Oaks,TX,76087,Tier 03,100673607
3432,Supercenter,Desoto,TX,75115,Tier 04,100673608
3433,Supercenter,Red Oak,TX,75154,Tier 04,100673608
3434,Supercenter,Woodstock,IL,60098,Tier 02 ,100673606
3435,Supercenter,Greenwood,IN,46143,Tier 04,100673608
3436,Supercenter,South Bend,IN,46614,Tier 04,100673608
3439,Supercenter,Navarre,FL,32566,Tier 02 ,100673606
3442,Neighborhood Market,Murrells Inlet,SC,29576,Tier 04,100673608
3443,Wal-Mart,Riverdale,NJ,07457,Tier 02 ,100673606
3445,Supercenter,Holland,OH,43528,Tier 04,100673608
3447,Supercenter,Whitehall,OH,43213,Tier 05,100673609
3449,Neighborhood Market,Killeen,TX,76542,Tier 03,100673607
3450,Neighborhood Market,Killeen,TX,76549,Tier 03,100673607
3452,Neighborhood Market,Houston,TX,77084,Tier 04,100673608
3453,Supercenter,Wyoming,MI,49548,Tier 05,100673609
3454,Supercenter,Brigham City,UT,84302,Tier 04,100673608
3455,Wal-Mart,Richmond,CA,94806,Tier 05,100673609
3456,Neighborhood Market,Hope Mills,NC,28348,Tier 04,100673608
3457,Neighborhood Market,Tulsa,OK,74146,Tier 03,100673607
3458,Supercenter,Whitehall,MI,49461,Tier 05,100673609
3459,Supercenter,Bloomington,IL,61705,Tier 01 ,100673605
3460,Supercenter,Peoria,IL,61615,Tier 05,100673609
3461,Supercenter,Peachtree City,GA,30271,Tier 01 ,100673605
3462,Supercenter,Suwanee,GA,30024,Tier 01 ,100673605
3463,Supercenter,Brandon,FL,33511,Tier 01 ,100673605
3464,Supercenter,Chino,CA,91710,Tier 05,100673609
3465,Supercenter,Glendale,AZ,83505,Tier 04,100673608
3469,Supercenter,Linden,NJ,07036,Tier 05,100673609
3471,Supercenter,Kennesaw,GA,30152,Tier 02 ,100673606
3472,Supercenter,Post Falls,ID,83854,Tier 05,100673609
3473,Supercenter,Las Vegas,NV,89102,Tier 04,100673608
3474,Supercenter,Bradenton,FL,34208,Tier 01 ,100673605
3475,Supercenter,Norristown,PA,19403,Tier 03,100673607
3476,Supercenter,Canton,MI,48187,Tier 04,100673608
3477,Supercenter,Long Beach,CA,90808,Tier 05,100673609
3478,Wal-Mart,Honolulu,HI,96814, Tier HIAK,100674085
3479,Neighborhood Market,Rogers,AR,72756,Tier 03,100673607
3480,Supercenter,Lebanon,VA,24266,Tier 03,100673607
3481,Wal-Mart,Baltimore,MD,21220,Tier 03,100673607
3482,Supercenter,Plano,TX,75075,Tier 03,100673607
3483,Supercenter,Houma,LA,70363,Tier 05,100673609
3484,Supercenter,Pensacola,FL,32506,Tier 01 ,100673605
3485,Supercenter,Blairsville,GA,30512,Tier 02 ,100673606
3486,Supercenter,Athens,OH,45701,Tier 04,100673608
3487,Supercenter,Shelby Twp,MI,48315,Tier 04,100673608
3488,Supercenter,Burlington,WI,53105,Tier 03,100673607
3489,Supercenter,Baltimore,MD,21237,Tier 03,100673607
3490,Wal-Mart,Hanover,MD,21076,Tier 01 ,100673605
3491,Wal-Mart,Methuen,MA,01844,Tier 04,100673608
3492,Supercenter,Wichita,KS,67207,Tier 05,100673609
3493,Wal-Mart,Martinez,CA,94553,Tier 05,100673609
3494,Wal-Mart,San Marcos,CA,92069,Tier 04,100673608
3495,Supercenter,Clarksville,TN,37043,Tier 03,100673607
3497,Supercenter,Plymouth,WI,53073,Tier 05,100673609
3498,Supercenter,Blaine,MN,55014,Tier 04,100673608
3499,Supercenter,Jefferson,WI,53549,Tier 05,100673609
3500,Supercenter,Houston,TX,77015,Tier 03,100673607
3501,Supercenter,Elverson,PA,19520,Tier 05,100673609
3502,Supercenter,Hamilton,OH,45011,Tier 04,100673608
3503,Supercenter,Thomasville,NC,27360,Tier 03,100673607
3504,Neighborhood Market,Hickory,NC,28601,Tier 03,100673607
3505,Supercenter,Wisconsin Dells,WI,53965,Tier 05,100673609
3508,Neighborhood Market,Broken Arrow,OK,74012,Tier 03,100673607
3509,Neighborhood Market,Houston,TX,77072,Tier 04,100673608
3510,Supercenter,Pearland,TX,77581,Tier 04,100673608
3511,Supercenter,Hayden,ID,83835,Tier 05,100673609
3512,Neighborhood Market,Albuquerque,NM,87101,Tier 05,100673609
3513,Supercenter,Shakopee,MN,55379,Tier 04,100673608
3514,Supercenter,Bradford,PA,16701,Tier 02 ,100673606
3515,Supercenter,Hillsboro,OH,45133,Tier 05,100673609
3516,Supercenter,Chula Vista,CA,91915,Tier 05,100673609
3517,Neighborhood Market,Rio Ranco,NM,87124,Tier 05,100673609
3518,Supercenter,Laredo,TX,78043,Tier 03,100673607
3520,Supercenter,Secaucus,NJ,07094,Tier 05,100673609
3521,Neighborhood Market,Sherman,TX,75092,Tier 03,100673607
3522,Supercenter,Baldwin Park,CA,91706,Tier 05,100673609
3523,Supercenter,Santa Clarita,CA,91350,Tier 05,100673609
3524,Wal-Mart,El Cajon,CA,92020,Tier 05,100673609
3525,Supercenter,Puyallup,WA,98375,Tier 05,100673609
3526,Supercenter,Brooksville,FL,34601-3158,Tier 01 ,100673605
3527,Supercenter,Port Saint Lucie,FL,34986,Tier 03,100673607
3528,Supercenter,Wiggins,MS,39577,Tier 01 ,100673605
3529,Supercenter,Indianapolis,IN,46236,Tier 04,100673608
3530,Neighborhood Market,Rockwall,TX,75087,Tier 03,100673607
3531,Supercenter,Lacey,WA,98516,Tier 05,100673609
3533,Supercenter,Denver,CO,80207,Tier 05,100673609
3534,Supercenter,Red Wing,MN,55066,Tier 05,100673609
3535,Supercenter,Epping,NH,03042,Tier 02 ,100673606
3537,Supercenter,Lakewood,WA,98499,Tier 05,100673609
3538,Supercenter,Melbourne,FL,32940,Tier 01 ,100673605
3541,Supercenter,Kennett Squiare,PA,19348,Tier 03,100673607
3542,Neighborhood Market,Houston,TX,77071,Tier 04,100673608
3543,Wal-Mart,Danbury,CT,06810,Tier 05,100673609
3544,Wal-Mart,Guilford,CT,06437,Tier 05,100673609
3545,Wal-Mart,Hamden,CT,06514,Tier 05,100673609
3546,Wal-Mart,New Milford,CT,06776,Tier 05,100673609
3547,Wal-Mart,Norwalk,CT,06854,Tier 05,100673609
3548,Wal-Mart,Waterbury,CT,06705,Tier 05,100673609
3549,Wal-Mart,Keene,NH,03431,Tier 02 ,100673606
3560,Supercenter,Fall River,MA,02721,Tier 03,100673607
3561,Wal-Mart,Teaticket,MA,02536,Tier 05,100673609
3562,Wal-Mart,Saddlebrook,NJ,07663,Tier 05,100673609
3563,Wal-Mart,Bethlehem,PA,18020,Tier 05,100673609
3564,Supercenter,Willow Grove,PA,19090,Tier 03,100673607
3566,Supercenter,Denver,CO,80231,Tier 05,100673609
3567,Supercenter,Hidalgo,TX,78557,Tier 01 ,100673605
3568,Supercenter,Salt Lake City,UT,84120,Tier 04,100673608
3569,Supercenter,Austin,TX,78753,Tier 03,100673607
3570,Supercenter,Evans,GA,30809,Tier 02 ,100673606
3571,Supercenter,Middletown,OH,45044,Tier 04,100673608
3572,Supercenter,Pearland,TX,77584,Tier 04,100673608
3573,Supercenter,Manassas,VA,20110,Tier 04,100673608
3574,Neighborhood Market,Allen,TX,75002,Tier 04,100673608
