378,4.40,4.80,4.60,69%,Process Only,Process Only,Process Only,Process Only
379,4.31,4.72,4.57,63%,Foundation + Process,Process Only,Process Only,Foundation + Process
381,4.59,4.76,4.59,72%,Process Only,Process Only,Process Only,Process Only
382,4.36,4.81,4.53,67%,Process Only,Process Only,Process Only,Foundation + Process
383,4.44,4.76,4.60,73%,Process Only,Process Only,Process Only,Process Only
384,4.44,4.74,4.61,74%,Process Only,Process Only,Process Only,Process Only
385,4.46,4.86,4.76,73%,Process Only,Process Only,Process Only,Process Only
386,4.54,4.84,4.60,68%,Process Only,Process Only,Process Only,Process Only
387,4.20,4.84,4.53,71%,Foundation + Process,Process Only,Process Only,Process Only
388,4.59,4.75,4.58,73%,Process Only,Process Only,Process Only,Process Only
389,4.42,4.66,4.28,62%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
390,4.49,4.84,4.63,70%,Process Only,Process Only,Process Only,Process Only
391,4.59,4.70,4.59,72%,Process Only,Process Only,Process Only,Process Only
392,4.35,4.79,4.51,65%,Process Only,Process Only,Process Only,Foundation + Process
393,4.50,4.79,4.56,73%,Process Only,Process Only,Process Only,Process Only
394,4.45,4.83,4.45,71%,Process Only,Process Only,Process Only,Process Only
395,4.58,4.73,4.48,86%,Process Only,Process Only,Process Only,Process Only
396,4.48,4.70,4.32,75%,Process Only,Process Only,Foundation + Process,Process Only
397,4.68,4.77,4.54,81%,Process Only,Process Only,Process Only,Process Only
398,4.49,4.70,4.51,63%,Process Only,Process Only,Process Only,Foundation + Process
399,4.52,4.71,4.60,71%,Process Only,Process Only,Process Only,Process Only
400,4.45,4.62,4.59,74%,Process Only,Foundation + Process,Process Only,Process Only
401,4.47,4.67,4.57,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
402,4.37,4.72,4.34,74%,Process Only,Process Only,Foundation + Process,Process Only
403,4.62,4.83,4.68,82%,Process Only,Process Only,Process Only,Process Only
404,4.60,4.68,4.51,71%,Process Only,Process Only,Process Only,Process Only
405,4.44,4.72,4.24,63%,Process Only,Process Only,Foundation + Process,Foundation + Process
406,4.32,4.77,4.44,76%,Foundation + Process,Process Only,Process Only,Process Only
407,4.58,4.67,4.60,72%,Process Only,Foundation + Process,Process Only,Process Only
408,4.60,4.71,4.65,76%,Process Only,Process Only,Process Only,Process Only
409,4.48,4.87,4.70,80%,Process Only,Process Only,Process Only,Process Only
410,4.59,4.82,4.50,79%,Process Only,Process Only,Process Only,Process Only
411,4.38,4.89,4.66,81%,Process Only,Process Only,Process Only,Process Only
412,4.41,4.71,4.47,68%,Process Only,Process Only,Process Only,Process Only
413,4.52,4.83,4.48,81%,Process Only,Process Only,Process Only,Process Only
414,4.40,4.75,4.38,73%,Process Only,Process Only,Process Only,Process Only
415,4.61,4.66,4.47,85%,Process Only,Foundation + Process,Process Only,Process Only
416,4.50,4.78,4.56,69%,Process Only,Process Only,Process Only,Process Only
417,4.37,4.62,4.42,65%,Process Only,Foundation + Process,Process Only,Foundation + Process
418,4.16,4.73,4.19,68%,Foundation + Process,Process Only,Foundation + Process,Process Only
419,4.46,4.80,4.66,78%,Process Only,Process Only,Process Only,Process Only
420,4.39,4.64,4.36,76%,Process Only,Foundation + Process,Foundation + Process,Process Only
421,4.30,4.74,4.40,67%,Foundation + Process,Process Only,Process Only,Foundation + Process
422,4.41,4.82,4.50,74%,Process Only,Process Only,Process Only,Process Only
423,4.49,4.77,4.40,75%,Process Only,Process Only,Process Only,Process Only
424,4.23,4.69,4.16,68%,Foundation + Process,Process Only,Foundation + Process,Process Only
425,4.34,4.81,4.43,68%,Process Only,Process Only,Process Only,Process Only
426,4.49,4.66,4.52,77%,Process Only,Foundation + Process,Process Only,Process Only
427,4.16,4.64,4.19,74%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
428,4.35,4.69,4.56,64%,Process Only,Process Only,Process Only,Foundation + Process
429,4.58,4.77,4.60,82%,Process Only,Process Only,Process Only,Process Only
430,4.48,4.81,4.45,74%,Process Only,Process Only,Process Only,Process Only
431,4.43,4.80,4.48,74%,Process Only,Process Only,Process Only,Process Only
432,4.19,4.73,4.15,76%,Foundation + Process,Process Only,Foundation + Process,Process Only
433,4.28,4.67,4.28,67%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
434,4.48,4.70,4.32,61%,Process Only,Process Only,Foundation + Process,Foundation + Process
435,4.52,4.80,4.51,53%,Process Only,Process Only,Process Only,Foundation + Process
436,4.51,4.80,4.21,59%,Process Only,Process Only,Foundation + Process,Foundation + Process
437,4.41,4.75,4.45,82%,Process Only,Process Only,Process Only,Process Only
438,4.20,4.83,4.38,73%,Foundation + Process,Process Only,Process Only,Process Only
440,4.65,4.80,4.76,80%,Process Only,Process Only,Process Only,Process Only
442,4.49,4.85,4.52,83%,Process Only,Process Only,Process Only,Process Only
443,4.60,4.81,4.65,80%,Process Only,Process Only,Process Only,Process Only
444,4.39,4.69,4.41,67%,Process Only,Process Only,Process Only,Foundation + Process
445,4.52,4.80,4.49,75%,Process Only,Process Only,Process Only,Process Only
446,4.34,4.82,4.79,82%,Process Only,Process Only,Process Only,Process Only
447,4.44,4.81,4.52,79%,Process Only,Process Only,Process Only,Process Only
448,4.50,4.59,4.44,78%,Process Only,Foundation + Process,Process Only,Process Only
449,4.53,4.71,4.43,84%,Process Only,Process Only,Process Only,Process Only
450,4.38,4.60,4.25,70%,Process Only,Foundation + Process,Foundation + Process,Process Only
451,4.37,4.67,4.49,59%,Process Only,Foundation + Process,Process Only,Foundation + Process
452,4.59,4.82,4.56,84%,Process Only,Process Only,Process Only,Process Only
453,4.43,4.82,4.57,73%,Process Only,Process Only,Process Only,Process Only
454,3.90,4.78,4.06,63%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
456,4.45,4.70,4.15,84%,Process Only,Process Only,Foundation + Process,Process Only
457,4.54,4.74,4.64,69%,Process Only,Process Only,Process Only,Process Only
458,4.57,4.73,4.57,77%,Process Only,Process Only,Process Only,Process Only
459,4.33,4.67,4.31,67%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
461,4.47,4.70,4.58,78%,Process Only,Process Only,Process Only,Process Only
462,4.64,4.72,4.65,83%,Process Only,Process Only,Process Only,Process Only
463,4.48,4.79,4.39,80%,Process Only,Process Only,Process Only,Process Only
464,4.72,4.82,4.74,73%,Process Only,Process Only,Process Only,Process Only
465,4.57,4.83,4.60,77%,Process Only,Process Only,Process Only,Process Only
466,4.28,4.81,4.49,79%,Foundation + Process,Process Only,Process Only,Process Only
467,4.44,4.68,4.49,68%,Process Only,Process Only,Process Only,Process Only
468,4.57,4.76,4.62,72%,Process Only,Process Only,Process Only,Process Only
469,4.44,4.70,4.26,78%,Process Only,Process Only,Foundation + Process,Process Only
470,4.64,4.74,4.57,77%,Process Only,Process Only,Process Only,Process Only
471,4.32,4.54,3.91,76%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
472,4.57,4.71,4.56,71%,Process Only,Process Only,Process Only,Process Only
473,4.29,4.87,4.60,78%,Foundation + Process,Process Only,Process Only,Process Only
475,4.44,4.57,4.40,71%,Process Only,Foundation + Process,Process Only,Process Only
476,4.46,4.82,4.60,72%,Process Only,Process Only,Process Only,Process Only
477,4.49,4.81,4.46,76%,Process Only,Process Only,Process Only,Process Only
478,4.46,4.90,4.68,72%,Process Only,Process Only,Process Only,Process Only
479,4.26,4.80,4.46,76%,Foundation + Process,Process Only,Process Only,Process Only
480,4.41,4.72,4.70,72%,Process Only,Process Only,Process Only,Process Only
481,4.36,4.69,4.37,64%,Process Only,Process Only,Foundation + Process,Foundation + Process
482,4.53,4.75,4.80,80%,Process Only,Process Only,Process Only,Process Only
483,4.45,4.68,4.43,64%,Process Only,Process Only,Process Only,Foundation + Process
484,4.33,4.76,4.43,61%,Process Only,Process Only,Process Only,Foundation + Process
485,4.52,4.75,4.52,64%,Process Only,Process Only,Process Only,Foundation + Process
486,4.40,4.73,4.47,69%,Process Only,Process Only,Process Only,Process Only
488,4.23,4.73,4.34,82%,Foundation + Process,Process Only,Foundation + Process,Process Only
489,4.35,4.63,4.37,77%,Process Only,Foundation + Process,Foundation + Process,Process Only
490,4.70,4.75,4.68,74%,Process Only,Process Only,Process Only,Process Only
491,4.47,4.75,4.39,73%,Process Only,Process Only,Process Only,Process Only
492,4.48,4.72,4.62,69%,Process Only,Process Only,Process Only,Process Only
493,4.25,4.65,4.31,69%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
494,4.36,4.46,4.49,70%,Process Only,Foundation + Process,Process Only,Process Only
495,4.27,4.52,4.17,70%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
497,4.39,4.72,4.46,75%,Process Only,Process Only,Process Only,Process Only
498,4.25,4.82,4.46,73%,Foundation + Process,Process Only,Process Only,Process Only
499,4.41,4.67,4.29,72%,Process Only,Foundation + Process,Foundation + Process,Process Only
500,4.51,4.80,4.53,71%,Process Only,Process Only,Process Only,Process Only
501,4.38,4.60,4.40,64%,Process Only,Foundation + Process,Process Only,Foundation + Process
502,4.59,4.88,4.48,69%,Process Only,Process Only,Process Only,Process Only
503,4.20,4.85,4.40,77%,Foundation + Process,Process Only,Process Only,Process Only
504,4.60,4.70,4.64,74%,Process Only,Process Only,Process Only,Process Only
505,4.51,4.84,4.56,78%,Process Only,Process Only,Process Only,Process Only
506,4.28,4.77,4.18,62%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
507,4.48,4.74,4.50,75%,Process Only,Process Only,Process Only,Process Only
508,4.40,4.74,4.58,67%,Process Only,Process Only,Process Only,Foundation + Process
510,4.42,4.61,4.36,79%,Process Only,Foundation + Process,Foundation + Process,Process Only
511,4.35,4.64,4.25,67%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
512,4.52,4.81,4.57,72%,Process Only,Process Only,Process Only,Process Only
513,4.48,4.79,4.53,72%,Process Only,Process Only,Process Only,Process Only
514,4.41,4.72,4.24,68%,Process Only,Process Only,Foundation + Process,Process Only
515,4.49,4.75,4.63,68%,Process Only,Process Only,Process Only,Process Only
516,4.16,4.72,4.37,69%,Foundation + Process,Process Only,Foundation + Process,Process Only
517,4.35,4.60,4.46,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
518,4.56,4.72,4.54,73%,Process Only,Process Only,Process Only,Process Only
519,4.48,4.80,4.40,69%,Process Only,Process Only,Process Only,Process Only
520,4.24,4.63,4.44,63%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
521,4.46,4.59,4.26,78%,Process Only,Foundation + Process,Foundation + Process,Process Only
522,4.57,4.70,4.69,75%,Process Only,Process Only,Process Only,Process Only
523,4.18,4.81,4.32,79%,Foundation + Process,Process Only,Foundation + Process,Process Only
524,4.59,4.77,4.59,80%,Process Only,Process Only,Process Only,Process Only
526,4.42,4.70,4.44,81%,Process Only,Process Only,Process Only,Process Only
527,4.59,4.76,4.60,77%,Process Only,Process Only,Process Only,Process Only
528,4.39,4.66,4.43,71%,Process Only,Foundation + Process,Process Only,Process Only
529,4.52,4.65,4.45,71%,Process Only,Foundation + Process,Process Only,Process Only
530,4.39,4.77,4.27,68%,Process Only,Process Only,Foundation + Process,Process Only
531,4.50,4.69,4.45,78%,Process Only,Process Only,Process Only,Process Only
532,4.46,4.69,4.29,74%,Process Only,Process Only,Foundation + Process,Process Only
533,4.36,4.71,4.27,73%,Process Only,Process Only,Foundation + Process,Process Only
535,4.40,4.65,4.37,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
536,4.49,4.70,4.52,71%,Process Only,Process Only,Process Only,Process Only
537,4.44,4.58,4.36,78%,Process Only,Foundation + Process,Foundation + Process,Process Only
538,4.41,4.70,4.49,69%,Process Only,Process Only,Process Only,Process Only
539,4.52,4.63,4.49,74%,Process Only,Foundation + Process,Process Only,Process Only
540,4.52,4.80,4.40,62%,Process Only,Process Only,Process Only,Foundation + Process
541,4.26,4.34,4.37,70%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
542,4.31,4.59,4.14,70%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
543,4.70,4.71,4.67,78%,Process Only,Process Only,Process Only,Process Only
544,4.32,4.68,4.30,64%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
545,4.52,4.92,4.44,79%,Process Only,Process Only,Process Only,Process Only
546,4.53,4.77,4.38,73%,Process Only,Process Only,Process Only,Process Only
547,4.34,4.53,4.29,70%,Process Only,Foundation + Process,Foundation + Process,Process Only
548,4.43,4.54,4.42,78%,Process Only,Foundation + Process,Process Only,Process Only
549,4.38,4.50,4.41,81%,Process Only,Foundation + Process,Process Only,Process Only
550,4.62,4.82,4.39,80%,Process Only,Process Only,Process Only,Process Only
551,4.45,4.76,4.48,68%,Process Only,Process Only,Process Only,Process Only
552,4.41,4.89,4.67,91%,Process Only,Process Only,Process Only,Process Only
553,4.25,4.67,4.25,66%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
554,4.74,4.82,4.77,89%,Process Only,Process Only,Process Only,Process Only
555,4.21,4.55,4.13,66%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
556,4.56,4.65,4.35,79%,Process Only,Foundation + Process,Foundation + Process,Process Only
557,4.49,4.77,4.53,65%,Process Only,Process Only,Process Only,Foundation + Process
558,4.28,4.72,4.22,67%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
559,4.45,4.73,4.56,63%,Process Only,Process Only,Process Only,Foundation + Process
560,4.39,4.67,4.38,60%,Process Only,Foundation + Process,Process Only,Foundation + Process
561,4.48,4.85,4.67,73%,Process Only,Process Only,Process Only,Process Only
562,4.35,4.73,4.48,73%,Process Only,Process Only,Process Only,Process Only
563,4.40,4.69,4.38,66%,Process Only,Process Only,Process Only,Foundation + Process
564,4.33,4.61,4.16,72%,Process Only,Foundation + Process,Foundation + Process,Process Only
565,4.43,4.73,4.51,70%,Process Only,Process Only,Process Only,Process Only
566,4.52,4.79,4.54,70%,Process Only,Process Only,Process Only,Process Only
567,4.45,4.72,4.79,85%,Process Only,Process Only,Process Only,Process Only
568,4.18,4.83,4.22,68%,Foundation + Process,Process Only,Foundation + Process,Process Only
569,4.48,4.79,4.59,74%,Process Only,Process Only,Process Only,Process Only
571,4.38,4.59,4.39,70%,Process Only,Foundation + Process,Process Only,Process Only
572,4.56,4.82,4.48,69%,Process Only,Process Only,Process Only,Process Only
573,4.32,4.69,4.38,63%,Foundation + Process,Process Only,Process Only,Foundation + Process
574,4.61,4.74,4.66,66%,Process Only,Process Only,Process Only,Foundation + Process
575,4.55,4.73,4.65,69%,Process Only,Process Only,Process Only,Process Only
576,4.36,4.65,4.35,73%,Process Only,Foundation + Process,Foundation + Process,Process Only
577,4.32,4.62,4.37,71%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
578,4.44,4.66,4.42,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
579,4.39,4.65,4.42,70%,Process Only,Foundation + Process,Process Only,Process Only
580,4.38,4.78,4.38,67%,Process Only,Process Only,Process Only,Foundation + Process
581,4.42,4.71,4.54,73%,Process Only,Process Only,Process Only,Process Only
