STORE_NBR,Item Number,UPC,DEPT,Desc,Retail_Price,Supplier Nbr,Supplier Name,OH Qty
1264,7000009,1502610,40,BERRY VIALS 4,188.92,122663,MCKESSON,
1264,7000008,1502620,99, 6OZLIQUD,128.48,122663,MCKESSON,
1264,7000001,1502630,99,LIQUIF,134.62,122663,MCKESSON,
3515,7000021,61966023170,8,PET NAIL TRIMMER,26.99,163314,WAL MART STORES INC,
3515,7000032,78742845620,10,RIM,215.00,654254,MERVIZA COMERCIALIZ S RL CV,1
3515,7000022,841623124310,10,2554519 TIRE,106.00,654254,MERVIZA COMERCIALIZ S RL CV,
3515,7000008,851196001150,11,AEROSPEED FAN,26.97,295204,LASKO PRODUCTS LLC,-1
3515,7000007,91217605770,29,DEARFOAM COZY COMFOR,3.00,222474,WAL-MART,
3515,7000011,9781338879964,21,THE TWISTED ONES,5.00,34851,COVERT SCOUTING CAMERAS INC.,0
3515,7000001,9781338879957,21,THE SILVER EYES,5.00,633206,CPDIRECT INC.,0
3515,7000034,693920082510,10,RISERS,1.00,232181,SM PRODUCTS LLC,0
5150,7000004,37064081150,12,1.5 PUTTY KNIFE,1.08,413356,WALMART.COM,21
5150,7000003,3975830,40,PEDISAURE ENT,2.63,122663,MCKESSON,0
166,7000005,3626930,99,HIPPA PAPER,58.68,12263,ROMA PACK SA,
101,7000005,1502630,99,8 OZBERRYBOTTLES,22.84,122663,MCKESSON,
51,7000008,871495007600,9,CAN INSULATOR,3.99,674524,ABSOLUTE EYEWEAR SOLUTIONS INC,-1
51,7000005,678420,82,CAMON LIGHT SWITCH,5.97,915234,NORTH AMERICAN ART INC,0
51,7000000,3626930,99,HIPPA LEAFLET,56.68,122662,BIOALTERNATIVE DE MEXICO SA CV,
256,7000001,717052406630,7,NAIPO 14B,79.99,413356,WALMART.COM,
256,7000012,461690558600,32,SAINT LOUIS CITY SOC,27.99,35175,FANATICS LICENSED SPORTS GROUP,-1
256,7000011,7498747539630,31,WATCH BAND,3.00,163314,WAL MART STORES INC,
256,7000003,196179769600,32,HAT NARUTO,5.00,619471,NO BOUNDARIES,
256,7000006,7498717539630,32,WATCH,5.00,413356,WALMART.COM,
256,7000010,787134555290,34,JUMPSUIT FLORAL,10.00,815829,"KRAFTERIORS, INC",
256,7000009,843073125350,34,JACKET,20.00,413356,WALMART.COM,0
256,7000000,3626930,99,WM HIPAA LEAFLET,58.68,122663,MCKESSON,
1021,7000001,707129800080,74,2PK VACUUM ROLL,21.91,413356,WALMART.COM,
1021,7000000,793072383830,7,IMPOSSIBLE PUZZLE,14.99,413356,WALMART.COM,
203,7000647,62118687330,69,TABLETPCS,34.98,413356,WALMART.COM,
203,7000000,3626930,38,HIPPA LEAFLET,58.68,122663,MCKESSON,1
203,7000005,1502650,40,16OZ. AMB VIAL,91.52,122663,MCKESSON,0
1094,7000014,230044520,23,LEATHER GLOVE,15.00,966283,GEORGE DISTRIBUTORS INC,-8
1094,7000001,1502590,99,BERRY OVAL 3OZ,182.28,122663,MCKESSON,
1094,7000009,1502610,99,BERRY OVAL,188.92,122663,MCKESSON,
1094,7000013,1502640,99,BERRY OVAL,108.28,122663,MCKESSON,
1094,7000007,1502620,99,BERRY OVAL,128.48,122663,MCKESSON,
1094,7000000,3626930,99,HIPAA LEAFLET,58.68,107466,SIST NEUMATICOS DE ENVIOS SACV,
1094,7000011,1502650,99,BERRY OVAL,91.52,122663,MCKESSON,
1014,7000087,79784163340,3,FOLDER MO ROCKIN,2.50,9657,IMPORT-CPP INTERNATIONAL LIMIT,
653,7000000,78724570170,10,P245/70R17 WORKHORSE,75.00,163314,WAL MART STORES INC,0
2787,7000000,84962810010,38,EASY TOUCH LANCETS,5.95,655563,MCKESSON,
4450,7000023,194869475420,34,HARDTAIL THERMAL HOO,59.98,74095,MAJOR LABEL GROUP LLC,
4450,7000004,1502610,38,BERRY 40OZ,32.03,122663,MCKESSON,6
4450,7000025,1502630,38,BERRY8OZ,22.84,122663,MCKESSON,4
4450,7000024,840093111360,40,MAGNES GLYC 200MG,13.08,122663,MCKESSON,0
4450,7001131,41333517870,82,7001691,10.46,633925,DURACELL DISTRIBUTING INC,
4450,7000018,3626930,38,HIPPA LEAFLET,58.68,122663,MCKESSON,20
5418,7000568,7362119502800,72,REFURBVIZIO,359.00,413356,WALMART.COM,
1180,7000017,5060576112010,14,CHOPPER,6.00,163314,WAL MART STORES INC,-1
1180,7000006,196739255680,30,BRA,46.00,163314,WAL MART STORES INC,-1
1180,7000008,617914107400,30,BRA,18.00,163314,WAL MART STORES INC,-2
1180,7000001,192583103680,34,SCRUB SET,19.97,163314,WAL MART STORES INC,-1
1180,7000003,840093111360,38,MAGNESIUM GLYCINATE,13.08,122663,MCKESSON,-4
1180,7000009,840250401200,40,FISH OIL,43.00,163314,WAL MART STORES INC,-1
1180,7000015,195030054260,74,MATTRESS,89.99,222474,WAL-MART,0
1180,7000012,195030054280,74,MATTRESS,297.00,163314,WAL MART STORES INC,
1180,7000000,810029337970,9,LURE,2.00,163314,WAL MART STORES INC,
1180,7000007,191726381500,7,COCOMELON,5.00,163314,WAL MART STORES INC,-1
1180,7000002,7385829744940,31,UMBRELLA,5.00,413356,WALMART.COM,
1180,7000004,192583115640,34,SCRUB,10.00,163314,WAL MART STORES INC,-1
1180,7000024,600358885490,74,BAG SMART,10.00,163314,WAL MART STORES INC,0
1180,7000023,49074021820,3,SAFE,20.00,163314,WAL MART STORES INC,-1
1180,7000025,753793434410,71,WHITE STOOL,20.00,163314,WAL MART STORES INC,0
1274,7000343,400050009250,75,OFFICE VISIT,190.00,82300,WAL-MART OPTICAL,1
1274,7000010,1502640,99,12OZ BERRY OVAL AMB,108.28,122663,MCKESSON,
1274,7000000,3626930,99,HIPAA LEADLWT,58.68,122663,MCKESSON,
2532,7000004,7500465038380,94,BLACKBERRY 12OZ,4.54,163314,WAL MART STORES INC,-38
1799,7000003,686751348100,7,PLGINCBG,46.97,542654,WAL-MART IMPORT,5
1202,7000006,727640480220,14,TUMBLER,34.99,542654,WAL-MART IMPORT,-1
1202,7000005,5811510310520,38,NITROSTS,193.00,68798,MCKESSON MEDICAL-SURGICAL INC.,0
1202,7000000,351660724150,40,OHM LORATADINE,4.15,122663,MCKESSON,-2
1202,7000015,73410955740,81,SANWICH THINS,3.64,951525,BIMBO BAKERIES USA INC,
1202,7000003,72240737560,94,ORANGES,5.97,544064,WONDERFUL CITRUS COOPERATIVE,-12
1202,7000019,400070000190,23,D-23 clearance,1.00,542654,WAL-MART IMPORT,2057
1202,7000044,400070000440,24,D-24 clearance,1.00,542654,WAL-MART IMPORT,9
1202,7000037,400070000370,27,D-27 clearance,1.00,542654,WAL-MART IMPORT,858
1202,7000045,400070000450,28,D-28 clearance,1.00,542654,WAL-MART IMPORT,1004
1202,7000009,1502590,99,BERRY OVAL 3OZ,182.28,68798,MCKESSON MEDICAL-SURGICAL INC.,
1202,7000004,1502630,99,CS BERRY OVAL 8OZ,134.62,68798,MCKESSON MEDICAL-SURGICAL INC.,
1202,7000001,3626930,99,WM HIPPA LEAFLET,58.68,68798,MCKESSON MEDICAL-SURGICAL INC.,
3643,7000106,652435470010,14,grippy hook,0.97,730623,EVERGREEN RESEARCH AND MARKETI,
3643,7000079,652435410010,16,MOSQUITO ELIMINATORS,0.97,730623,EVERGREEN RESEARCH AND MARKETI,
3643,7000001,1502590,99,BERRY 3OZ,182.28,122663,MCKESSON,
3643,7000000,3626930,99,HIPAA LEAFLET,58.68,122633,OPERADORA PICCAZZO SA DECV,
5157,7002165,637118116540,3,LAUNDRY TOTE BAG,7.97,732115,SEHL PRODUCTIONS INC,4
5157,7000011,194343005750,11,METAL STEEL CABINET,109.00,715543,WALMART FOUNDATION,0
5157,7000010,85124001240,11,METAL STORAGE CABINE,119.00,715543,WALMART FOUNDATION,0
5157,7000012,194343006760,11,METAL STEEL CABINET,109.00,413356,WALMART.COM,
5157,7000000,6524284910,71,MS FUTON,124.00,222474,WAL-MART,
5157,7000006,44444555550,74,MET STORAGE CABINET,119.00,715543,WALMART FOUNDATION,
5157,7000008,444444555550,74,MET STORAGE CABNET,119.00,715543,WALMART FOUNDATION,0
5157,7000007,1444445555590,74,MET STORAGE CABNET,119.00,715543,WALMART FOUNDATION,
775,7000002,3626930,99,WM HIPAA LEAFLET,45.00,122663,MCKESSON,
775,7000001,1502610,99,BERRY OVAL 4OZ BOTTL,32.00,122663,MCKESSON,
775,7000004,2814530,99,OV,235.28,122663,MCKESSON,
775,7000007,1502620,99,6OZ,134.28,122663,MCKESSON,
775,7000006,1502630,99,8 OZ,134.62,122663,MCKESSON,
775,7000005,1502650,99,BERRY OVAL 16,91.52,122663,MCKESSON,
422,7000004,840093111360,40,MAG GLY CAP,13.08,102467,"LICONA, DAVID",0
3601,7000449,886511233460,9,"AUTOMOTIVE SNACK, DR",9.97,220699,TRADEMARK GLOBAL LLC,
3601,7000001,19438124988,23,SOX BIFOLD,9.98,266620,LOGO BRANDS INC,9
4531,7000009,3618790,40,ACETAM 5ML,271.66,122663,MCKESSON,1
4531,7000008,1502640,40,BERRY AMB 12OZ,108.28,122663,MCKESSON,1
1256,7000001,3626930,38,HIPPA LEAFLET,31.78,109090,RAMOS FAJARDO MARIO,1
1256,7000000,1502590,40,BERRY OVAL,182.28,109090,RAMOS FAJARDO MARIO,0
4631,7000000,3626930,40,VIAL,124.76,122663,MCKESSON,1
4631,7000006,1502630,99,BERRY OVAL,134.62,122663,MCKESSON,
3791,7000007,8401914010090,16,LED GARDEN LIGHTS,5.00,413356,WALMART.COM,0
3791,7000004,7704569133830,72,LED ROPE LIGHTS,5.00,413356,WALMART.COM,
3791,7000003,78917905750,14,DINNERWARE SET,20.00,413356,WALMART.COM,0
3791,7000005,1502640,99,BERRY VIAL,108.28,122663,MCKESSON,
3791,7000000,1502630,99,BERRY VIAL,108.28,122663,MCKESSON,
3791,7000006,1502590,99,BERRY VIAL,134.62,122663,MCKESSON,
4660,7000044,6937135411880,23,BUYJYA WORKOUT SHORT,7.00,413356,WALMART.COM,-1
4660,7000009,49999662820,29,HONEYDEW LADIES,7.00,413356,WALMART.COM,
4660,7000000,192583046060,29,SCRUB,9.00,413356,WALMART.COM,-1
4660,7000041,6937135411970,29,DEYLLO WOMEN,9.00,413356,WALMART.COM,-1
4660,7000036,7268105406890,34,FANTASLOOK NODE,7.00,413356,WALMART.COM,-1
4660,7000081,6942172633140,34,SWIM SUIT WOMEN,9.00,413356,WALMART.COM,
4660,7000057,6941832713860,34,SWIM SUIT 2PC,8.00,413356,WALMART.COM,
4660,7000069,7024019484090,34,SILITEELON WOMEN,8.00,413356,WALMART.COM,
4660,7000080,6457163433330,34,LLUOPITAL BRA,7.00,413356,WALMART.COM,
4660,7000064,6423804087400,34,WOMEN TOP,2.00,413356,WALMART.COM,-1
4660,7000067,70968824430,34,FANTASLOOK WOMEN,2.00,413356,WALMART.COM,
4660,7000014,724841182230,29,SCRUB,3.00,413356,WALMART.COM,-1
4660,7000051,75225339030,29,STICKY BRA,3.00,413356,WALMART.COM,-1
4660,7000018,6933919802160,29,BRA,3.00,413356,WALMART.COM,-2
4660,7000059,5056118499780,29,MISS LAVISH,3.00,413356,WALMART.COM,-1
4660,7000006,7758693504970,34,WOMEN JUNEFISH,3.00,413356,WALMART.COM,
4660,7000034,7170231129920,34,JWD LADIES 2 PICES,3.00,413356,WALMART.COM,-1
4660,7000043,7827733824820,34,FSTASLOOK,3.00,413356,WALMART.COM,
4660,7000015,715748405920,34,SHOWMALL,3.00,413356,WALMART.COM,-1
4660,7000017,701214186190,34,FLUNSI WOMEN,3.00,413356,WALMART.COM,
4660,7000046,7938765233070,34,JUNEFISH WOMEN DRESS,3.00,413356,WALMART.COM,-2
4660,7000048,7823232560590,34,UVN TOP,3.00,413356,WALMART.COM,-2
4660,7000049,7823232561580,34,UVN TOP,3.00,413356,WALMART.COM,-1
4660,7000010,7721687577290,34,JWD,3.00,413356,WALMART.COM,-1
4660,7000052,7848539881890,34,FANTASLOOK,3.00,413356,WALMART.COM,-3
4660,7000007,7423464261050,34,UVN TOP,3.00,413356,WALMART.COM,-2
4660,7000054,7319963062020,34,FANTASLOOK LADIES TO,3.00,413356,WALMART.COM,-2
4660,7000020,197501134270,34,BARBIE,3.00,413356,WALMART.COM,-1
4660,7000056,7938765256150,34,JUNEFISH WOMEN,3.00,413356,WALMART.COM,-1
4660,7000021,731996313520,34,TANK,3.00,413356,WALMART.COM,-1
4660,7000060,7171768296310,34,T-SHORT WOMEN,3.00,413356,WALMART.COM,-1
4660,7000062,7848539837880,34,FANTASLOOK WOMEN,3.00,413356,WALMART.COM,-1
4660,7000065,7171768296480,34,WOMEN T-SHIRT,3.00,413356,WALMART.COM,-1
4660,7000066,9152490764050,34,CHALESTA WOMEN,3.00,413356,WALMART.COM,
4660,7000068,7096882443160,34,WOMEN T-SHIRT,3.00,413356,WALMART.COM,
4660,7000073,6942106525280,34,DOKOTOO WOMEN,3.00,413356,WALMART.COM,
4660,7000075,6974442857230,34,MOSHU V-NECK,3.00,413356,WALMART.COM,
4660,7000023,5419353997550,34,SWIM PANTS,3.00,413356,WALMART.COM,-1
4660,7000078,7423464288570,34,UVN SUMMER SHIRT,3.00,413356,WALMART.COM,
4660,7000079,6911891152980,34,AMRETU WOMENS SHIRT,3.00,413356,WALMART.COM,
4660,7000011,7449854940640,23,BUYJYA  MENS,4.00,413356,WALMART.COM,
4660,7000058,7449854940570,23,BUY JYA,4.00,413356,WALMART.COM,
4660,7000040,7268105406990,34,FANTASLOOK BLUE T.SH,4.00,413356,WALMART.COM,-1
4660,7000071,738508219630,34,JESDANI WOMEN,4.00,413356,WALMART.COM,-1
4660,7000045,79113779120,23,HAWAIIAN VACATION,5.00,413356,WALMART.COM,
4660,7000055,196196790990,24,HOT WHEELS,5.00,413356,WALMART.COM,-2
4660,7000027,810017300130,24,MALLARY BOYS UNDERWA,5.00,413356,WALMART.COM,
4660,7000005,586379458950,25,PINK BOOTS,5.00,413356,WALMART.COM,-1
4660,7000053,666186816020,25,HOBIBEAR MENS SHOE,5.00,413356,WALMART.COM,
4660,7000019,196196771840,26,BLUEY BINGO,5.00,413356,WALMART.COM,-1
4660,7000076,6975193410350,29,BRA EXTENDERS,5.00,413356,WALMART.COM,
4660,7000042,6937135411980,29,DAYSTRY,5.00,413356,WALMART.COM,-1
4660,7000024,794775364200,34,EYTINO DEN,5.00,413356,WALMART.COM,-1
4660,7000025,620001148680,34,BEACH COVER,5.00,413356,WALMART.COM,-1
4660,7000026,794775364150,34,EYTINO OVERS,5.00,413356,WALMART.COM,-1
4660,7000028,7768284388740,34,JESDANI WOMEN,5.00,413356,WALMART.COM,-5
4660,7000029,6937199011940,34,PRETTYGUIDE,5.00,413356,WALMART.COM,-1
4660,7000030,738508219770,34,A. JESDANI,5.00,413356,WALMART.COM,-1
4660,7000032,3512128073260,34,WOMEN SUMMER,5.00,413356,WALMART.COM,-1
4660,7000035,7827733824830,34,MOSHU SUMER NODE,5.00,413356,WALMART.COM,-1
4660,7000037,738508219760,34,A. JESDANI,5.00,413356,WALMART.COM,-1
4660,7000002,7938765386770,34,ANY JOIN WOMEN,5.00,413356,WALMART.COM,-1
4660,7000013,616943491350,34,NELEUS WOMEN,5.00,413356,WALMART.COM,-2
4660,7000033,1926235423850,25,DREAMPAIRS SHOES,15.00,413356,WALMART.COM,
4660,7000004,7460035075550,34,ZENBRIELE WOMEN,15.00,413356,WALMART.COM,-1
4660,7000050,816679692820,34,JYLFC PLUS SWIMSUIT,15.00,413356,WALMART.COM,-1
4660,7000001,7685990037400,29,INNERSY UNDERWEAR,1.00,413356,WALMART.COM,
4660,7000003,7677767645420,29,UNDERWEAR WOMEN,1.00,413356,WALMART.COM,
4660,7000039,7873891017010,34,PPYOUNG WOME,1.00,413356,WALMART.COM,-1
4660,7000012,4804160085830,34,FUZZY,1.00,413356,WALMART.COM,-1
4660,7000022,722184872860,34,SHIRT,1.00,413356,WALMART.COM,-1
4660,7000061,784853979740,34,FANTASLOOK WOMEN SHI,1.00,413356,WALMART.COM,
1423,7000000,3626930,99,HIPPA LEAFLET,0.01,122663,MCKESSON,
1422,7000006,8667030,92,PINK SALMON,3.00,226530,BUMBLE BEE FOODS LLC,
1422,7000003,19435603334,19,MBM PETS FIGURINES,10.00,553755,HORIZON GROUP USA INC,4
1422,7000001,1502630,99,BERRY OVAL VIAL 8 OZ,134.62,122663,MCKESSON,
1422,7000000,3626930,99,HIPPA LEAFLET,58.68,122663,MCKESSON,
3480,7000007,56198972100,12,PPG WEATHER KING,63.17,542654,WAL-MART IMPORT,0
3480,7000002,52000044030,95,GATORADE ZERO STRWKI,1.48,674762,BOTTLING GROUP LLC,0
3480,7000003,3626930,99,WM HIPPA LEAFLET,31.78,122663,MCKESSON,
3480,7000020,7559890669730,29,POSWSHE PLUS SIZE BO,20.00,222474,WAL-MART,
2244,7000002,1502620,99,BERRY OVAL,128.48,122663,MCKESSON,
2244,7000005,1502630,99,BERRY VIAL,134.62,122663,MCKESSON,
7256,7000010,28400325070,82,DR SWT C,2.49,183020,FRITO-LAY INC,3
7256,7000004,28400726420,82,MUNCHIES SALTED P,1.29,183020,FRITO-LAY INC,0
7256,7000011,28400329480,82,CT CJA,2.49,183020,FRITO-LAY INC,0
7256,7000008,28400323890,82,LB DILL,2.49,183020,FRITO-LAY INC,0
7256,7000439,28400323850,82,LB SALT V,1.89,183020,FRITO-LAY INC,1
7256,7000003,12000230840,95,MDEWBJAPNTBRKPN,2.42,3852,PEPSI COLA OF HOUGHTON,16
7256,7000001,12000230810,95,MDEWBJA LGNALMND,2.42,3852,PEPSI COLA OF HOUGHTON,22
1911,7000727,8953300020040,40,7001058,68.05,413356,WALMART.COM,0
1911,7000004,1502640,99,OVAL AMB C/R 12OZ,108.28,122663,MCKESSON,
2914,7000638,822383246250,40,drive med showe,22.65,413356,WALMART.COM,0
1743,7000014,2642010,40,KATE FARM 1.2 CAL,198.00,122663,MCKESSON,15
1743,7000000,50036378100,72,JBL CLIP 4 RED,69.00,842545,JBL TRADING LLC,
4609,7000001,7098205194,13,CLX PLUNGR/BRSH CMBO,17.78,97105,CLOROX SALES COMPANY,0
4609,7000002,616943477460,34,2YOGA PANTS,30.89,413356,WALMART.COM,
4609,7000003,772060686890,34,CARDIGAM,12.99,413356,WALMART.COM,0
4609,7000005,30025890007,92,EQUAL 800 CT,11.73,58259,WALMART INHOME,0
4609,7000004,5228810,92,GRND CARDAMOM,4.00,58259,WALMART INHOME,
1427,7000003,2610240,38,PRIFTIN 150,139.51,122663,MCKESSON,10
1427,7000001,1502640,99,BERRY 12OZ,108.28,122663,MCKESSON,
3792,7000005,840112741330,10,RIM,199.44,547003,AMERICAN TIRE DISTRIBUTORS INC,0
3792,7000006,2320550,40,MELATONIN 5,36.02,122663,MCKESSON,0
3792,7000000,50644528550,72,BEATS DR DRE,129.95,208083,MONSTER INC,1
3792,7000004,1502630,99,VIALS,134.62,122663,MCKESSON,
3792,7000002,3626930,99,HIPAA PAPER,58.68,122663,MCKESSON,
1665,7000001,646814902100,14,3PACK FLORAL APRON,11.99,413356,WALMART.COM,0
1665,7000013,600609802030,79,ADJUSTABLE BABY SAFE,8.48,413356,WALMART.COM,
3765,7000000,13300607710,92,HUNGRY JACK ORIGINAL,2.77,57150,HOMETOWN FOOD COMPANY,12
46,7000011,8052500966560,3,FLAG,1.99,371331,MARQUEZ ANAYA JUAN MANUEL,4
46,7000382,43374056520,16,DOOR WEATHER EXCLUDE,12.99,729981,JENSEN-BYRD CO INC,
46,7000000,3657027121000,38,ACCU-CHEK GUIDE TES,47.98,655563,MCKESSON,
46,7000130,885155003430,74,IROBOTROOMBA,399.99,266031,IROBOT CORPORATION,
46,7000520,26107086690,79,2610708669,59.00,372904,NORTH STATES INDUSTRIES INC,
354,7000000,792850903320,46,BURT BEE LIPSTICK,2.00,28232,BURTS BEES INC,0
354,7000050,11458065990,14,WINE BOTT OPENER MAG,4.97,904789,BEE CREATIVE GIFTS,28
173,7000000,2730220,38,MODAFINIL,792.09,122663,MCKESSON,
173,7000001,3695476270200,40,NARCAN,44.97,43741,"7D VARIETY, LLC",
173,7000011,1954222770210,34,MAXI DRESS,10.00,958483,XPO LOGISTICS FREIGHT INC,
37,7000009,3975810,40,PEDIASURE VAN CAN,3.23,100370,BARRAZA CUELLAR ARMANDO,1
37,7000011,1502620,99,BOTTLE 6OZ,128.48,122663,MCKESSON,
4590,7000005,1502620,99,BERRYOVALAMBC/R6OZ,128.48,122663,MCKESSON,
4590,7000007,769498041560,3,BCKPCK CHRM CLP,4.97,862873,"PUZZLED, INC.",-1
204,7000007,15415916250,56,WILLOW,24.94,18085,SIMPSON NURSERIES LAA,0
204,7000028,15415342850,56,YOSHINO CHERRY,24.94,18085,SIMPSON NURSERIES LAA,0
204,7000015,15415312250,56,PEACH BELLE,24.94,18085,SIMPSON NURSERIES LAA,0
204,7000030,15415365030,56,CRAPE MYRTLE,16.88,18085,SIMPSON NURSERIES LAA,0
204,7000017,15415703150,56,BLUEBERRY BRIGHT,24.94,18085,SIMPSON NURSERIES LAA,0
204,7000024,15415701150,56,BLUEBERRY POWDER,24.94,18085,SIMPSON NURSERIES LAA,0
204,7000026,15415356230,56,DOGWOOD,24.94,18085,SIMPSON NURSERIES LAA,1
204,7000000,3546680,79,ENFAMIL 24,16.46,122663,MCKESSON,0
204,7000002,8809952264190,33,SHIRT,3.00,719468,MCLANE COMPANY,
204,7000003,98989989890,24,RAIN JACKWT,10.00,163314,WAL MART STORES INC,2
204,7000001,15415307250,56,APPLE GOLD DEL TREE,15.00,18082,"NELSON, DELLRAY",0
2654,7000000,724841892360,29,WHITE SCRUB TOP,13.96,11562,CHEROKEE DISTRIBUTING,
282,7000008,2814530,99,BERRY 2OZ,235.28,122663,MCKESSON,
282,7000000,3626930,99,WM HIPPA,58.68,122663,MCKESSON,
1675,7000016,191683172590,23,RUSTLER JEANS,13.98,823032,WALL CONTROL INC,-1
1675,7000002,3567100,38,VOQUEZNA,780.00,122663,MCKESSON,0
1675,7000007,811659037630,72,CYNOSA V2 KEYBOARD,24.96,413356,WALMART.COM,0
1675,7000008,11321040430,29,FASHION TIGHTS,2.00,543703,WALMART DC 7084,-3
1675,7000003,37000734090,13,GAIN PODS,4.00,413356,WALMART.COM,
1675,7000014,8246520760,18,CARDINALS ON A BRANC,4.00,413356,WALMART.COM,
1675,7000020,347524884880,72,MINI CAMERA,10.00,163314,WAL MART STORES INC,
1675,7000011,1502610,99,AMBER VIAL 4OZ,188.92,122663,MCKESSON,
1675,7000022,196328463260,23,SOUTHERN TSHIRT,12.98,163314,WAL MART STORES INC,1
1675,7000017,196328463250,23,SOUTHERN TSHIRT,12.98,163314,WAL MART STORES INC,1
1675,7000021,196328463240,23,SOUTHERN TSHIRT,12.98,163314,WAL MART STORES INC,1
1675,7000023,196328463650,41,SUNSHINE JEEP,12.98,744073,CREEDENCE HOLDINGS LLC,0
3781,7000000,463208519380,32,TITANIUM RING,39.00,413356,WALMART.COM,0
1141,7000043,603154032540,7,SURPRIZAMALS,4.99,578203,BEVERLY HILLS TEDDY BEAR COMPA,0
1141,7000013,196328463650,23,TSHIRT,12.98,744073,CREEDENCE HOLDINGS LLC,1
5443,7000001,165000599200,40,FLINT EX IRON 18MG,9.44,69414,MCCLAY DISTIBUTORS INC,0
5443,7000000,1502650,99,BERRY OVAL 16OZ,91.52,122663,MCKESSON,
3529,7000002,639277990430,19,PENCIL BRUSH ORG,7.89,413356,WALMART.COM,
3529,7000000,26000184100,3,ELM PURP,2.00,210455,ELMERS PRODUCTS INC,
497,7000000,7413179601100,10,2156017 DOUG AS,35.00,163314,WAL MART STORES INC,
497,7000193,826942651870,10,SEAT COVERS,25.00,257282,BO DO KO USA INC,
507,7000012,885962750000,11,50FT CORD,13.94,635516,CORDAROYS WHOLESALE INC,
507,7000000,76001524250,17,CANDLE,1.96,75358,CL PRODUCTS INTERNATIONAL LLC,36
507,7000011,7815937607860,21,HANNAH COULTER BOOK,11.95,314493,"CHOICE BOOKS, L.L.C.",0
507,7000002,1502610,38,VIALS,100.00,122663,MCKESSON,1
507,7000003,1502640,38,VIALS,1.00,122663,MCKESSON,1
507,7000010,2814530,38,BERRY OVAL AMB VIAL,1.00,122663,MCKESSON,1
507,7000001,1502620,38,VIALS,1.00,122663,MCKESSON,1
196,7000001,73110974730,49,RS-APXMBLB4916,38.00,120771,LIBERTY SPORT REC SPECS,2
196,7000003,73110977860,49,BIKER CRY RED,45.00,120771,LIBERTY SPORT REC SPECS,64
196,7000000,976479332700,74,JOYWAY 5 PIECE LUGGA,119.99,413356,WALMART.COM,
196,7000005,762446702110,82,WOLF,2.69,543703,WALMART DC 7084,
196,7000006,700522214660,14,COOL COOLER ICE PACK,1.00,413356,WALMART.COM,
1310,7000012,2814530,38,2OZ BERRYOVAL VIAL,235.28,122663,MCKESSON,1
1341,7000001,69498041760,9,USA POOL FLOATS,19.97,375621,"PUZZLED, INC",348
1341,7000006,194166157560,23,TEAM FAN PACK,19.00,873729,"WINCRAFT, INCORPORATED",-11
1341,7000000,3626930,99,WM HIPPA LEAFLET,1.00,122663,MCKESSON,
1002,7000002,57836020690,94,WILD WONDER TOMATO,5.24,222474,WAL-MART,-5
1002,7000001,765321000000,94,ROMAINE HEARTS 6CT,4.98,222474,WAL-MART,
2338,7000010,611419536800,10,CAR ROOFTOP CARGO CA,65.99,413356,WALMART.COM,0
2338,7000009,636458460220,34,UNDERWARE,6.00,441642,HANESBRANDS INC,-2
2338,7000006,194869475820,23,THERMAL POLO PULLOVE,10.00,413356,WALMART.COM,
3488,7000000,309970174550,46,ALMAY BUFF 1OZ,12.58,430306,REVLON INC,
3488,7000089,46580,94,ONION WHT BOILR IDWV,2.98,507843,WORLD VARIETY PRODUCE INC,-35
5044,7000004,1105010,40,SURGUBE,5.48,122663,MCKESSON,0
5398,7000005,2833870,38,OVAL AMB 8OZ,197.86,122663,MCKESSON,1
5398,7000001,1502610,99,BERRY OVAL,128.48,122663,MCKESSON,
1451,7000046,30625262100,67,BALLOON,6.99,38553,ANAGRAM INTERNATIONAL INC,
1451,7000006,1502610,99,AMBER 4IZ,188.92,122663,MCKESSON,
1451,7000005,1502640,99,AMN,108.28,122663,MCKESSON,
1451,7000009,1502650,99,AMBER12OZ,91.52,122663,MCKESSON,
603,7000000,6906772982600,10,RENEGADE,152.00,542654,WAL-MART IMPORT,
603,7000001,4064666034510,2,NICE N EASY,5.00,525264,"ELLINGTON, MARK",
633,7000006,78742100010,4,EXCESS BAG STICKERS,1.50,98574,CITY OF KEWANEE,650
633,7000013,7309360709820,14,BROOKLYN SATIN SPREA,19.96,542654,WAL-MART IMPORT,
633,7000007,195030013370,69,5 TIER WIRE SHELFING,49.99,413356,WALMART.COM,
633,7000005,1812800,90,PILLSBURY FRENCH BRE,3.68,112557,HYPERMART,
633,7000008,2814530,99,OVAL AMBER 2OZ,0.02,122663,MCKESSON,
633,7000010,1502590,99,OVAL AMBER 3OZ,0.02,122663,MCKESSON,
633,7000011,1502610,99,OVAL AMBER 4OZ,0.02,122663,MCKESSON,
1668,7000002,77200572,7,STACKING TRAIN,18.88,413356,WALMART.COM,6
1668,7000005,4749561042,92,NB MINIS BLUE 20CT,8.87,222474,WAL-MART,
1668,7000012,198110134710,29,CHEMISE,5.00,222474,WAL-MART,
1668,7000009,198110134640,29,CHEMISE,5.00,222474,WAL-MART,
