Store,Offsite Storage Pickup Date,Service  Hours,Storage Vendor,Box  Count
2566,TBD,TBD,TBD,TBD
2567,TBD,TBD,TBD,TBD
2568,TBD,TBD,TBD,TBD
2571,9/10/2021,7 am - 6 pm,Vital Records Control (VRC),0
2572,TBD,TBD,TBD,TBD
2574,TBD,TBD,TBD,TBD
2575,TBD,TBD,TBD,TBD
2576,TBD,TBD,TBD,TBD
2577,TBD,TBD,TBD,TBD
2579,TBD,TBD,TBD,TBD
2580,TBD,TBD,TBD,TBD
2581,TBD,TBD,TBD,TBD
2582,9/2/2021,7 am - 6 pm,Vital Records Control (VRC),63
2583,TBD,TBD,TBD,TBD
2584,3/16/2022,7 am - 6 pm,Vital Records Control (VRC),70
2585,TBD,TBD,TBD,TBD
2586,TBD,TBD,TBD,TBD
2587,TBD,TBD,TBD,TBD
2588,TBD,TBD,TBD,TBD
2590,8/24/2021,7 am - 6 pm,Vital Records Control (VRC),3
2591,TBD,TBD,TBD,TBD
2592,TBD,TBD,TBD,TBD
2593,TBD,TBD,TBD,TBD
2594,8/13/2021,7 am - 6 pm,Vital Records Control (VRC),104
2595,8/25/2021,7 am - 6 pm,Vital Records Control (VRC),0
2596,8/23/2021,7 am - 6 pm,Vital Records Control (VRC),0
2597,TBD,TBD,TBD,TBD
2598,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),78
2599,TBD,TBD,TBD,TBD
2600,TBD,TBD,TBD,TBD
2603,TBD,TBD,TBD,TBD
2604,TBD,TBD,TBD,TBD
2605,10/14/2021,7 am - 6 pm,Vital Records Control (VRC),157
2607,7/19/2021,7 am - 6 pm,Vital Records Control (VRC),0
2608,8/25/2021,7 am - 6 pm,Vital Records Control (VRC),127
2609,3/4/2022,7 am - 6 pm,Vital Records Control (VRC),52
2610,5/19/2021,7 am - 5 pm,Iron Mountain ,63
2611,5/6/2021,7 am - 5 pm,Iron Mountain ,94
2612,TBD,TBD,TBD,TBD
2613,TBD,TBD,TBD,TBD
2614,TBD,TBD,TBD,TBD
2615,7/16/2021,7 am - 6 pm,Vital Records Control (VRC),125
2616,TBD,TBD,TBD,TBD
2617,7/15/2021,7 am - 6 pm,Vital Records Control (VRC),0
2618,TBD,TBD,TBD,TBD
2619,8/31/2021,7 am - 6 pm,Vital Records Control (VRC),99
2620,TBD,TBD,TBD,TBD
2621,TBD,TBD,TBD,TBD
2626,TBD,TBD,TBD,TBD
2627,4/16/2021,7 am - 6 pm,Vital Records Control (VRC),18
2628,TBD,TBD,TBD,TBD
2629,TBD,TBD,TBD,TBD
2630,4/20/2021,7 am - 6 pm,Vital Records Control (VRC),117
2631,10/5/2021,7 am - 6 pm,Vital Records Control (VRC),96
2632,TBD,TBD,TBD,TBD
2633,TBD,TBD,TBD,TBD
2634,TBD,TBD,TBD,TBD
2636,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),45
2637,TBD,TBD,TBD,TBD
2638,TBD,TBD,TBD,TBD
2639,TBD,TBD,TBD,TBD
2640,TBD,TBD,TBD,TBD
2641,TBD,TBD,TBD,TBD
2642,TBD,TBD,TBD,TBD
2643,TBD,TBD,TBD,TBD
2644,TBD,TBD,TBD,TBD
2645,TBD,TBD,TBD,TBD
2646,TBD,TBD,TBD,TBD
2647,TBD,TBD,TBD,TBD
2648,TBD,TBD,TBD,TBD
2649,TBD,TBD,TBD,TBD
2650,9/17/2021,7 am - 6 pm,Iron Mountain ,163
2651,TBD,TBD,TBD,TBD
2652,TBD,TBD,TBD,TBD
2653,TBD,TBD,TBD,TBD
2654,TBD,TBD,TBD,TBD
2656,6/16/2021,7 am - 6 pm,Vital Records Control (VRC),90
2658,TBD,TBD,TBD,TBD
2659,TBD,TBD,TBD,TBD
2660,TBD,TBD,TBD,TBD
2662,TBD,TBD,TBD,TBD
2663,9/9/2021,7 am - 6 pm,Vital Records Control (VRC),39
2664,TBD,TBD,TBD,TBD
2665,5/24/2021,7 am - 6 pm,Vital Records Control (VRC),35
2666,8/20/2021,7 am - 6 pm,Vital Records Control (VRC),100
2667,TBD,TBD,TBD,TBD
2668,TBD,TBD,TBD,TBD
2671,7/27/2021,7 am - 6 pm,Vital Records Control (VRC),120
2672,TBD,TBD,TBD,TBD
2674,TBD,TBD,TBD,TBD
2678,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),91
2679,TBD,TBD,TBD,TBD
2680,TBD,TBD,TBD,TBD
2681,TBD,TBD,TBD,TBD
2682,TBD,TBD,TBD,TBD
2683,TBD,TBD,TBD,TBD
2684,4/9/2021,7 am - 6 pm,Vital Records Control (VRC),68
2685,9/7/2021,7 am - 6 pm,Vital Records Control (VRC),3
2686,2/7/2022,7 am - 6 pm,Vital Records Control (VRC),14
2687,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),39
2688,TBD,TBD,TBD,TBD
2689,TBD,TBD,TBD,TBD
2690,10/21/2021,7 am - 6 pm,Vital Records Control (VRC),127
2691,TBD,TBD,TBD,TBD
2692,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),25
2693,TBD,TBD,TBD,TBD
2694,TBD,TBD,TBD,TBD
2695,3/23/2021,7 am - 6 pm,Vital Records Control (VRC),94
2696,TBD,TBD,TBD,TBD
2697,TBD,TBD,TBD,TBD
2699,TBD,TBD,TBD,TBD
2700,TBD,TBD,TBD,TBD
2702,TBD,TBD,TBD,TBD
2703,2/7/2022,7 am - 6 pm,Vital Records Control (VRC),171
2704,TBD,TBD,TBD,TBD
2705,TBD,TBD,TBD,TBD
2706,6/2/2021,7 am - 6 pm,Vital Records Control (VRC),147
2708,TBD,TBD,TBD,TBD
2710,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),92
2711,7/15/2021,7 am - 6 pm,Vital Records Control (VRC),70
2712,8/5/2021,7 am - 6 pm,Vital Records Control (VRC),70
2713,5/27/2021,7 am - 6 pm,Vital Records Control (VRC),285
2714,8/20/2021,7 am - 6 pm,Vital Records Control (VRC),0
2715,6/3/2021,7 am - 6 pm,Vital Records Control (VRC),192
2716,9/15/2021,7 am - 6 pm,Vital Records Control (VRC),89
2717,TBD,TBD,TBD,TBD
2718,6/24/2021,7 am - 6 pm,Vital Records Control (VRC),80
2719,TBD,TBD,TBD,TBD
2720,TBD,TBD,TBD,TBD
2722,7/22/2021,7 am - 6 pm,Vital Records Control (VRC),0
2723,4/30/2021,7 am - 6 pm,Vital Records Control (VRC),92
2724,TBD,TBD,TBD,TBD
2725,TBD,TBD,TBD,TBD
2726,TBD,TBD,TBD,TBD
2727,TBD,TBD,TBD,TBD
2728,TBD,TBD,TBD,TBD
2729,TBD,TBD,TBD,TBD
2730,TBD,TBD,TBD,TBD
2731,TBD,TBD,TBD,TBD
2732,TBD,TBD,TBD,TBD
2733,3/22/2021,7 am - 6 pm,Vital Records Control (VRC),126
2734,TBD,TBD,TBD,TBD
2735,TBD,TBD,TBD,TBD
2739,5/18/2021,7 am - 6 pm,Vital Records Control (VRC),164
2740,4/6/2021,7 am - 6 pm,Vital Records Control (VRC),93
2741,9/2/2021,7 am - 6 pm,Vital Records Control (VRC),64
2742,TBD,TBD,TBD,TBD
2743,TBD,TBD,TBD,TBD
2744,TBD,TBD,TBD,TBD
2745,TBD,TBD,TBD,TBD
2747,TBD,TBD,TBD,TBD
2748,6/15/2021,7 am - 6 pm,Vital Records Control (VRC),77
2749,8/18/2021,7 am - 6 pm,Iron Mountain ,80
2751,TBD,TBD,TBD,TBD
2752,TBD,TBD,TBD,TBD
2753,TBD,TBD,TBD,TBD
2754,4/1/2021,7 am - 6 pm,Vital Records Control (VRC),20
2755,TBD,TBD,TBD,TBD
2756,TBD,TBD,TBD,TBD
2757,TBD,TBD,TBD,TBD
2758,TBD,TBD,TBD,TBD
2760,6/4/2021,7 am - 6 pm,Vital Records Control (VRC),268
2761,5/21/2021,7 am - 6 pm,Vital Records Control (VRC),158
2762,TBD,TBD,TBD,TBD
2763,7/13/2021,7 am - 6 pm,Vital Records Control (VRC),46
2764,TBD,TBD,TBD,TBD
2765,TBD,TBD,TBD,TBD
2766,TBD,TBD,TBD,TBD
2767,TBD,TBD,TBD,TBD
2768,TBD,TBD,TBD,TBD
2769,TBD,TBD,TBD,TBD
2771,TBD,TBD,TBD,TBD
2772,TBD,TBD,TBD,TBD
2773,4/12/2021,7 am - 6 pm,Vital Records Control (VRC),57
2774,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),34
2777,TBD,TBD,TBD,TBD
2778,7/27/2021,7 am - 6 pm,Vital Records Control (VRC),0
2780,9/17/2021,7 am - 6 pm,Vital Records Control (VRC),0
2781,9/14/2021,7 am - 6 pm,Vital Records Control (VRC),71
2782,9/17/2021,7 am - 6 pm,Vital Records Control (VRC),41
2783,TBD,TBD,TBD,TBD
2784,TBD,TBD,TBD,TBD
2785,TBD,TBD,TBD,TBD
2786,TBD,TBD,TBD,TBD
2787,TBD,TBD,TBD,TBD
2788,9/2/2021,7 am - 6 pm,Iron Mountain,149
2789,TBD,TBD,TBD,TBD
2790,TBD,TBD,TBD,TBD
2791,TBD,TBD,TBD,TBD
2792,5/27/2021,7 am - 5 pm,Iron Mountain ,55
2793,8/11/2021,7 am - 6 pm,Vital Records Control (VRC),105
2794,TBD,TBD,TBD,TBD
2795,TBD,TBD,TBD,TBD
2796,TBD,TBD,TBD,TBD
2797,TBD,TBD,TBD,TBD
2799,TBD,TBD,TBD,TBD
2801,TBD,TBD,TBD,TBD
2803,TBD,TBD,TBD,TBD
2804,TBD,TBD,TBD,TBD
2805,TBD,TBD,TBD,TBD
2806,8/16/2021,7 am - 6 pm,Vital Records Control (VRC),272
2807,TBD,TBD,TBD,TBD
2808,TBD,TBD,TBD,TBD
2809,TBD,TBD,TBD,TBD
2810,5/14/2021,7 am - 5 pm,Iron Mountain ,79
2811,2/28/2022,7 am - 6 pm,Vital Records Control (VRC),41
2812,8/9/2021,7 am - 6 pm,Iron Mountain ,54
2813,TBD,TBD,TBD,TBD
2814,TBD,TBD,TBD,TBD
2815,TBD,TBD,TBD,TBD
2816,9/15/2021,7 am - 6 pm,Vital Records Control (VRC),67
2817,TBD,TBD,TBD,TBD
2818,TBD,TBD,TBD,TBD
2819,TBD,TBD,TBD,TBD
2820,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),0
2821,TBD,TBD,TBD,TBD
2822,6/24/2021,7 am - 6 pm,Vital Records Control (VRC),230
2823,TBD,TBD,TBD,TBD
2825,TBD,TBD,TBD,TBD
2826,TBD,TBD,TBD,TBD
2827,7/19/2021,7 am - 6 pm,Vital Records Control (VRC),0
2828,TBD,TBD,TBD,TBD
2830,TBD,TBD,TBD,TBD
2831,9/16/2021,7 am - 6 pm,Vital Records Control (VRC),135
2832,9/10/2021,7 am - 6 pm,Vital Records Control (VRC),87
2833,TBD,TBD,TBD,TBD
2834,TBD,TBD,TBD,TBD
2835,TBD,TBD,TBD,TBD
2836,TBD,TBD,TBD,TBD
2838,TBD,TBD,TBD,TBD
2839,TBD,TBD,TBD,TBD
2840,5/3/2021,7 am - 6 pm,Vital Records Control (VRC),100
2841,TBD,TBD,TBD,TBD
2842,TBD,TBD,TBD,TBD
2843,4/12/2021,7 am - 6 pm,Vital Records Control (VRC),82
2844,TBD,TBD,TBD,TBD
2845,TBD,TBD,TBD,TBD
2846,6/9/2021,7 am - 6 pm,Vital Records Control (VRC),102
2847,TBD,TBD,TBD,TBD
2849,TBD,TBD,TBD,TBD
2850,TBD,TBD,TBD,TBD
2852,TBD,TBD,TBD,TBD
2853,TBD,TBD,TBD,TBD
2854,TBD,TBD,TBD,TBD
2855,TBD,TBD,TBD,TBD
2856,TBD,TBD,TBD,TBD
2857,TBD,TBD,TBD,TBD
2858,TBD,TBD,TBD,TBD
2859,TBD,TBD,TBD,TBD
2860,TBD,TBD,TBD,TBD
2861,9/14/2021,7 am - 6 pm,Vital Records Control (VRC),0
2862,9/14/2021,7 am - 6 pm,Vital Records Control (VRC),0
2864,TBD,TBD,TBD,TBD
2865,7/22/2021,7 am - 6 pm,Vital Records Control (VRC),141
2866,TBD,TBD,TBD,TBD
2867,TBD,TBD,TBD,TBD
2869,TBD,TBD,TBD,TBD
2870,8/12/2021,7 am - 6 pm,Vital Records Control (VRC),21
2871,TBD,TBD,TBD,TBD
2872,TBD,TBD,TBD,TBD
2873,TBD,TBD,TBD,TBD
2874,TBD,TBD,TBD,TBD
2875,TBD,TBD,TBD,TBD
2876,2/7/2022,7 am - 6 pm,Vital Records Control (VRC),34
2877,9/14/2021,7 am - 6 pm,Iron Mountain ,19
2878,10/6/2021,7 am - 6 pm,Iron Mountain ,25
2880,8/20/2021,7 am - 6 pm,Vital Records Control (VRC),49
2881,TBD,TBD,TBD,TBD
2882,TBD,TBD,TBD,TBD
2883,TBD,TBD,TBD,TBD
2884,TBD,TBD,TBD,TBD
2885,TBD,TBD,TBD,TBD
2886,TBD,TBD,TBD,TBD
2887,10/14/2021,7 am - 6 pm,Vital Records Control (VRC),42
2888,TBD,TBD,TBD,TBD
2889,TBD,TBD,TBD,TBD
2890,10/13/2021,7 am - 6 pm,Vital Records Control (VRC),169
2891,TBD,TBD,TBD,TBD
2892,TBD,TBD,TBD,TBD
2893,TBD,TBD,TBD,TBD
2894,TBD,TBD,TBD,TBD
2897,TBD,TBD,TBD,TBD
2898,TBD,TBD,TBD,TBD
2899,TBD,TBD,TBD,TBD
2900,TBD,TBD,TBD,TBD
2901,TBD,TBD,TBD,TBD
2902,TBD,TBD,TBD,TBD
2903,TBD,TBD,TBD,TBD
2904,TBD,TBD,TBD,TBD
2905,TBD,TBD,TBD,TBD
2906,TBD,TBD,TBD,TBD
2907,TBD,TBD,TBD,TBD
2908,TBD,TBD,TBD,TBD
2909,TBD,TBD,TBD,TBD
2910,10/14/2021,7 am - 6 pm,Vital Records Control (VRC),34
2911,TBD,TBD,TBD,TBD
2912,TBD,TBD,TBD,TBD
2913,TBD,TBD,TBD,TBD
2914,10/18/2021,7 am - 6 pm,Vital Records Control (VRC),33
2915,TBD,TBD,TBD,TBD
2916,TBD,TBD,TBD,TBD
2917,TBD,TBD,TBD,TBD
2918,TBD,TBD,TBD,TBD
2919,6/1/2021,7 am - 6 pm,Vital Records Control (VRC),66
2920,TBD,TBD,TBD,TBD
2921,8/27/2021,7 am - 6 pm,Vital Records Control (VRC),0
2922,7/22/2021,7 am - 6 pm,Vital Records Control (VRC),0
2923,8/24/2021,7 am - 6 pm,Vital Records Control (VRC),84
2924,TBD,TBD,TBD,TBD
2925,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),28
2926,TBD,TBD,TBD,TBD
2927,8/10/2021,7 am - 6 pm,Vital Records Control (VRC),0
2928,8/11/2021,7 am - 6 pm,Vital Records Control (VRC),55
2929,TBD,TBD,TBD,TBD
2930,TBD,TBD,TBD,TBD
2931,TBD,TBD,TBD,TBD
2932,TBD,TBD,TBD,TBD
2933,TBD,TBD,TBD,TBD
2934,TBD,TBD,TBD,TBD
2935,TBD,TBD,TBD,TBD
2936,TBD,TBD,TBD,TBD
2937,8/4/2021,7 am - 6 pm,Vital Records Control (VRC),80
2938,5/28/2021,7 am - 6 pm,Vital Records Control (VRC),115
2939,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),126
2940,TBD,TBD,TBD,TBD
2941,TBD,TBD,TBD,TBD
2944,TBD,TBD,TBD,TBD
2945,TBD,TBD,TBD,TBD
2946,TBD,TBD,TBD,TBD
2947,TBD,TBD,TBD,TBD
2948,TBD,TBD,TBD,TBD
2950,TBD,TBD,TBD,TBD
2951,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),123
2952,TBD,TBD,TBD,TBD
2953,TBD,TBD,TBD,TBD
2954,TBD,TBD,TBD,TBD
2955,TBD,TBD,TBD,TBD
2956,TBD,TBD,TBD,TBD
2957,8/2/2021,7 am - 6 pm,Vital Records Control (VRC),175
2958,9/9/2021,7 am - 6 pm,Vital Records Control (VRC),119
2959,9/15/2021,7 am - 6 pm,Iron Mountain ,112
2962,5/27/2021,7 am - 6 pm,Vital Records Control (VRC),416
2963,3/22/2021,7 am - 6 pm,Vital Records Control (VRC),70
2964,TBD,TBD,TBD,TBD
2965,TBD,TBD,TBD,TBD
2966,4/21/2021,7 am - 6 pm,Vital Records Control (VRC),80
2967,TBD,TBD,TBD,TBD
2968,10/13/2021,7 am - 6 pm,Vital Records Control (VRC),97
2973,TBD,TBD,TBD,TBD
2974,TBD,TBD,TBD,TBD
2975,TBD,TBD,TBD,TBD
2976,TBD,TBD,TBD,TBD
2977,TBD,TBD,TBD,TBD
2978,TBD,TBD,TBD,TBD
2979,TBD,TBD,TBD,TBD
2980,TBD,TBD,TBD,TBD
2981,TBD,TBD,TBD,TBD
2984,10/21/2021,7 am - 6 pm,Vital Records Control (VRC),37
2985,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),77
2986,TBD,TBD,TBD,TBD
2987,3/25/2021,7 am - 6 pm,Vital Records Control (VRC),34
2988,3/2/2022,7 am - 6 pm,Vital Records Control (VRC),57
2989,TBD,TBD,TBD,TBD
2990,8/16/2021,7 am - 6 pm,Vital Records Control (VRC),138
2991,TBD,TBD,TBD,TBD
2992,TBD,TBD,TBD,TBD
2993,TBD,TBD,TBD,TBD
2994,TBD,TBD,TBD,TBD
2995,TBD,TBD,TBD,TBD
2996,TBD,TBD,TBD,TBD
2998,8/20/2021,7 am - 6 pm,Iron Mountain,54
3004,TBD,TBD,TBD,TBD
3008,TBD,TBD,TBD,TBD
3011,TBD,TBD,TBD,TBD
3013,TBD,TBD,TBD,TBD
3014,TBD,TBD,TBD,TBD
3015,TBD,TBD,TBD,TBD
3017,TBD,TBD,TBD,TBD
3018,TBD,TBD,TBD,TBD
3019,TBD,TBD,TBD,TBD
3022,TBD,TBD,TBD,TBD
3023,TBD,TBD,TBD,TBD
3026,TBD,TBD,TBD,TBD
3035,TBD,TBD,TBD,TBD
3042,TBD,TBD,TBD,TBD
3043,TBD,TBD,TBD,TBD
3044,TBD,TBD,TBD,TBD
3046,TBD,TBD,TBD,TBD
3047,TBD,TBD,TBD,TBD
3049,7/14/2021,7 am - 6 pm,Vital Records Control (VRC),0
3050,8/24/2021,7 am - 6 pm,Vital Records Control (VRC),0
3053,8/16/2021,7 am - 6 pm,Vital Records Control (VRC),78
3055,TBD,TBD,TBD,TBD
3056,9/30/2021,7 am - 6 pm,Iron Mountain ,54
3057,TBD,TBD,TBD,TBD
3058,TBD,TBD,TBD,TBD
3059,TBD,TBD,TBD,TBD
3060,TBD,TBD,TBD,TBD
3061,TBD,TBD,TBD,TBD
3062,TBD,TBD,TBD,TBD
3066,3/23/2021,7 am - 6 pm,Vital Records Control (VRC),14
3067,TBD,TBD,TBD,TBD
3069,TBD,TBD,TBD,TBD
3070,TBD,TBD,TBD,TBD
3071,TBD,TBD,TBD,TBD
3072,4/13/2021,7 am - 6 pm,Vital Records Control (VRC),78
3074,TBD,TBD,TBD,TBD
3075,TBD,TBD,TBD,TBD
3077,TBD,TBD,TBD,TBD
3078,TBD,TBD,TBD,TBD
3081,TBD,TBD,TBD,TBD
3082,TBD,TBD,TBD,TBD
3083,TBD,TBD,TBD,TBD
3084,TBD,TBD,TBD,TBD
3087,TBD,TBD,TBD,TBD
3088,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
3090,TBD,TBD,TBD,TBD
3093,9/15/2021,7 am - 6 pm,Vital Records Control (VRC),0
3094,9/15/2021,7 am - 6 pm,Vital Records Control (VRC),22
3098,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),0
3099,TBD,TBD,TBD,TBD
3101,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),36
3102,TBD,TBD,TBD,TBD
3103,TBD,TBD,TBD,TBD
3104,TBD,TBD,TBD,TBD
3106,TBD,TBD,TBD,TBD
3107,TBD,TBD,TBD,TBD
3110,TBD,TBD,TBD,TBD
3111,9/21/2021,7 am - 6 pm,Vital Records Control (VRC),40
3112,TBD,TBD,TBD,TBD
3114,TBD,TBD,TBD,TBD
3118,9/29/2021,7 am - 6 pm,Iron Mountain ,46
3119,5/19/2021,7 am - 6 pm,Vital Records Control (VRC),50
3123,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),43
3126,9/24/2021,7 am - 6 pm,Vital Records Control (VRC),36
3127,2/7/2022,7 am - 6 pm,Vital Records Control (VRC),92
3128,TBD,TBD,TBD,TBD
3131,TBD,TBD,TBD,TBD
3132,TBD,TBD,TBD,TBD
3133,TBD,TBD,TBD,TBD
3135,TBD,TBD,TBD,TBD
3136,TBD,TBD,TBD,TBD
3137,TBD,TBD,TBD,TBD
3138,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),4
3139,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),13
3140,3/3/2022,7 am - 6 pm,Vital Records Control (VRC),22
3141,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),19
3143,7/14/2021,7 am - 6 pm,Vital Records Control (VRC),0
3144,8/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
3145,8/17/2021,7 am - 6 pm,Vital Records Control (VRC),0
3146,9/1/2021,7 am - 6 pm,Vital Records Control (VRC),0
3147,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),13
3149,10/1/2021,7 am - 6 pm,ACCESS,38
3150,TBD,TBD,TBD,TBD
3151,TBD,TBD,TBD,TBD
3152,TBD,TBD,TBD,TBD
3153,TBD,TBD,TBD,TBD
3154,TBD,TBD,TBD,TBD
3155,TBD,TBD,TBD,TBD
3156,8/20/2021,7 am - 6 pm,Vital Records Control (VRC),40
3157,TBD,TBD,TBD,TBD
3159,TBD,TBD,TBD,TBD
3161,3/23/2021,7 am - 6 pm,Vital Records Control (VRC),66
3162,TBD,TBD,TBD,TBD
3163,TBD,TBD,TBD,TBD
3164,10/7/2021,7 am - 6 pm,Vital Records Control (VRC),4
3166,TBD,TBD,TBD,TBD
3167,5/28/2021,7 am - 6 pm,Vital Records Control (VRC),67
3168,TBD,TBD,TBD,TBD
3169,TBD,TBD,TBD,TBD
3170,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),18
3172,TBD,TBD,TBD,TBD
3173,TBD,TBD,TBD,TBD
3175,10/15/2021,7 am - 6 pm,Vital Records Control (VRC),61
3176,TBD,TBD,TBD,TBD
3177,TBD,TBD,TBD,TBD
3178,5/11/2021,7 am - 5 pm,Iron Mountain ,64
3179,TBD,TBD,TBD,TBD
3180,TBD,TBD,TBD,TBD
3182,TBD,TBD,TBD,TBD
3183,TBD,TBD,TBD,TBD
3184,TBD,TBD,TBD,TBD
3185,TBD,TBD,TBD,TBD
3188,TBD,TBD,TBD,TBD
3191,9/27/2021,7 am - 6 pm,Vital Records Control (VRC),79
3192,TBD,TBD,TBD,TBD
3197,TBD,TBD,TBD,TBD
3198,TBD,TBD,TBD,TBD
3199,7/16/2021,7 am - 6 pm,Vital Records Control (VRC),13
3200,TBD,TBD,TBD,TBD
3201,3/16/2022,7 am - 6 pm,Vital Records Control (VRC),151
3202,TBD,TBD,TBD,TBD
3204,TBD,TBD,TBD,TBD
3205,3/16/2022,7 am - 6 pm,Vital Records Control (VRC),73
3206,TBD,TBD,TBD,TBD
3207,4/2/2021,7 am - 6 pm,Vital Records Control (VRC),197
3208,TBD,TBD,TBD,TBD
3209,TBD,TBD,TBD,TBD
3210,TBD,TBD,TBD,TBD
3212,TBD,TBD,TBD,TBD
3213,TBD,TBD,TBD,TBD
3214,TBD,TBD,TBD,TBD
3215,TBD,TBD,TBD,TBD
3216,TBD,TBD,TBD,TBD
3217,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),0
3218,9/15/2021,7 am - 6 pm,Vital Records Control (VRC),64
3219,TBD,TBD,TBD,TBD
3220,TBD,TBD,TBD,TBD
3221,TBD,TBD,TBD,TBD
3222,3/8/2022,7 am - 6 pm,Vital Records Control (VRC),146
3223,6/8/2021,7 am - 6 pm,Iron Mountain ,44
3224,TBD,TBD,TBD,TBD
3225,TBD,TBD,TBD,TBD
3226,TBD,TBD,TBD,TBD
3227,TBD,TBD,TBD,TBD
3228,TBD,TBD,TBD,TBD
3229,TBD,TBD,TBD,TBD
3230,TBD,TBD,TBD,TBD
3231,TBD,TBD,TBD,TBD
3232,7/19/2021,7 am - 6 pm,Vital Records Control (VRC),0
3233,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),24
3234,TBD,TBD,TBD,TBD
3235,3/29/2021,7 am - 6 pm,Vital Records Control (VRC),31
3236,TBD,TBD,TBD,TBD
3237,8/10/2021,7 am - 6 pm,Vital Records Control (VRC),0
3238,2/10/2022,7 am - 6 pm,Vital Records Control (VRC),16
3239,9/1/2021,7 am - 6 pm,Vital Records Control (VRC),0
3241,TBD,TBD,TBD,TBD
3243,TBD,TBD,TBD,TBD
3245,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),0
3247,TBD,TBD,TBD,TBD
3248,TBD,TBD,TBD,TBD
3250,TBD,TBD,TBD,TBD
3251,TBD,TBD,TBD,TBD
3252,TBD,TBD,TBD,TBD
3253,TBD,TBD,TBD,TBD
3254,TBD,TBD,TBD,TBD
3255,TBD,TBD,TBD,TBD
3258,8/11/2021,7 am - 6 pm,Vital Records Control (VRC),0
3259,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
3260,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),112
3261,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),102
3262,TBD,TBD,TBD,TBD
3265,TBD,TBD,TBD,TBD
3266,TBD,TBD,TBD,TBD
3267,TBD,TBD,TBD,TBD
3268,TBD,TBD,TBD,TBD
3269,TBD,TBD,TBD,TBD
3270,6/4/2021,7 am - 6 pm,Vital Records Control (VRC),134
3271,5/14/2021,7 am - 6 pm,Vital Records Control (VRC),220
3273,TBD,TBD,TBD,TBD
3274,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),53
3275,TBD,TBD,TBD,TBD
3276,TBD,TBD,TBD,TBD
3277,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),37
3278,TBD,TBD,TBD,TBD
3279,7/9/2021,7 am - 6 pm,Iron Mountain ,68
3280,TBD,TBD,TBD,TBD
3281,TBD,TBD,TBD,TBD
3282,TBD,TBD,TBD,TBD
3283,TBD,TBD,TBD,TBD
3284,TBD,TBD,TBD,TBD
3285,TBD,TBD,TBD,TBD
3286,TBD,TBD,TBD,TBD
3287,TBD,TBD,TBD,TBD
3288,6/30/2021,7 am - 6 pm,Vital Records Control (VRC),20
3289,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),26
3290,10/12/2021,7 am - 6 pm,ACCESS,45
3291,TBD,TBD,TBD,TBD
3292,TBD,TBD,TBD,TBD
3293,TBD,TBD,TBD,TBD
3294,TBD,TBD,TBD,TBD
3295,TBD,TBD,TBD,TBD
3296,TBD,TBD,TBD,TBD
3297,TBD,TBD,TBD,TBD
3298,10/1/2021,7 am - 6 pm,Vital Records Control (VRC),87
3299,9/9/2021,7 am - 6 pm,Vital Records Control (VRC),28
3300,TBD,TBD,TBD,TBD
3301,TBD,TBD,TBD,TBD
3302,7/8/2021,7 am - 6 pm,Vital Records Control (VRC),118
3303,TBD,TBD,TBD,TBD
3304,TBD,TBD,TBD,TBD
3305,TBD,TBD,TBD,TBD
3307,6/7/2021,7 am - 6 pm,Vital Records Control (VRC),159
3308,TBD,TBD,TBD,TBD
3309,TBD,TBD,TBD,TBD
3310,3/30/2021,7 am - 6 pm,Vital Records Control (VRC),135
