Store,SHRED PICKUP DATE,Service  Hours,Storage Vendor,Shred Pallet  Count
376,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
377,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
378,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
379,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
381,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
382,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),2
383,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
384,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),1
385,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
386,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),2
387,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
388,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
389,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
390,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
391,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
392,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
393,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
394,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
395,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
396,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),5
397,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
398,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
399,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
400,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
401,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
402,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
403,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
404,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
405,4/24/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
406,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
407,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),2
408,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
409,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
410,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),1
411,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
412,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),1
413,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
414,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
415,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
416,6/14/2023,7 am - 5 pm,Vital Records Control (VRC),1
417,7/20/2023,7 am - 5 pm,Vital Records Control (VRC),1
418,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
419,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
420,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
421,4/11/2023,7 am - 5 pm,Vital Records Control (VRC),1
422,9/29/2023,7 am - 5 pm,Vital Records Control (VRC),Reported 0
423,3/13/2023,7 am - 5 pm,Vital Records Control (VRC),4
424,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),1
425,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),4
426,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
427,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
428,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
429,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
430,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
431,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
432,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
433,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
434,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
435,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),7
436,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
437,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),2
438,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
440,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),4
442,8/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
443,7/20/2023,7 am - 5 pm,Vital Records Control (VRC),No Submission
444,3/14/2023,7 am - 5 pm,Vital Records Control (VRC),No Submission
445,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
446,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
447,Pending with the Vendor to Schedule Service,7 am - 5 pm,Vital Records Control (VRC),1
448,5/12/2023,7 am - 5 pm,Vital Records Control (VRC),No Submission
449,4/3/2023,7 am - 5 pm,Vital Records Control (VRC),1
450,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),3
451,5/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
452,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),5
453,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
454,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
456,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),3
457,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
458,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),1
459,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
461,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
462,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
463,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),2
464,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
465,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
466,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
467,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),4
468,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
469,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
470,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
471,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
472,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
473,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
475,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
476,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
477,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
478,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
479,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
480,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
481,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),1
482,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
483,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),1
484,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
485,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
486,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
488,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
489,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),1
490,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
491,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
492,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
493,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
494,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
495,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
497,5/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
498,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
499,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
500,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
501,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
502,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
503,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
504,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
505,4/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
506,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),4
507,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
508,7/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
510,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),1
511,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
512,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
513,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
514,3/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
515,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
516,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),0
517,Pending with the Vendor to Schedule Service,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
518,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
519,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
520,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
521,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),2
522,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
523,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
524,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
525,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
526,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
527,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
528,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),1
529,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
530,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
531,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
532,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
533,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
535,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
536,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
537,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),1
538,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
539,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
540,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),5
541,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
542,5/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
543,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),2
544,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
545,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
546,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),2
547,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
548,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
549,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
550,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
551,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),5
552,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
553,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),1
554,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
555,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),1
556,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
557,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
558,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),2
559,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),1
560,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
561,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),2
562,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
563,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
564,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
565,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),9
566,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
567,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
568,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
569,7/20/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
571,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
572,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
573,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
574,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
575,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
576,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),5
577,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
578,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),2
579,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
580,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
581,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),5
582,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
583,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
584,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
585,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),4
586,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),1
587,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
588,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
589,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
590,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
591,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
592,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
593,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
594,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
595,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
596,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
598,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
599,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),1
600,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
601,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
602,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),3
603,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),1
604,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),1
605,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
606,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),2
607,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
608,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),1
609,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
610,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
611,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
612,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
613,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
614,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
615,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
616,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
617,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
618,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
619,3/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
620,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),3
621,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
622,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),8
623,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
624,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
625,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
626,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
627,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
628,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
629,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),1
630,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),2
631,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
632,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
633,4/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
634,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
635,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
636,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
637,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
638,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),11
639,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
640,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
641,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
642,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
643,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
644,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
645,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),4
646,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
647,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
648,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
649,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
651,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),3
652,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
653,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
655,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),1
656,4/24/2023,7 am - 6 pm,Vital Records Control (VRC),2
657,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),3
658,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
659,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),4
660,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
661,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
662,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
663,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
664,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),4
665,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
666,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
667,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),2
668,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
669,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),1
670,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
671,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
672,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
673,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
674,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
675,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
676,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
677,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
678,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
680,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
681,4/27/2023,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
682,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
683,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
684,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
685,9/22/2023,7 am - 6 pm,Vital Records Control (VRC),5
686,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
687,9/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
688,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
689,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),1
690,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
691,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),1
692,3/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
693,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
694,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
695,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
696,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
697,5/9/2023,7 am - 6 pm,Vital Records Control (VRC),3
698,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
699,5/30/2023,7 am - 6 pm,Vital Records Control (VRC),2
700,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),8
701,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
702,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
703,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
705,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
706,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
707,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),3
708,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),1
709,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),1
710,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),1
711,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),4
712,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
713,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
714,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
