Store #,Facility Type,Division,Region,Market,EPA/State ID #,Address,City,State,Zip Code
261,Wal-Mart Supercenter,1,42,325,ARR000009407,4019 Central Avenue  ,Hot Springs,Arkansas,71913
262,Wal-Mart Supercenter,1,41,271,ILR000157792,919 Giacone Drive  ,Benton,Illinois,62812
264,Wal-Mart Supercenter,1,12,149,TNR000025759,175 Beasley Drive  ,Dickson,Tennessee,37055
265,Wal-Mart Supercenter,1,5,45,TXR000020875,1900 WEST MOORE AVE  ,Terrell,Texas,75160
266,Wal-Mart Supercenter,1,5,50,TXR000079225,1601 West State Hwy 114  ,Grapevine,Texas,76051
267,Wal-Mart Supercenter,1,42,334,MOR000520247,1212 SOUTH MADISON  ,Webb City,Missouri,64870
268,Wal-Mart Supercenter,1,11,147,TNR000028084,175 J.I. BELL LANE  ,Savannah,Tennessee,38372
269,Wal-Mart Supercenter,1,44,349,OKD987098100,1002 NW SHERIDAN RD  ,Lawton,Oklahoma,73505
271,Wal-Mart Supercenter,1,44,349,TXR000058107,8420 US HWY 287 N.  ,Bowie,Texas,76230
272,Wal-Mart Supercenter,1,12,153,TNR000027995,3600 Mallory Lane  ,Franklin,Tennessee,37067
273,Wal-Mart Supercenter,1,11,4,MSR000005215,100 Interchange Drive  ,Fulton,Mississippi,38843
274,Wal-Mart Division 1 Store,1,11,4,MSR000100412,1110 Battleground Drive  ,Iuka,Mississippi,38852
275,Wal-Mart Supercenter,1,13,503,TXR000014985,1620 WEST CHURCH  ,Livingston,Texas,77351
276,Wal-Mart Supercenter,1,44,351,OKR000023101,1312 E. Main  ,Stigler,Oklahoma,74462
277,Wal-Mart Supercenter,1,44,353,OKR000000935,501 SW 19TH STREET  ,Moore,Oklahoma,73160
278,Wal-Mart Supercenter,1,42,127,LAR000046037,1645 BERT KOUNS IND. LOOP  ,Shreveport,Louisiana,71105
279,Wal-Mart Supercenter,1,42,321,ARR000009183,926 E. Collin Raye Dr.  ,De Queen,Arkansas,71832
280,Wal-Mart Supercenter,1,7,83,TXR000061408,709 W US Hwy 79  ,Rockdale,Texas,76567
281,Wal-Mart Supercenter,1,42,328,ARR000009191,1500 Hwy 25B North  ,Heber Springs,Arkansas,72543
282,Wal-Mart Supercenter,1,41,253,KYR000041178,1550 Nashville Road  ,Franklin,Kentucky,42134
283,Wal-Mart Division 1 Store,1,13,66,TXR000007914,795 TX AVE  ,Bridge City,Texas,77611
284,Wal-Mart Supercenter,1,5,49,TXR000079224,"930 N Walnut Creek Dr, Suite 800  ",Mansfield,Texas,76063
285,Wal-Mart Supercenter,1,13,503,TXR000075903,141 Interstate 45 South  ,Huntsville,Texas,77340
286,Wal-Mart Supercenter,1,5,55,TXR000050484,700 EAST ENNIS AVE.  ,Ennis,Texas,75119
287,Wal-Mart Supercenter,1,11,11,ALR000024711,1801 HWY 78 EAST  ,Jasper,Alabama,35501
288,Wal-Mart Supercenter,1,13,503,TXR000060871,115 Cobb Mill Road  ,Woodville,Texas,75979
289,Wal-Mart Division 1 Store,1,42,327,ARR000009209,1001 US 65 South  ,McGehee,Arkansas,71654
290,Wal-Mart Supercenter,1,7,77,TXR000081555,1114 East Sarah Dewitt Drive  ,Gonzales,Texas,78629
292,Wal-Mart Supercenter,1,7,87,TXR000080605,1904 S. Colorado Street  ,Lockhart,Texas,78644
293,Wal-Mart Division 1 Store,1,6,85,TXR000007948,1712 EAST WASHINGTON  ,Navasota,Texas,77868
294,Wal-Mart Supercenter,1,41,253,KYR000041186,1725 WEST EVERLY BROTHERS BLVD  ,Central City,Kentucky,42330
295,Wal-Mart Supercenter,1,40,340,MOR000529867,131 EUREKA TOWN CENTER DR  ,Eureka,Missouri,63025
296,Wal-Mart Supercenter,1,42,325,ARR000015156,1172 North Hwy 7  ,Dardanelle,Arkansas,72834
297,Wal-Mart Supercenter,1,6,59,TX0000141739,23561 US HWY 59  ,Porter,Texas,77365
298,Wal-Mart Supercenter,1,14,3,ALR000032466,1972 HWY 431  ,Boaz,Alabama,35957
299,Wal-Mart Supercenter,1,41,254,KYR000041194,150 Walton Avenue  ,Bowling Green,Kentucky,42104
300,Wal-Mart Supercenter,1,14,3,ALR000034132,1625 PELHAM SOUTH  ,Jacksonville,Alabama,36265
301,Wal-Mart Supercenter,1,14,3,ALR000034314,340 East Meighan Blvd  ,Gadsden,Alabama,35903
302,Wal-Mart Supercenter,1,41,271,ILR000151985,6495 Country Club Road  ,Murphysboro,Illinois,62966
303,Wal-Mart Supercenter,1,11,4,MSR000102079,950 Mackie Drive  ,Holly Springs,Mississippi,38635
304,Wal-Mart Supercenter,1,12,149,TNR000027110,3360 TOM AUSTIN HWY  ,Springfield,Tennessee,37172
305,Wal-Mart Supercenter,1,11,138,MSR000005256,905 HWY 16 WEST  ,Carthage,Mississippi,39051
306,Wal-Mart Supercenter,1,12,5,ALR000032458,1450 N BRINDLEE MOUNTAIN PKWY  ,Arab,Alabama,35016
307,Wal-Mart Supercenter,1,42,135,LAR000003665,1025 Glenwood Drive  ,West Monroe,Louisiana,71291
308,Wal-Mart Supercenter,1,12,151,TNR000027938,2518 HILLSBORO BLVD  ,Manchester,Tennessee,37355
309,Wal-Mart Supercenter,1,13,132,LAR000043794,3005 CHARITY ST  ,Abbeville,Louisiana,70510
310,Wal-Mart Supercenter,1,13,132,LAR000014548,729 Oddfellows Rd.  ,Crowley,Louisiana,70526
311,Wal-Mart Division 1 Store,1,13,129,LAR000046243,200 NORTHWEST BLVD  ,Franklin,Louisiana,70538
312,Wal-Mart Supercenter,1,13,134,LAR000057364,891 E LA SALLE ST  ,Ville Platte,Louisiana,70586
313,Wal-Mart Supercenter,1,40,340,MOR000543660,2700 Ridge Point Drive  ,High Ridge,Missouri,63049
314,Wal-Mart Supercenter,1,12,5,TNR000027128,1224 HUNTSVILLE WAY  ,Fayetteville,Tennessee,37334
315,Wal-Mart Supercenter,1,14,3,ALR000005397,2453 2nd Avenue East  ,Oneonta,Alabama,35121
316,Wal-Mart Supercenter,1,14,3,ALR000033191,973 Gilbert Ferry Road SE  ,Attalla,Alabama,35954
317,Wal-Mart Supercenter,1,25,272,ILR000158477,201 N. Mattes Avenue  ,Vandalia,Illinois,62471
318,Wal-Mart Supercenter,1,42,325,ARR000007237,109 W.P. MALONE DR  ,Arkadelphia,Arkansas,71923
319,Wal-Mart Supercenter,1,40,361,MO0000049544,2015 WEST FOXWOOD DR  ,RAYMORE/BELTON,Missouri,64083
320,Wal-Mart Division 1 Store,1,5,76,TXD136449873,1600 Live Oak Street  ,Marlin,Texas,76661
321,Wal-Mart Supercenter,1,6,85,TX0000751974,203 US Loop 290 West  ,Brenham,Texas,77833
322,Wal-Mart Supercenter,1,6,85,TX0000045591,2200 BRIARCREST DRVE  ,Bryan,Texas,77802
323,Wal-Mart Supercenter,1,42,127,LAR000065755,7292 Hwy 509  ,Mansfield,Louisiana,71052
324,Wal-Mart Supercenter,1,44,356,OKR000021451,105 West Highway 16  ,Bristow,Oklahoma,74010
325,Wal-Mart Supercenter,1,40,360,MOR000522938,908 Walton Way  ,Richmond,Missouri,64085
326,Wal-Mart Division 1 Store,1,40,361,MOD149961765,1180 W 19th Street  ,Higginsville,Missouri,64037
328,Wal-Mart Supercenter,1,40,341,ILD984920439,961 N MARKET STREET  ,Waterloo,Illinois,62298
329,Wal-Mart Supercenter,1,14,10,ALD983194259,5560 McClellan Blvd  ,Anniston,Alabama,36206
330,Wal-Mart Supercenter,1,6,84,TX0000141747,9002 NORTH NAVARRO  ,Victoria,Texas,77904
331,Wal-Mart Supercenter,1,13,66,LA0000920884,525 NORTH CITY SERVICE HWY  ,Sulphur,Louisiana,70663
332,Wal-Mart Supercenter,1,12,5,ALR000002139,6140A UNIVERSITY DRIVE  ,Huntsville,Alabama,35806
333,Wal-Mart Supercenter,1,41,254,KYR000041202,1701 NORTH MAIN  ,Beaver Dam,Kentucky,42320
334,Wal-Mart Supercenter,1,25,275,ILR000157800,18600 Shipman Blacktop Rd  ,Carlinville,Illinois,62626
335,Wal-Mart Supercenter,1,11,146,TNR000007831,2196 Emporium Drive  ,Jackson,Tennessee,38305
336,Wal-Mart Supercenter,1,42,325,ARR000009225,1308 SOUTH ROCK STREET  ,Sheridan,Arkansas,72150
337,Wal-Mart Supercenter,1,40,335,MOR000520072,1025 Walton Drive  ,Fredericktown,Missouri,63645
338,Wal-Mart Supercenter,1,42,334,MOR000518647,29 S.W. 1ST LANE  ,Lamar,Missouri,64759
339,Wal-Mart Division 1 Store,1,42,327,ARR000009233,1123 HIGHWAY 79 / 167 BYPASS  ,Fordyce,Arkansas,71742
340,Wal-Mart Supercenter,1,44,351,OKR000023267,131 Paul Carr Drive  ,Checotah,Oklahoma,74426
341,Wal-Mart Supercenter,1,47,407,KSR000503631,1174 Pony Express Hwy  ,Marysville,Kansas,66508
342,Wal-Mart Supercenter,1,47,411,KSR000504431,701 Hopi Drive  ,Hiawatha,Kansas,66434
343,Wal-Mart Supercenter,1,25,275,ILR000104737,1530 W. SPRINGFIELD RD  ,Taylorville,Illinois,62568
344,Wal-Mart Supercenter,1,6,65,TXR000079223,3413 West Loop  ,El Campo,Texas,77437
345,Wal-Mart Supercenter,1,13,46,TXD981906969,2223 SOUTH LOOP 256  ,Palestine,Texas,75801
346,Wal-Mart Supercenter,1,44,409,KSR127861761,719 W 7th Avenue  ,Augusta,Kansas,67010
347,Wal-Mart Supercenter,1,11,136,MSR000102814,633 HIGHWAY 82 WEST  ,Indianola,Mississippi,38751
348,Wal-Mart Supercenter,1,42,327,ARD983288390,427 HWY 425 NORTH  ,Monticello,Arkansas,71655
350,Wal-Mart Supercenter,1,47,433,NER000502756,101 East David Drive  ,York,Nebraska,68467
351,Wal-Mart Supercenter,1,13,68,TXR000084060,25800 Kuykendahl Road  ,Tomball,Texas,77375
352,Wal-Mart Division 1 Store,1,41,271,ILR000104067,HWY 150/2206 STATE ST  ,Chester,Illinois,62233
353,Wal-Mart Supercenter,1,5,48,TXR000066100,2121 HWY 16 SOUTH  ,Graham,Texas,76450
354,Wal-Mart Supercenter,1,40,336,MOR000521302,1888 HWY 28 EAST  ,Owensville,Missouri,65066
355,Wal-Mart Supercenter,1,14,10,ALR000034009,2900 PEPPERRELL PKWY  ,Opelika,Alabama,36801
356,Wal-Mart Supercenter,1,14,10,ALR000023531,1717 South College Street  ,Auburn,Alabama,36832
357,Wal-Mart Supercenter,1,40,336,MOR000522920,1003 WEST NEWTON  ,Versailles,Missouri,65084
358,Wal-Mart Supercenter,1,42,321,ARR000015370,367 West Cherry St.  ,Alma,Arkansas,72921
359,Wal-Mart Supercenter,1,42,322,ARD054184536,3919 NO. MALL AVE  ,FAYETTEVILLE,Arkansas,72703
360,Wal-Mart Supercenter,1,44,352,OKR000023333,3100 E. Main St  ,Cushing,Oklahoma,74023
361,Wal-Mart Supercenter,1,40,341,ILR000157826,1040 Collinsville Crossing  ,Collinsville,Illinois,62234
362,Wal-Mart Supercenter,1,11,11,ALR000042770,2575 US Highway 43  ,Winfield,Alabama,35594
363,Wal-Mart Supercenter,1,40,359,MOR000519470,855 S CHEROKEE DRIVE  ,Marshall,Missouri,65340
364,Wal-Mart Supercenter,1,13,503,TXR000060954,810 Hurst Street  ,Center,Texas,75935
365,Wal-Mart Supercenter,1,11,140,MSR000000703,5520 HWY 80 EAST  ,Pearl,Mississippi,39208
366,Wal-Mart Supercenter,1,12,121,TNR000027250,4525 HWY 411  ,Madisonville,Tennessee,37354
368,Wal-Mart Supercenter,1,44,410,KSR000504407,3201 NO 16TH ST  ,Parsons,Kansas,67357
369,Wal-Mart Supercenter,1,47,406,KSR000017095,2202 PIKE RD  ,Winfield,Kansas,67156
370,Wal-Mart Supercenter,1,47,406,KSR000506873,2022 E 16th St.  ,Wellington,Kansas,67152
371,Wal-Mart Supercenter,1,5,48,TXR000004283,735 HWY 377 EAST  ,Granbury,Texas,76048
372,Wal-Mart Supercenter,1,47,406,KSR000017087,1905 NORTH 14 AVE  ,Dodge City,Kansas,67801
373,Wal-Mart Supercenter,1,42,322,ARR000025403,13845 Highway 412  ,Huntsville,Arkansas,72740
374,Wal-Mart Supercenter,1,44,347,OKR000023150,11207 S. Hwy 51  ,Coweta,Oklahoma,74429
375,Wal-Mart Supercenter,1,12,5,ALR000057968,3031 Memorial Parkway SW  ,Huntsville,Alabama,35801
376,Wal-Mart Supercenter,1,42,127,LAR000014555,2536 AIRLINE DR  ,Bossier City,Louisiana,71111
377,Wal-Mart Neighborhood Market,1,59,516,SCR000784454,343 Pinewood Road  ,Sumter,South Carolina,29150
378,Wal-Mart Supercenter,1,47,411,KSR109851658,427 S Arizona Avenue  ,Holton,Kansas,66436
379,Wal-Mart Supercenter,1,40,333,MOR000518118,2004 West Marler Lane  ,Ozark,Missouri,65721
381,Wal-Mart Supercenter,1,7,81,TXR000007971,2720 EAST HWY 190  ,Copperas Cove,Texas,76522
382,Wal-Mart Supercenter,1,44,410,KSR000506840,2101 S Princeton Street  ,Ottawa,Kansas,66067
383,Wal-Mart Supercenter,1,13,66,TXR000079222,1100 N Hwy 96  ,Silsbee,Texas,77656
384,Wal-Mart Supercenter,1,13,66,TXR000079221,100 N LHS Drive  ,Lumberton,Texas,77657
385,Wal-Mart Division 1 Store,1,6,84,TXD127698090,1202 E BROADWAY  ,Cuero,Texas,77954
386,Wal-Mart Supercenter,1,13,132,LA0000921098,303 INTERSTATE DR  ,Jennings,Louisiana,70546
387,Wal-Mart Supercenter,1,44,352,OKR000023259,3900 E. 1st St  ,Chandler,Oklahoma,74834
388,Wal-Mart Supercenter,1,42,321,ARR000016907,2100 N. 62nd Street  ,Fort Smith,Arkansas,72904
389,Wal-Mart Supercenter,1,44,352,OKR000021253,1225 W I-35 Frontage Road  ,Edmond,Oklahoma,73034
390,Wal-Mart Supercenter,1,12,149,TNR000027136,275 WALTON DR  ,Waverly,Tennessee,37185
391,Wal-Mart Supercenter,1,11,4,MSR000100446,2270 West Main Street  ,Tupelo,Mississippi,38801
392,Wal-Mart Supercenter,1,44,344,OKR000025585,1349 E. Eagle Ave.  ,Weatherford,Oklahoma,73096
393,Wal-Mart Supercenter,1,11,147,TNR000019703,2171 South Highland Ave  ,Jackson,Tennessee,38301
394,Wal-Mart Supercenter,1,11,137,ALR000034157,15445 Highway 24  ,Moulton,Alabama,35650
395,Wal-Mart Supercenter,1,6,80,TXD988089009,2410 East Expressway 83  ,Mission,Texas,78572
396,Wal-Mart Supercenter,1,4,39,SCD987598372,3812 LIBERTY HWY  ,Anderson,South Carolina,29621
397,Wal-Mart Supercenter,1,6,80,TXD988088993,1200 E. JACKSON AVE.  ,McAllen,Texas,78503
398,Wal-Mart Supercenter,1,13,46,TXR000014993,515 E LOOP 281  ,Longview,Texas,75605
399,Wal-Mart Supercenter,1,13,46,TXR000058271,2440 Gilmer Road  ,Longview,Texas,75604
400,Wal-Mart Supercenter,1,13,68,TXD988088985,1407 LOOP 336 WEST  ,Conroe,Texas,77304
401,Wal-Mart Supercenter,1,13,131,LAR000059220,59690 Belleview Dr  ,Plaquemine,Louisiana,70764
402,Wal-Mart Supercenter,1,13,132,LAR000064113,1932 Rees Street  ,Breaux Bridge,Louisiana,70517
403,Wal-Mart Supercenter,1,11,137,ALR000034165,13675 HWY 43  ,Russellville,Alabama,35653
404,Wal-Mart Supercenter,1,7,87,TXR000014639,1015 HWY 80  ,San Marcos,Texas,78666
405,Wal-Mart Supercenter,1,13,134,LAD981585870,2204 SOUTH FIFTH ST  ,Leesville,Louisiana,71446
406,Wal-Mart Supercenter,1,12,151,TNR000024588,570 ENON SPRINGS ROAD  ,Smyrna,Tennessee,37167
407,Wal-Mart Supercenter,1,7,81,TXR000071423,1400 LOWE'S BLVD.  ,Killeen,Texas,76542
408,Wal-Mart Supercenter,1,13,66,TXR000071431,8585 MEMORIAL BLVD  ,Port Arthur,Texas,77640
409,Wal-Mart Supercenter,1,11,137,ALR000054247,42466 Highway 195  ,Haleyville,Alabama,35565
410,Wal-Mart Supercenter,1,11,146,KYR000041210,809 NORTH 12TH STREET  ,Murray,Kentucky,42071
411,Wal-Mart Division 1 Store,1,11,138,MSR000100453,660 EAST MADISON  ,Houston,Mississippi,38851
412,Wal-Mart Supercenter,1,5,45,TXR000006452,1405 EAST TYLER  ,Athens,Texas,75751
413,Wal-Mart Supercenter,1,6,569,TXR000062604,1401 WEST HWY 100  ,Port Isabel,Texas,78578
414,Wal-Mart Supercenter,1,44,349,TXR000079050,5131 Greenbriar Rd.  ,Wichita Falls,Texas,76302
415,Wal-Mart Supercenter,1,13,132,LAR000067397,123 Saint Nazaire Road  ,Broussard,Louisiana,70518
416,Wal-Mart Supercenter,1,12,151,TNR000039065,140 Joe B Jackson Parkway  ,Murfreesboro,Tennessee,37127
417,Wal-Mart Supercenter,1,44,47,TX0000285635,1750 S. BROADWAY  ,Sulphur Springs,Texas,75482
418,Wal-Mart Supercenter,1,47,407,NER000505446,2831 HWY 15  ,Fairbury,Nebraska,68352
419,Wal-Mart Supercenter,1,47,406,KSR000017061,2003 EAST 1ST ST  ,Pratt,Kansas,67124
420,Wal-Mart Supercenter,1,44,349,TXR000071449,2700 CENTRAL FREEWAY  ,WICHITA FALLS,Texas,76306
421,Wal-Mart Supercenter,1,5,479,TXR000004275,800 S US HWY 81/287  ,Decatur,Texas,76234
422,Wal-Mart Supercenter,1,25,273,ILR000104604,1304 East Main Street  ,Robinson,Illinois,62454
423,Wal-Mart Supercenter,1,14,13,ALR000036871,630 COLONIAL PROMENADE PKWY  ,Alabaster,Alabama,35007
424,Wal-Mart Supercenter,1,14,8,AL0000566554,1415 7TH STREET SOUTH  ,Clanton,Alabama,35045
425,Wal-Mart Supercenter,1,11,11,ALR000043042,10675 Hwy 5  ,Brent,Alabama,35034
426,Wal-Mart Supercenter,1,5,53,TXR000079220,4691 STATE HWY 121  ,The Colony,Texas,75056
427,Wal-Mart Supercenter,1,44,47,TX0000284836,7401 INTERSTATE 30  ,Greenville,Texas,75402
428,Wal-Mart Supercenter,1,13,130,LAR000015990,5801 Main Street  ,Zachary,Louisiana,70791
429,Wal-Mart Supercenter,1,6,80,TXD988088969,1724 W UNIVERSITY DRIVE  ,Edinburg,Texas,78539
430,Wal-Mart Supercenter,1,41,253,KYR000041228,1225 Paris Road  ,Mayfield,Kentucky,42066
431,Wal-Mart Supercenter,1,41,253,KYR000041236,3220 IRVING COBB DRIVE  ,Paducah,Kentucky,42003
432,Wal-Mart Supercenter,1,14,10,ALD983194184,214 Haynes Street  ,Talladega,Alabama,35160
433,Wal-Mart Supercenter,1,12,5,ALR000032045,2200 Sparkman Drive  ,Huntsville,Alabama,35810
434,Wal-Mart Supercenter,1,12,5,ALR000005272,11610 MEMORIAL PKWY SOUTH  ,Huntsville,Alabama,35803
435,Wal-Mart Supercenter,1,25,272,ILR000104299,12495 STATE RTE 143  ,Highland,Illinois,62249
436,Wal-Mart Supercenter,1,25,272,ILR000157586,2591 12th Street  ,Carlyle,Illinois,62231
437,Wal-Mart Supercenter,1,6,84,TXR000077997,310 Overcreek Way  ,Sealy,Texas,77474
438,Wal-Mart Supercenter,1,7,74,TXR000082146,3800 West Walker Street  ,Breckenridge,Texas,76424
440,Wal-Mart Supercenter,1,6,78,TXR000058826,2401 Hwy 35 North  ,Rockport,Texas,78382
442,Wal-Mart Supercenter,1,6,78,TXR000012625,1133 E GEN'L CAVAZOS BLVD  ,Kingsville,Texas,78363
443,Wal-Mart Supercenter,1,7,88,TXR000074906,109 22nd Street  ,Hondo,Texas,78861
444,Wal-Mart Supercenter,1,40,333,MOR000522912,3315 SOUTH CAMPBELL  ,SPRINGFIELD (SW),Missouri,65807
445,Wal-Mart Supercenter,1,41,256,KYR000041244,1801 Elizabethtown Road  ,Leitchfield,Kentucky,42754
446,Wal-Mart Division 1 Store,1,6,85,TXR000008086,1620 EAST MAIN  ,Madisonville,Texas,77864
447,Wal-Mart Supercenter,1,7,88,TXR000048215,2410 Dodson Street  ,Del Rio,Texas,78840
448,Wal-Mart Supercenter,1,42,127,LAR000046185,6235 WESTPORT AVE  ,Shreveport,Louisiana,71129
449,Wal-Mart Supercenter,1,13,66,TXR000071456,4999 TWIN CITY HWY  ,Port Arthur,Texas,77642
450,Wal-Mart Supercenter,1,42,127,LAR000043448,9550 MANSFIELD RD  ,Shreveport,Louisiana,71118
451,Wal-Mart Supercenter,1,40,359,MOR000524058,1201 Grindstone Pkwy  ,Columbia,Missouri,65201
452,Wal-Mart Supercenter,1,6,80,TXR000076505,2800 Nolana  ,MC ALLEN,Texas,78504
453,Wal-Mart Division 1 Store,1,11,329,MOR000523019,1007 NORTH DOUGLAS  ,Malden,Missouri,63863
454,Wal-Mart Supercenter,1,25,272,ILR000157768,150 Commerce Drive  ,Fairfield,Illinois,62837
456,Wal-Mart Supercenter,1,6,569,TXR000079400,3500 W ALTON GLOOR BLVD  ,Brownsville,Texas,78520
457,Wal-Mart Supercenter,1,13,66,TXR000084523,1360 North Main Street  ,Vidor,Texas,77662
458,Wal-Mart Supercenter,1,6,78,TXR000074823,2501 WEST WHEELER  ,Aransas Pass,Texas,78336
459,Wal-Mart Supercenter,1,2,25,GAR000049460,10300 Industrial Blvd. NE  ,Covington,Georgia,30014
461,Wal-Mart Supercenter,1,7,88,TXR000050989,496 SOUTH BIBB ST.  ,Eagle Pass,Texas,78852
462,Wal-Mart Supercenter,1,6,61,TXR000071464,400 Highway 35 Bypass North  ,Alvin,Texas,77511
463,Wal-Mart Supercenter,1,6,84,TXR000076497,502 E FM 351  ,Beeville,Texas,78102
464,Wal-Mart Supercenter,1,6,78,TX0000288563,3829 US HWY 77  ,Corpus Christi,Texas,78410
465,Wal-Mart Supercenter,1,7,77,TXR000080370,305 10th Street  ,Floresville,Texas,78114
466,Wal-Mart Supercenter,1,11,147,TNR000028076,1604 WEST MARKET ST.  ,Bolivar,Tennessee,38008
467,Wal-Mart Supercenter,1,5,52,TXR000013573,1515 South Loop 288  ,Denton,Texas,76205
468,Wal-Mart Supercenter,1,44,47,ARD981907082,133 ARKANSAS BLVD  ,Texarkana,Arkansas,71854
469,Wal-Mart Supercenter,1,13,66,LAR000046318,3415 US 14  ,Lake Charles,Louisiana,70607
470,Wal-Mart Supercenter,1,6,78,TXR000008136,1821 SOUTH PADRE ISLAND DR  ,Corpus Christi,Texas,78416
471,Wal-Mart Supercenter,1,5,49,TX0000011924,150 NORTH BECKLEY  ,Lancaster,Texas,75146
472,Wal-Mart Supercenter,1,44,356,OKR000004390,2301 WEST KENOSHA ST  ,Broken Arrow,Oklahoma,74012
473,Wal-Mart Division 1 Store,1,6,85,TXD149969982,US HWY 290/2374 E AUSTIN  ,Giddings,Texas,78942
475,Wal-Mart Supercenter,1,7,83,TXR000009324,2701 SOUTH IH-35  ,Round Rock,Texas,78664
476,Wal-Mart Supercenter,1,7,81,TXR000061606,2805 S. HWY 36  ,Gatesville,Texas,76528
477,Wal-Mart Supercenter,1,12,119,TNR000028258,9334 DAYTON PIKE  ,SODDY DAISY,Tennessee,37379
478,Wal-Mart Division 1 Store,1,7,77,TXR000008169,819 N OAK STREET  ,Pearsall,Texas,78061
479,Wal-Mart Supercenter,1,44,349,OKR000000844,2500 NORTH MAIN  ,Altus,Oklahoma,73521
480,Wal-Mart Division 1 Store,1,25,275,ILR000104570,151 Shetland Drive  ,Pittsfield,Illinois,62363
481,Wal-Mart Supercenter,1,25,273,IL0000366427,101 Dettro Drive  ,Mattoon,Illinois,61938
482,Wal-Mart Division 1 Store,1,6,61,TXR000008177,301 N COLUMBIA DR  ,West Columbia,Texas,77486
483,Wal-Mart Supercenter,1,14,8,ALR000005413,1903 COBBS FORD RD  ,Prattville,Alabama,36066
484,Wal-Mart Supercenter,1,47,411,KSD149967770,3300 Iowa Street  ,Lawrence,Kansas,66046
485,Wal-Mart Supercenter,1,13,129,LAR000057331,37000 Highway 3089  ,Donaldsonville,Louisiana,70346
486,Wal-Mart Supercenter,1,40,362,KSR000501304,12801 Kansas Ave  ,Bonner Springs,Kansas,66012
488,Wal-Mart Supercenter,1,14,97,FLR000092114,1940 PAT THOMAS PKWY  ,Quincy,Florida,32351
489,Wal-Mart Supercenter,1,13,128,LA0000921080,2799 West Thomas Street  ,Hammond,Louisiana,70401
490,Wal-Mart Supercenter,1,6,78,TXR000080447,1250 Flour Bluff Drive  ,Corpus Christi,Texas,78418
491,Wal-Mart Supercenter,1,41,253,KYR000041251,5130 HINKLEVILLE ROAD  ,Paducah,Kentucky,42001
492,Wal-Mart Supercenter,1,41,580,INR000005470,650 Kimmell Rd  ,Vincennes,Indiana,47591
493,Wal-Mart Supercenter,1,21,259,KYR000045393,305 Letton Drive  ,Paris,Kentucky,40361
494,Wal-Mart Supercenter,1,14,16,GAR000007500,1025 BULLSBORO DR  ,Newnan,Georgia,30265
495,Wal-Mart Supercenter,1,11,138,MSR000100461,1913 HWY 45 NORTH  ,Columbus,Mississippi,39705
497,Wal-Mart Supercenter,1,41,242,KYR000041277,500 Taylorsville Rd  ,Shelbyville,Kentucky,40065
498,Wal-Mart Supercenter,1,13,134,LAR000063552,3670 West Oak Street  ,Jena,Louisiana,71342
499,Wal-Mart Supercenter,1,44,344,OKR000018648,5505 W OWEN K. GARRIOTT RD  ,Enid,Oklahoma,73703
500,Wal-Mart Supercenter,1,7,505,TXR000041707,4530 WOODROW BEAN TRANSMTN DR.  ,El Paso,Texas,79924
501,Wal-Mart Supercenter,1,13,141,MSR000103069,1621 HWY 15 NORTH  ,Laurel,Mississippi,39440
502,Wal-Mart Supercenter,1,13,129,LAR000046250,16759 HWY 3235  ,Cut Off,Louisiana,70345
503,Wal-Mart Division 1 Store,1,6,84,TXR000008193,2103 Milam Street  ,Columbus,Texas,78934
504,Wal-Mart Supercenter,1,6,61,TXR000004341,6702 SEAWALL BLVD  ,Galveston,Texas,77551
505,Wal-Mart Supercenter,1,13,134,LA0000182998,1125 North Pine  ,DeRidder,Louisiana,70634
506,Wal-Mart Supercenter,1,25,272,ILR000157834,1540 N Worthy  ,Flora,Illinois,62839
507,Wal-Mart Supercenter,1,41,260,KYR000043919,1000 Bypass North  ,Lawrenceburg,Kentucky,40342
508,Wal-Mart Supercenter,1,7,506,TXR000004333,1216 JUNCTION HWY  ,Kerrville,Texas,78028
510,Wal-Mart Supercenter,1,2,21,GAR000026781,400 SHALLOWFORD ROAD  ,Gainesville,Georgia,30504
511,Wal-Mart Supercenter,1,4,38,SCR000770750,1283 BROAD ST  ,Sumter,South Carolina,29150
512,Wal-Mart Supercenter,1,7,505,TXD980624084,10727 GATEWAY BLVD WEST  ,El Paso,Texas,79935
