Primary Key,BU2,Region,Market,Store,Monthly Procedure Review,Monthly Equipment  Completion,Weekly Compliance  Usage,Weekly Operational  Usage
6,SOUTHWEST,6,503,288,100%,100%,100%,100%
6,SOUTHWEST,6,503,364,100%,100%,100%,100%
,,,503 Total,,100%,100%,97%,100%
6,SOUTHWEST,6,506,508,100%,100%,100%,100%
6,SOUTHWEST,6,506,1126,100%,100%,100%,100%
6,SOUTHWEST,6,506,1154,100%,100%,75%,75%
6,SOUTHWEST,6,506,1198,0%,100%,50%,50%
6,SOUTHWEST,6,506,2864,100%,100%,100%,100%
6,SOUTHWEST,6,506,3056,100%,100%,100%,100%
6,SOUTHWEST,6,506,3057,100%,100%,100%,100%
6,SOUTHWEST,6,506,4131,100%,100%,100%,100%
6,SOUTHWEST,6,506,5146,100%,100%,50%,50%
,,,506 Total,,89%,100%,86%,86%
6,SOUTHWEST,6,569,413,100%,100%,100%,100%
6,SOUTHWEST,6,569,456,100%,100%,100%,100%
6,SOUTHWEST,6,569,595,100%,100%,100%,100%
6,SOUTHWEST,6,569,1000,100%,100%,100%,100%
6,SOUTHWEST,6,569,1041,100%,100%,100%,100%
6,SOUTHWEST,6,569,1296,100%,100%,100%,100%
6,SOUTHWEST,6,569,2763,100%,100%,100%,100%
6,SOUTHWEST,6,569,4112,100%,100%,100%,100%
6,SOUTHWEST,6,569,5808,100%,100%,100%,100%
,,,569 Total,,100%,100%,100%,100%
6 Total,,6 Total,,,91%,92%,87%,85%
13,SOUTHWEST,13,66,331,0%,0%,25%,25%
13,SOUTHWEST,13,66,383,100%,100%,100%,100%
13,SOUTHWEST,13,66,384,100%,100%,75%,75%
13,SOUTHWEST,13,66,408,100%,100%,25%,25%
13,SOUTHWEST,13,66,449,100%,100%,25%,25%
13,SOUTHWEST,13,66,457,100%,100%,100%,100%
13,SOUTHWEST,13,66,469,100%,100%,75%,75%
13,SOUTHWEST,13,66,521,100%,100%,50%,25%
13,SOUTHWEST,13,66,651,100%,100%,75%,25%
13,SOUTHWEST,13,66,777,100%,100%,100%,75%
13,SOUTHWEST,13,66,1204,0%,0%,75%,50%
,,,66 Total,,82%,82%,66%,55%
13,SOUTHWEST,13,125,553,100%,100%,75%,75%
13,SOUTHWEST,13,125,1163,100%,100%,75%,75%
13,SOUTHWEST,13,125,2665,100%,100%,75%,75%
13,SOUTHWEST,13,125,2706,100%,0%,100%,100%
,,,125 Total,,100%,75%,81%,81%
13,SOUTHWEST,13,128,489,0%,0%,75%,75%
13,SOUTHWEST,13,128,541,100%,100%,75%,75%
13,SOUTHWEST,13,128,911,100%,100%,100%,100%
13,SOUTHWEST,13,128,1342,100%,0%,75%,75%
13,SOUTHWEST,13,128,1353,100%,100%,100%,100%
13,SOUTHWEST,13,128,3616,100%,100%,75%,75%
13,SOUTHWEST,13,128,4129,100%,100%,100%,100%
,,,128 Total,,86%,71%,86%,86%
13,SOUTHWEST,13,129,502,100%,100%,100%,100%
13,SOUTHWEST,13,129,540,100%,100%,100%,100%
13,SOUTHWEST,13,129,542,100%,100%,100%,100%
13,SOUTHWEST,13,129,761,100%,100%,100%,100%
13,SOUTHWEST,13,129,961,0%,0%,50%,50%
13,SOUTHWEST,13,129,1016,100%,100%,50%,25%
13,SOUTHWEST,13,129,2913,100%,100%,100%,75%
13,SOUTHWEST,13,129,3483,0%,0%,0%,0%
,,,129 Total,,75%,75%,75%,69%
13,SOUTHWEST,13,130,428,100%,100%,100%,100%
13,SOUTHWEST,13,130,532,100%,100%,100%,100%
13,SOUTHWEST,13,130,839,100%,100%,100%,100%
13,SOUTHWEST,13,130,935,0%,100%,75%,75%
13,SOUTHWEST,13,130,1102,100%,100%,100%,100%
13,SOUTHWEST,13,130,1206,100%,100%,75%,75%
13,SOUTHWEST,13,130,1266,0%,0%,0%,0%
,,,130 Total,,71%,86%,79%,79%
13,SOUTHWEST,13,131,1136,100%,100%,75%,75%
13,SOUTHWEST,13,131,1196,100%,100%,75%,75%
13,SOUTHWEST,13,131,2132,100%,100%,100%,100%
13,SOUTHWEST,13,131,2822,100%,100%,100%,100%
13,SOUTHWEST,13,131,3288,100%,100%,100%,100%
13,SOUTHWEST,13,131,5056,100%,100%,100%,100%
,,,131 Total,,100%,100%,92%,92%
13,SOUTHWEST,13,132,309,100%,100%,100%,75%
13,SOUTHWEST,13,132,310,100%,100%,100%,100%
13,SOUTHWEST,13,132,386,100%,100%,100%,100%
13,SOUTHWEST,13,132,402,100%,100%,100%,100%
13,SOUTHWEST,13,132,415,100%,100%,50%,25%
13,SOUTHWEST,13,132,531,100%,100%,100%,75%
13,SOUTHWEST,13,132,533,100%,100%,100%,75%
13,SOUTHWEST,13,132,543,0%,100%,75%,50%
13,SOUTHWEST,13,132,2938,100%,100%,100%,100%
13,SOUTHWEST,13,132,7301,100%,100%,100%,100%
,,,132 Total,,90%,100%,93%,80%
13,SOUTHWEST,13,134,75,100%,100%,100%,100%
13,SOUTHWEST,13,134,170,0%,0%,0%,0%
13,SOUTHWEST,13,134,312,100%,100%,75%,75%
13,SOUTHWEST,13,134,405,100%,100%,50%,50%
13,SOUTHWEST,13,134,505,100%,100%,100%,100%
13,SOUTHWEST,13,134,539,0%,100%,50%,50%
13,SOUTHWEST,13,134,773,100%,100%,100%,100%
13,SOUTHWEST,13,134,1107,100%,100%,100%,100%
13,SOUTHWEST,13,134,1128,100%,100%,100%,100%
13,SOUTHWEST,13,134,4295,0%,0%,75%,75%
,,,134 Total,,70%,80%,75%,75%
13,SOUTHWEST,13,140,365,100%,100%,75%,75%
13,SOUTHWEST,13,140,708,100%,0%,75%,75%
13,SOUTHWEST,13,140,903,100%,100%,100%,100%
13,SOUTHWEST,13,140,1710,100%,100%,100%,100%
13,SOUTHWEST,13,140,2720,100%,100%,75%,50%
13,SOUTHWEST,13,140,2755,100%,100%,100%,100%
13,SOUTHWEST,13,140,2939,100%,100%,25%,25%
13,SOUTHWEST,13,140,3059,100%,100%,100%,0%
13,SOUTHWEST,13,140,3060,100%,100%,50%,50%
13,SOUTHWEST,13,140,6469,100%,100%,100%,100%
,,,140 Total,,100%,90%,80%,68%
13,SOUTHWEST,13,141,501,100%,100%,100%,100%
13,SOUTHWEST,13,141,785,100%,100%,100%,100%
13,SOUTHWEST,13,141,816,100%,100%,100%,100%
13,SOUTHWEST,13,141,874,100%,100%,100%,100%
13,SOUTHWEST,13,141,916,100%,100%,75%,75%
13,SOUTHWEST,13,141,954,100%,100%,100%,100%
13,SOUTHWEST,13,141,1025,100%,100%,75%,75%
13,SOUTHWEST,13,141,1168,100%,100%,100%,100%
13,SOUTHWEST,13,141,1192,100%,100%,100%,100%
13,SOUTHWEST,13,141,2717,100%,100%,50%,50%
,,,141 Total,,100%,100%,90%,90%
13,SOUTHWEST,13,143,969,100%,100%,75%,75%
13,SOUTHWEST,13,143,970,100%,100%,100%,100%
13,SOUTHWEST,13,143,1066,100%,100%,100%,100%
13,SOUTHWEST,13,143,1195,100%,100%,100%,100%
13,SOUTHWEST,13,143,1260,100%,100%,100%,100%
13,SOUTHWEST,13,143,1346,100%,100%,100%,100%
13,SOUTHWEST,13,143,2715,100%,100%,100%,100%
13,SOUTHWEST,13,143,3528,100%,100%,75%,75%
,,,143 Total,,100%,100%,94%,94%
13 Total,,13 Total,,,88%,88%,82%,77%
44,SOUTHWEST,44,47,131,100%,100%,100%,100%
44,SOUTHWEST,44,47,148,100%,100%,75%,75%
44,SOUTHWEST,44,47,181,100%,100%,50%,50%
44,SOUTHWEST,44,47,226,100%,100%,75%,75%
44,SOUTHWEST,44,47,417,100%,100%,100%,100%
44,SOUTHWEST,44,47,427,100%,100%,100%,100%
44,SOUTHWEST,44,47,468,100%,100%,100%,100%
44,SOUTHWEST,44,47,2123,100%,100%,100%,100%
,,,47 Total,,100%,100%,88%,88%
44,SOUTHWEST,44,344,108,0%,100%,100%,100%
44,SOUTHWEST,44,344,150,100%,100%,75%,75%
44,SOUTHWEST,44,344,221,100%,100%,100%,100%
44,SOUTHWEST,44,344,227,100%,100%,100%,100%
44,SOUTHWEST,44,344,499,100%,100%,100%,100%
44,SOUTHWEST,44,344,564,100%,100%,100%,75%
44,SOUTHWEST,44,344,622,100%,100%,100%,100%
,,,344 Total,,86%,100%,96%,93%
44,SOUTHWEST,44,345,41,100%,100%,100%,100%
44,SOUTHWEST,44,345,168,100%,100%,100%,100%
44,SOUTHWEST,44,345,246,100%,100%,100%,100%
44,SOUTHWEST,44,345,576,100%,100%,100%,100%
44,SOUTHWEST,44,345,823,100%,100%,50%,50%
44,SOUTHWEST,44,345,838,100%,100%,100%,100%
,,,345 Total,,100%,100%,92%,92%
44,SOUTHWEST,44,347,10,100%,100%,100%,100%
44,SOUTHWEST,44,347,12,100%,100%,100%,100%
44,SOUTHWEST,44,347,22,100%,100%,100%,100%
44,SOUTHWEST,44,347,28,100%,100%,100%,100%
44,SOUTHWEST,44,347,63,100%,100%,100%,100%
44,SOUTHWEST,44,347,90,100%,100%,100%,100%
44,SOUTHWEST,44,347,130,100%,100%,100%,100%
44,SOUTHWEST,44,347,374,100%,100%,100%,100%
,,,347 Total,,100%,100%,100%,100%
44,SOUTHWEST,44,349,113,100%,100%,100%,100%
44,SOUTHWEST,44,349,269,100%,100%,100%,100%
44,SOUTHWEST,44,349,414,100%,100%,100%,100%
44,SOUTHWEST,44,349,420,100%,100%,100%,100%
44,SOUTHWEST,44,349,479,100%,100%,100%,100%
44,SOUTHWEST,44,349,1116,100%,100%,100%,100%
44,SOUTHWEST,44,349,1148,100%,100%,100%,100%
44,SOUTHWEST,44,349,3229,100%,100%,100%,100%
44,SOUTHWEST,44,349,5071,100%,100%,100%,100%
,,,349 Total,,100%,100%,100%,100%
44,SOUTHWEST,44,350,129,100%,100%,100%,100%
44,SOUTHWEST,44,350,147,100%,100%,100%,100%
44,SOUTHWEST,44,350,185,0%,100%,50%,50%
44,SOUTHWEST,44,350,231,100%,100%,100%,100%
44,SOUTHWEST,44,350,947,100%,0%,0%,0%
44,SOUTHWEST,44,350,975,0%,100%,75%,50%
44,SOUTHWEST,44,350,1043,100%,100%,100%,100%
,,,350 Total,,71%,86%,75%,71%
44,SOUTHWEST,44,351,31,100%,100%,100%,100%
44,SOUTHWEST,44,351,47,100%,100%,100%,100%
44,SOUTHWEST,44,351,103,100%,100%,100%,100%
44,SOUTHWEST,44,351,121,100%,100%,100%,75%
44,SOUTHWEST,44,351,123,100%,100%,100%,100%
44,SOUTHWEST,44,351,151,100%,100%,75%,75%
44,SOUTHWEST,44,351,340,100%,100%,100%,75%
,,,351 Total,,100%,100%,96%,89%
44,SOUTHWEST,44,352,137,100%,100%,100%,100%
44,SOUTHWEST,44,352,360,100%,100%,100%,100%
44,SOUTHWEST,44,352,1626,100%,100%,75%,75%
44,SOUTHWEST,44,352,2803,100%,100%,75%,50%
44,SOUTHWEST,44,352,2804,100%,100%,100%,100%
44,SOUTHWEST,44,352,3430,100%,100%,75%,75%
44,SOUTHWEST,44,352,4195,0%,0%,50%,50%
44,SOUTHWEST,44,352,4241,100%,100%,100%,100%
,,,352 Total,,88%,88%,84%,81%
44,SOUTHWEST,44,353,139,100%,100%,100%,100%
44,SOUTHWEST,44,353,212,100%,100%,100%,100%
44,SOUTHWEST,44,353,277,100%,100%,100%,100%
44,SOUTHWEST,44,353,517,100%,100%,100%,100%
44,SOUTHWEST,44,353,544,100%,100%,100%,100%
44,SOUTHWEST,44,353,743,0%,100%,100%,100%
44,SOUTHWEST,44,353,1056,0%,0%,75%,75%
44,SOUTHWEST,44,353,2734,100%,100%,75%,75%
44,SOUTHWEST,44,353,7294,100%,100%,100%,100%
44,SOUTHWEST,44,353,7326,0%,100%,100%,75%
,,,353 Total,,70%,90%,95%,93%
44,SOUTHWEST,44,356,73,100%,100%,75%,75%
44,SOUTHWEST,44,356,324,100%,100%,100%,100%
44,SOUTHWEST,44,356,472,100%,100%,75%,75%
44,SOUTHWEST,44,356,894,100%,100%,75%,100%
44,SOUTHWEST,44,356,992,100%,100%,50%,50%
44,SOUTHWEST,44,356,1597,100%,100%,100%,100%
44,SOUTHWEST,44,356,3295,100%,100%,100%,100%
44,SOUTHWEST,44,356,4615,100%,100%,100%,100%
,,,356 Total,,100%,100%,84%,88%
44,SOUTHWEST,44,409,186,100%,100%,100%,100%
44,SOUTHWEST,44,409,794,100%,100%,100%,100%
44,SOUTHWEST,44,409,1099,100%,100%,100%,100%
44,SOUTHWEST,44,409,1221,100%,100%,100%,100%
44,SOUTHWEST,44,409,1507,100%,100%,100%,100%
44,SOUTHWEST,44,409,2428,100%,100%,100%,100%
44,SOUTHWEST,44,409,3283,100%,100%,100%,100%
44,SOUTHWEST,44,409,3492,100%,100%,100%,100%
44,SOUTHWEST,44,409,4321,100%,100%,100%,100%
,,,409 Total,,100%,100%,100%,100%
44,SOUTHWEST,44,410,39,0%,0%,75%,75%
44,SOUTHWEST,44,410,72,100%,100%,75%,75%
44,SOUTHWEST,44,410,111,100%,100%,100%,100%
44,SOUTHWEST,44,410,368,100%,100%,50%,75%
44,SOUTHWEST,44,410,382,100%,100%,100%,100%
44,SOUTHWEST,44,410,1187,100%,100%,100%,100%
44,SOUTHWEST,44,410,2893,100%,100%,100%,100%
44,SOUTHWEST,44,410,5307,100%,0%,75%,75%
,,,410 Total,,88%,75%,84%,88%
44 Total,,44 Total,,,92%,95%,92%,91%
46,SOUTHWEST,46,70,600,100%,100%,100%,100%
46,SOUTHWEST,46,70,755,100%,100%,100%,100%
46,SOUTHWEST,46,70,793,100%,100%,100%,75%
46,SOUTHWEST,46,70,812,100%,100%,100%,100%
46,SOUTHWEST,46,70,822,100%,100%,100%,100%
46,SOUTHWEST,46,70,900,100%,100%,75%,75%
46,SOUTHWEST,46,70,1516,100%,100%,100%,100%
46,SOUTHWEST,46,70,3383,100%,100%,75%,75%
46,SOUTHWEST,46,70,3384,100%,100%,100%,100%
46,SOUTHWEST,46,70,5216,100%,100%,100%,100%
,,,70 Total,,100%,100%,95%,93%
46,SOUTHWEST,46,71,549,0%,0%,50%,50%
46,SOUTHWEST,46,71,821,100%,100%,75%,75%
46,SOUTHWEST,46,71,861,100%,100%,75%,75%
46,SOUTHWEST,46,71,927,100%,100%,100%,100%
46,SOUTHWEST,46,71,945,100%,0%,100%,100%
46,SOUTHWEST,46,71,1051,100%,100%,100%,100%
46,SOUTHWEST,46,71,3826,100%,100%,75%,75%
46,SOUTHWEST,46,71,4299,100%,0%,50%,75%
46,SOUTHWEST,46,71,6898,100%,100%,100%,100%
,,,71 Total,,89%,67%,81%,83%
46,SOUTHWEST,46,73,513,100%,100%,100%,100%
46,SOUTHWEST,46,73,537,0%,100%,100%,100%
46,SOUTHWEST,46,73,608,100%,100%,100%,100%
46,SOUTHWEST,46,73,2891,100%,100%,100%,75%
46,SOUTHWEST,46,73,3645,100%,100%,50%,50%
,,,73 Total,,80%,100%,90%,85%
46,SOUTHWEST,46,88,443,100%,100%,100%,100%
46,SOUTHWEST,46,88,447,100%,100%,75%,100%
46,SOUTHWEST,46,88,461,100%,100%,100%,100%
46,SOUTHWEST,46,88,554,100%,100%,75%,75%
46,SOUTHWEST,46,88,782,100%,100%,100%,100%
46,SOUTHWEST,46,88,3518,100%,100%,75%,75%
46,SOUTHWEST,46,88,3623,100%,100%,75%,100%
,,,88 Total,,100%,100%,86%,93%
46,SOUTHWEST,46,364,1230,100%,100%,100%,100%
46,SOUTHWEST,46,364,1299,100%,0%,25%,25%
46,SOUTHWEST,46,364,1328,100%,100%,75%,75%
46,SOUTHWEST,46,364,1417,100%,100%,100%,100%
46,SOUTHWEST,46,364,5303,100%,100%,100%,100%
,,,364 Total,,100%,80%,80%,80%
46,SOUTHWEST,46,366,1218,0%,0%,75%,75%
46,SOUTHWEST,46,366,1324,100%,100%,75%,75%
46,SOUTHWEST,46,366,1411,100%,100%,100%,100%
46,SOUTHWEST,46,366,1612,100%,100%,100%,100%
46,SOUTHWEST,46,366,1846,100%,100%,100%,100%
46,SOUTHWEST,46,366,2922,100%,100%,100%,100%
46,SOUTHWEST,46,366,5031,100%,100%,100%,100%
,,,366 Total,,86%,86%,93%,93%
46,SOUTHWEST,46,367,1149,100%,100%,100%,100%
46,SOUTHWEST,46,367,1291,100%,100%,100%,25%
46,SOUTHWEST,46,367,5626,0%,100%,100%,100%
,,,367 Total,,67%,100%,100%,75%
46,SOUTHWEST,46,368,1549,100%,100%,100%,100%
46,SOUTHWEST,46,368,2554,100%,100%,100%,100%
46,SOUTHWEST,46,368,2777,100%,100%,100%,100%
46,SOUTHWEST,46,368,3407,100%,100%,75%,75%
46,SOUTHWEST,46,368,5331,100%,100%,100%,100%
46,SOUTHWEST,46,368,5369,100%,100%,100%,100%
,,,368 Total,,100%,100%,96%,96%
46,SOUTHWEST,46,369,1533,100%,100%,100%,100%
46,SOUTHWEST,46,369,2512,100%,100%,100%,100%
46,SOUTHWEST,46,369,3241,100%,100%,100%,100%
46,SOUTHWEST,46,369,3465,100%,100%,75%,75%
46,SOUTHWEST,46,369,5189,100%,100%,100%,100%
46,SOUTHWEST,46,369,5330,100%,100%,100%,100%
,,,369 Total,,100%,100%,96%,96%
46,SOUTHWEST,46,370,2113,100%,100%,100%,100%
46,SOUTHWEST,46,370,2766,100%,100%,75%,75%
46,SOUTHWEST,46,370,5124,100%,100%,100%,25%
46,SOUTHWEST,46,370,5190,0%,100%,75%,75%
46,SOUTHWEST,46,370,5329,100%,100%,50%,50%
,,,370 Total,,80%,100%,80%,65%
46,SOUTHWEST,46,371,2482,100%,0%,100%,100%
46,SOUTHWEST,46,371,3771,100%,100%,100%,100%
46,SOUTHWEST,46,371,3799,100%,100%,100%,100%
,,,371 Total,,100%,67%,100%,100%
46,SOUTHWEST,46,372,1381,100%,100%,100%,100%
46,SOUTHWEST,46,372,2112,100%,100%,75%,50%
46,SOUTHWEST,46,372,2767,100%,100%,100%,100%
46,SOUTHWEST,46,372,2768,100%,100%,100%,100%
46,SOUTHWEST,46,372,3833,100%,100%,100%,100%
46,SOUTHWEST,46,372,5428,100%,100%,100%,100%
,,,372 Total,,100%,100%,96%,92%
46,SOUTHWEST,46,373,2671,100%,100%,100%,100%
46,SOUTHWEST,46,373,3360,0%,0%,100%,100%
46,SOUTHWEST,46,373,3751,100%,100%,100%,100%
46,SOUTHWEST,46,373,3861,100%,100%,100%,100%
46,SOUTHWEST,46,373,4451,100%,100%,100%,100%
46,SOUTHWEST,46,373,5186,100%,100%,100%,100%
,,,373 Total,,83%,83%,100%,100%
46,SOUTHWEST,46,375,826,100%,100%,100%,100%
46,SOUTHWEST,46,375,869,100%,100%,100%,100%
46,SOUTHWEST,46,375,966,100%,100%,100%,100%
46,SOUTHWEST,46,375,2270,100%,100%,100%,100%
46,SOUTHWEST,46,375,2656,0%,0%,0%,0%
,,,375 Total,,80%,80%,80%,80%
46,SOUTHWEST,46,384,906,0%,100%,100%,100%
46,SOUTHWEST,46,384,1397,100%,100%,75%,75%
46,SOUTHWEST,46,384,1414,100%,100%,75%,75%
46,SOUTHWEST,46,384,2924,100%,100%,100%,100%
46,SOUTHWEST,46,384,3596,100%,100%,100%,100%
46,SOUTHWEST,46,384,5430,100%,100%,100%,100%
,,,384 Total,,83%,100%,92%,92%
46,SOUTHWEST,46,385,850,100%,100%,100%,100%
46,SOUTHWEST,46,385,3731,100%,100%,50%,50%
46,SOUTHWEST,46,385,3732,100%,100%,100%,100%
46,SOUTHWEST,46,385,4201,100%,100%,75%,75%
,,,385 Total,,100%,100%,81%,81%
46,SOUTHWEST,46,387,611,100%,100%,100%,100%
46,SOUTHWEST,46,387,806,100%,100%,100%,100%
46,SOUTHWEST,46,387,851,100%,100%,100%,75%
46,SOUTHWEST,46,387,868,100%,100%,100%,100%
46,SOUTHWEST,46,387,1306,100%,100%,100%,100%
46,SOUTHWEST,46,387,1357,100%,100%,100%,100%
46,SOUTHWEST,46,387,3427,100%,100%,100%,100%
46,SOUTHWEST,46,387,4341,100%,100%,100%,100%
46,SOUTHWEST,46,387,4601,100%,100%,100%,100%
46,SOUTHWEST,46,387,5155,100%,100%,100%,100%
46,SOUTHWEST,46,387,5166,100%,100%,100%,100%
,,,387 Total,,100%,100%,100%,98%
46,SOUTHWEST,46,405,1438,100%,100%,100%,100%
46,SOUTHWEST,46,405,1439,100%,100%,100%,100%
46,SOUTHWEST,46,405,1442,100%,100%,75%,75%
46,SOUTHWEST,46,405,1573,100%,100%,100%,100%
46,SOUTHWEST,46,405,2051,100%,100%,100%,100%
46,SOUTHWEST,46,405,3220,100%,100%,100%,100%
46,SOUTHWEST,46,405,3847,100%,100%,100%,100%
46,SOUTHWEST,46,405,4678,100%,100%,100%,100%
46,SOUTHWEST,46,405,5168,100%,100%,75%,75%
,,,405 Total,,100%,100%,94%,94%
46,SOUTHWEST,46,505,500,100%,100%,100%,100%
46,SOUTHWEST,46,505,512,100%,100%,100%,100%
46,SOUTHWEST,46,505,964,100%,100%,100%,100%
46,SOUTHWEST,46,505,2201,100%,100%,100%,100%
46,SOUTHWEST,46,505,2612,100%,100%,75%,75%
46,SOUTHWEST,46,505,3136,100%,100%,75%,75%
46,SOUTHWEST,46,505,3763,100%,100%,100%,100%
46,SOUTHWEST,46,505,5717,100%,100%,100%,100%
46,SOUTHWEST,46,505,5947,100%,100%,75%,75%
,,,505 Total,,100%,100%,92%,92%
46 Total,,46 Total,,,93%,93%,91%,90%
,SOUTHWEST Total,,,,90%,91%,88%,85%
47,WEST,47,376,1689,100%,100%,100%,100%
47,WEST,47,376,2892,100%,100%,75%,75%
47,WEST,47,376,3313,100%,100%,100%,100%
47,WEST,47,376,5137,100%,100%,100%,100%
47,WEST,47,376,5334,100%,100%,100%,100%
,,,376 Total,,100%,100%,95%,95%
47,WEST,47,379,1045,100%,100%,100%,100%
47,WEST,47,379,1231,100%,100%,100%,100%
47,WEST,47,379,3867,100%,100%,100%,100%
47,WEST,47,379,5341,100%,100%,100%,100%
47,WEST,47,379,5370,100%,100%,100%,100%
,,,379 Total,,100%,100%,100%,100%
47,WEST,47,380,1252,100%,100%,100%,100%
47,WEST,47,380,2125,100%,100%,100%,100%
47,WEST,47,380,3566,100%,100%,100%,100%
47,WEST,47,380,4284,100%,100%,50%,50%
47,WEST,47,380,5049,100%,100%,50%,75%
,,,380 Total,,100%,100%,80%,85%
47,WEST,47,389,842,100%,100%,100%,100%
47,WEST,47,389,962,100%,100%,100%,100%
47,WEST,47,389,1001,100%,100%,100%,100%
47,WEST,47,389,1384,100%,100%,100%,100%
47,WEST,47,389,2672,100%,100%,100%,100%
47,WEST,47,389,3018,100%,100%,100%,100%
47,WEST,47,389,3382,100%,100%,100%,100%
,,,389 Total,,100%,100%,100%,100%
47,WEST,47,391,984,100%,100%,100%,100%
47,WEST,47,391,1200,100%,100%,100%,100%
47,WEST,47,391,1434,100%,100%,100%,100%
47,WEST,47,391,3227,100%,100%,100%,100%
47,WEST,47,391,3582,100%,100%,100%,100%
47,WEST,47,391,3805,0%,100%,75%,100%
47,WEST,47,391,4335,100%,100%,100%,100%
47,WEST,47,391,5123,100%,100%,100%,100%
,,,391 Total,,88%,100%,97%,100%
47,WEST,47,406,369,100%,100%,100%,100%
47,WEST,47,406,372,100%,100%,100%,100%
47,WEST,47,406,419,100%,100%,100%,100%
47,WEST,47,406,592,100%,100%,100%,100%
47,WEST,47,406,652,100%,100%,100%,100%
47,WEST,47,406,664,100%,100%,100%,100%
47,WEST,47,406,770,100%,100%,100%,100%
47,WEST,47,406,799,100%,100%,100%,75%
47,WEST,47,406,978,100%,100%,100%,100%
47,WEST,47,406,1437,100%,100%,100%,100%
,,,406 Total,,100%,100%,100%,98%
47,WEST,47,407,35,100%,100%,100%,100%
47,WEST,47,407,43,100%,100%,100%,100%
47,WEST,47,407,557,100%,100%,100%,100%
47,WEST,47,407,558,100%,100%,100%,100%
47,WEST,47,407,993,100%,100%,100%,100%
47,WEST,47,407,2784,100%,100%,100%,100%
47,WEST,47,407,4209,100%,100%,100%,100%
,,,407 Total,,100%,100%,100%,100%
47,WEST,47,411,26,100%,100%,100%,100%
47,WEST,47,411,342,100%,100%,100%,100%
47,WEST,47,411,484,100%,100%,100%,100%
47,WEST,47,411,1054,100%,100%,100%,75%
47,WEST,47,411,1802,100%,100%,100%,100%
47,WEST,47,411,2131,100%,100%,100%,100%
47,WEST,47,411,5441,100%,100%,100%,100%
47,WEST,47,411,6392,100%,100%,100%,100%
,,,411 Total,,100%,100%,100%,97%
47,WEST,47,429,598,100%,100%,100%,100%
47,WEST,47,429,637,100%,100%,100%,100%
47,WEST,47,429,790,100%,100%,100%,100%
47,WEST,47,429,867,100%,100%,100%,100%
47,WEST,47,429,1326,100%,100%,100%,100%
47,WEST,47,429,1460,100%,100%,100%,100%
47,WEST,47,429,3395,100%,100%,100%,100%
,,,429 Total,,100%,100%,100%,100%
47,WEST,47,432,776,100%,100%,100%,100%
47,WEST,47,432,1637,100%,100%,75%,75%
47,WEST,47,432,1965,100%,100%,100%,100%
47,WEST,47,432,3267,100%,100%,100%,100%
47,WEST,47,432,5141,100%,100%,100%,100%
47,WEST,47,432,5361,100%,100%,100%,100%
,,,432 Total,,100%,100%,96%,96%
47,WEST,47,433,350,100%,100%,100%,100%
47,WEST,47,433,645,100%,100%,100%,100%
47,WEST,47,433,774,100%,100%,100%,100%
47,WEST,47,433,1671,100%,100%,100%,100%
47,WEST,47,433,1943,100%,100%,100%,100%
47,WEST,47,433,2847,100%,100%,100%,100%
47,WEST,47,433,3278,100%,100%,100%,100%
47,WEST,47,433,3823,100%,100%,100%,100%
,,,433 Total,,100%,100%,100%,100%
47,WEST,47,585,2223,100%,100%,100%,100%
47,WEST,47,585,2293,100%,100%,100%,100%
47,WEST,47,585,2752,100%,100%,100%,100%
47,WEST,47,585,3533,100%,100%,100%,100%
47,WEST,47,585,4734,100%,100%,100%,100%
,,,585 Total,,100%,100%,100%,100%
47 Total,,47 Total,,,99%,100%,98%,98%
52,WEST,52,412,1545,0%,100%,100%,100%
52,WEST,52,412,1632,100%,100%,100%,100%
52,WEST,52,412,2957,100%,100%,75%,75%
52,WEST,52,412,3761,100%,100%,50%,50%
52,WEST,52,412,4244,100%,100%,100%,100%
52,WEST,52,412,4253,100%,100%,100%,100%
52,WEST,52,412,5806,100%,100%,100%,75%
,,,412 Total,,86%,100%,89%,86%
52,WEST,52,413,1393,100%,100%,100%,100%
52,WEST,52,413,1435,100%,100%,100%,100%
52,WEST,52,413,1491,100%,100%,100%,100%
52,WEST,52,413,1723,100%,100%,100%,100%
52,WEST,52,413,1764,100%,100%,100%,100%
52,WEST,52,413,3394,100%,100%,100%,100%
52,WEST,52,413,3762,100%,100%,100%,100%
,,,413 Total,,100%,100%,100%,100%
52,WEST,52,414,581,100%,100%,100%,100%
52,WEST,52,414,748,100%,100%,100%,100%
52,WEST,52,414,892,100%,100%,100%,100%
52,WEST,52,414,1787,100%,100%,100%,100%
52,WEST,52,414,2764,100%,100%,100%,100%
52,WEST,52,414,4256,100%,100%,100%,75%
,,,414 Total,,100%,100%,100%,96%
52,WEST,52,415,753,100%,100%,100%,100%
52,WEST,52,415,2004,100%,100%,50%,50%
52,WEST,52,415,2716,100%,100%,100%,100%
52,WEST,52,415,2889,100%,100%,100%,100%
52,WEST,52,415,3630,100%,100%,100%,100%
,,,415 Total,,100%,100%,90%,90%
52,WEST,52,418,559,100%,100%,100%,100%
52,WEST,52,418,784,100%,100%,100%,100%
52,WEST,52,418,797,100%,100%,100%,100%
52,WEST,52,418,1241,100%,100%,100%,100%
52,WEST,52,418,1285,100%,100%,100%,100%
52,WEST,52,418,1431,100%,100%,100%,100%
52,WEST,52,418,2827,100%,100%,100%,100%
