Store,Dry Sat,Dry Sun,Dry Mon,Dry Tue,Dry Wed,Dry Thur,Dry Fri,Dry Total
4464,0,1,1,0,1,0,1,4
4465,0,1,0,1,1,0,1,4
4466,1,0,1,1,1,0,1,5
4468,1,0,1,0,1,0,0,3
4469,1,1,1,1,1,0,1,6
4470,1,1,1,0,1,0,1,5
4471,0,1,1,0,1,0,1,4
4472,1,1,1,1,1,0,1,6
4473,1,1,1,1,1,0,1,6
4475,1,1,1,1,1,0,1,6
4476,1,1,1,1,1,0,1,6
4477,1,1,1,1,1,0,1,6
4478,1,1,1,1,1,0,1,6
4479,1,1,1,1,1,0,1,6
4482,1,1,1,1,1,0,1,6
4483,1,1,1,1,1,0,1,6
4484,1,1,1,1,1,0,1,6
4487,1,1,1,1,1,0,1,6
4488,1,1,1,1,1,0,1,6
4490,1,1,1,1,1,0,1,6
4491,1,0,1,1,1,0,1,5
4494,1,1,1,1,1,0,1,6
4497,1,1,1,1,1,0,1,6
4498,1,1,1,0,1,0,1,5
4499,1,1,1,1,1,0,1,6
4501,1,1,1,1,1,0,1,6
4503,1,1,1,1,1,0,1,6
4504,1,1,1,1,1,0,1,6
4506,1,1,1,1,1,0,1,6
4508,1,1,1,1,1,0,1,6
4509,1,1,1,1,1,0,1,6
4511,1,1,1,1,1,0,1,6
4512,1,1,1,1,1,0,1,6
4514,1,1,1,1,1,0,1,6
4516,1,1,1,1,1,0,1,6
4517,1,1,1,1,1,0,1,6
4517,1,1,1,1,1,0,1,6
4519,1,0,1,1,1,0,1,5
4520,1,1,1,1,1,0,1,6
4521,1,1,1,1,1,0,1,6
4524,0,1,1,1,1,0,1,5
4525,1,0,1,1,1,0,1,5
4526,1,1,1,1,1,0,1,6
4527,1,1,1,1,1,0,1,6
4528,1,1,1,1,1,0,1,6
4529,1,1,1,1,1,0,1,6
4530,1,1,1,1,1,0,1,6
4531,1,1,1,1,1,0,1,6
4533,1,1,1,1,1,0,1,6
4538,1,1,1,1,1,0,1,6
4540,1,1,1,1,1,0,1,6
4543,1,1,1,1,1,0,1,6
4545,1,1,1,1,1,0,1,6
4546,1,1,1,1,1,0,1,6
4553,1,1,1,1,1,0,1,6
4554,1,1,1,1,0,0,0,4
4556,1,1,1,1,1,0,0,5
4557,1,1,1,1,1,0,1,6
4557,1,1,1,1,1,0,1,6
4558,1,1,1,1,1,0,1,6
4560,1,1,0,1,1,0,1,5
4561,1,1,1,1,1,0,1,6
4563,1,1,1,1,1,0,1,6
4564,1,1,1,1,1,0,1,6
4565,1,1,1,1,1,0,1,6
4567,1,1,1,1,1,0,1,6
4568,1,0,1,1,1,0,1,5
4569,1,1,1,1,1,0,1,6
4570,1,1,1,1,1,0,1,6
4574,1,1,1,1,1,0,1,6
4577,1,0,1,1,1,0,1,5
4579,1,1,1,1,1,0,0,5
4580,1,0,1,1,1,0,1,5
4581,1,1,1,1,1,0,1,6
4582,1,1,1,1,1,0,1,6
4583,1,1,1,1,1,0,1,6
4585,1,1,1,1,1,0,1,6
4586,1,1,1,0,1,0,1,5
4588,1,1,1,1,1,0,1,6
4589,1,1,1,1,1,0,1,6
4590,1,1,1,1,1,0,1,6
4591,1,0,1,1,1,0,1,5
4593,1,1,1,1,1,0,1,6
4594,1,1,1,1,1,0,1,6
4595,1,1,1,1,1,0,1,6
4597,1,1,1,1,1,0,1,6
4599,1,1,1,1,1,0,1,6
4600,1,1,1,1,1,0,1,6
4601,1,1,1,1,1,0,1,6
4603,1,1,0,1,1,0,1,5
4605,1,0,1,1,1,0,1,5
4606,1,0,1,0,1,0,1,4
4607,1,0,1,1,0,0,0,3
4609,1,1,1,1,1,0,1,6
4611,1,1,1,1,1,0,1,6
4612,1,1,1,1,1,0,1,6
4615,1,1,1,1,1,0,1,6
4616,1,1,1,1,1,0,1,6
4617,1,1,1,1,1,0,1,6
4618,0,1,1,1,0,0,1,4
4619,1,1,1,1,1,0,1,6
4623,1,1,1,1,1,0,1,6
4625,1,1,0,1,0,0,0,3
4626,0,1,1,1,0,0,1,4
4627,1,1,1,1,1,0,1,6
4631,1,1,1,1,1,0,1,6
4635,1,1,1,1,1,0,1,6
4636,1,1,1,1,1,0,1,6
4637,1,1,1,1,1,0,1,6
4638,1,1,1,1,1,0,1,6
4639,1,1,1,1,1,0,1,6
4641,1,1,1,1,1,0,1,6
4643,1,1,1,1,1,0,1,6
4644,1,1,1,1,1,0,1,6
4648,1,1,1,0,1,0,0,4
4653,1,1,1,1,1,0,1,6
4654,1,1,1,0,1,0,1,5
4655,1,1,1,1,1,0,1,6
4657,1,1,1,1,0,0,0,4
4659,1,1,1,1,1,0,1,6
4660,1,1,1,1,1,0,1,6
4664,1,1,1,1,1,0,1,6
4667,1,1,1,1,1,0,1,6
4672,1,1,1,1,1,0,1,6
4673,0,1,1,0,1,0,1,4
4674,1,1,1,1,1,0,1,6
4676,1,1,1,1,1,0,1,6
4677,1,1,1,1,1,0,1,6
4678,1,1,1,1,1,0,1,6
4679,1,1,1,1,1,0,1,6
4681,1,1,1,1,1,0,1,6
4682,1,1,1,1,1,0,1,6
4683,1,1,1,1,1,0,1,6
4686,1,0,1,1,0,0,1,4
4687,1,1,1,1,1,0,1,6
4689,1,0,1,1,1,0,1,5
4690,1,1,1,1,1,0,1,6
4691,1,1,1,1,1,0,1,6
4692,1,1,1,1,1,0,1,6
4695,1,1,1,1,1,0,1,6
4696,0,1,1,0,1,0,1,4
4697,1,1,1,1,1,0,1,6
4699,1,1,1,1,0,0,0,4
4700,1,0,1,0,1,0,1,4
4706,1,0,1,1,1,0,1,5
4734,1,1,1,1,1,0,1,6
4747,1,1,1,1,0,0,1,5
4756,1,1,1,1,1,0,1,6
4757,1,1,1,1,1,0,1,6
4759,1,1,0,1,1,0,1,5
4762,1,0,1,0,1,0,0,3
4826,1,1,1,1,1,0,1,6
4848,1,1,1,1,1,0,1,6
4849,1,1,1,1,1,0,1,6
4865,1,1,1,1,1,0,1,6
5003,1,0,1,1,0,0,1,4
5005,1,1,1,1,1,0,1,6
5007,1,1,1,1,0,0,1,5
5008,1,1,0,1,0,0,1,4
5012,1,1,1,1,1,0,1,6
5013,1,1,1,1,1,0,1,6
5014,1,1,1,1,1,0,1,6
5021,1,1,1,1,1,0,1,6
5022,1,1,1,1,1,0,1,6
5023,1,1,1,1,1,0,1,6
5025,1,1,1,1,1,0,1,6
5027,1,1,1,1,1,0,1,6
5028,1,1,1,1,1,0,1,6
5029,1,1,1,1,1,0,1,6
5030,1,1,1,1,1,0,1,6
5031,1,1,1,1,1,0,1,6
5032,1,1,1,1,1,0,1,6
5033,1,1,1,1,1,0,1,6
5034,1,1,1,1,1,0,1,6
5035,1,1,1,1,1,0,1,6
5036,1,1,1,1,1,0,1,6
5037,1,1,1,1,1,0,1,6
5039,1,1,1,1,1,0,1,6
5040,1,1,1,1,1,0,1,6
5041,1,1,1,1,1,0,1,6
5043,1,1,1,1,1,0,0,5
5044,1,0,1,1,1,0,1,5
5045,1,1,1,1,1,0,1,6
5046,1,1,1,1,1,0,1,6
5047,1,1,1,1,1,0,1,6
5048,1,1,1,1,1,0,1,6
5049,1,1,1,1,1,0,1,6
5051,1,1,1,1,1,0,1,6
5054,1,1,1,1,1,0,1,6
5055,1,1,1,1,1,0,1,6
5056,1,1,1,1,1,0,1,6
5057,1,1,1,1,1,0,1,6
5058,1,1,1,1,1,0,1,6
5059,1,1,1,1,1,0,1,6
5060,1,1,1,1,1,0,1,6
5062,0,1,1,1,0,0,1,4
5063,1,1,1,1,1,0,1,6
5064,1,1,1,1,1,0,1,6
5065,1,1,1,1,1,0,1,6
5066,1,1,1,1,1,0,1,6
5070,1,1,1,1,1,0,1,6
5070,1,1,1,1,1,0,1,6
5071,1,1,1,1,1,0,1,6
5072,1,1,1,1,1,0,1,6
5073,1,1,1,1,0,0,1,5
5075,1,1,1,1,1,0,1,6
5076,1,1,1,1,1,0,1,6
5077,1,1,1,1,1,0,1,6
5078,1,1,1,1,1,0,1,6
5079,1,1,1,1,1,0,1,6
5080,1,1,1,1,1,0,1,6
5081,1,1,1,1,1,0,1,6
5082,1,1,1,1,1,0,1,6
5085,1,1,1,1,1,0,1,6
5087,1,1,1,1,1,0,1,6
5088,1,1,1,1,1,0,1,6
5089,1,0,1,0,1,0,1,4
5090,1,1,1,1,1,0,1,6
5091,1,1,1,1,1,0,1,6
5092,1,1,1,1,1,0,1,6
5093,1,1,1,1,1,0,1,6
5094,1,1,1,1,1,0,1,6
5095,1,1,1,1,1,0,1,6
5096,1,1,1,1,1,0,1,6
5097,1,1,1,1,1,0,1,6
5098,1,1,1,1,1,0,1,6
5099,1,1,1,1,1,0,1,6
5100,1,1,1,1,1,0,0,5
5101,1,1,1,1,1,0,1,6
5101,1,1,1,1,1,0,1,6
5102,1,1,1,1,1,0,1,6
5103,1,1,1,1,1,0,1,6
5104,1,1,1,1,1,0,1,6
5105,1,1,1,1,1,0,1,6
5106,1,1,1,1,1,0,1,6
5107,1,1,1,1,1,0,1,6
5108,1,1,1,1,1,0,1,6
5109,1,1,1,1,1,0,1,6
5110,1,0,1,0,1,0,0,3
5111,1,1,1,1,1,0,1,6
5113,1,1,1,1,1,0,1,6
5115,1,1,1,1,1,0,1,6
5116,1,1,1,1,1,0,1,6
5117,1,1,1,1,1,0,1,6
5118,1,1,1,1,1,0,1,6
5119,0,1,0,1,0,0,1,3
5122,1,1,1,1,1,0,1,6
5123,1,1,1,1,1,0,1,6
5124,1,1,1,1,1,0,1,6
5125,0,1,1,1,0,0,1,4
5126,1,1,1,1,1,0,1,6
5127,1,1,1,1,1,0,1,6
5129,1,1,1,1,1,0,1,6
5130,1,1,1,1,1,0,1,6
5131,1,1,1,1,1,0,1,6
5132,1,1,1,1,1,0,1,6
5133,1,1,1,1,1,0,1,6
5134,1,1,1,1,1,0,1,6
5134,1,1,1,1,1,0,1,6
5135,1,1,0,1,1,0,0,4
5136,1,1,1,1,1,0,1,6
5137,1,1,1,1,1,0,1,6
5139,1,1,1,1,1,0,1,6
5140,1,1,1,1,1,0,1,6
5141,1,1,1,1,1,0,1,6
5142,1,1,1,1,1,0,1,6
5143,1,1,1,1,1,0,1,6
5144,1,1,1,1,1,0,1,6
5145,1,1,1,1,1,0,1,6
5146,1,1,1,1,1,0,1,6
5147,1,1,1,1,1,0,1,6
5148,1,1,0,1,1,0,1,5
5149,0,1,1,1,0,0,1,4
5150,1,1,1,1,1,0,1,6
5151,1,1,1,1,1,0,1,6
5152,1,1,1,1,1,0,1,6
5152,1,1,1,1,1,0,1,6
5154,1,1,1,1,1,0,1,6
5155,1,1,1,1,1,0,1,6
5156,1,1,1,1,1,0,1,6
5157,1,1,1,1,1,0,1,6
5159,1,1,1,1,1,0,1,6
5160,1,1,1,1,1,0,1,6
5162,1,1,1,1,1,0,1,6
5162,1,1,1,1,1,0,1,6
5165,1,1,1,1,1,0,1,6
5166,1,1,1,1,1,0,1,6
5167,1,1,1,1,1,0,1,6
5168,1,1,1,1,1,0,1,6
5170,1,1,1,1,1,0,1,6
5172,1,1,1,1,1,0,1,6
5173,1,1,1,1,1,0,1,6
5174,1,1,1,1,1,0,1,6
5175,1,1,1,1,1,0,1,6
5178,1,1,1,1,1,0,1,6
5179,1,1,1,1,1,0,1,6
5182,0,1,1,0,1,0,1,4
5183,0,1,1,1,1,0,1,5
5184,1,1,1,1,1,0,1,6
5185,1,1,1,1,1,0,1,6
5186,1,1,1,1,1,0,1,6
5188,1,0,1,1,1,0,1,5
5189,1,1,1,1,1,0,1,6
5190,1,1,1,1,1,0,1,6
5191,1,1,1,1,1,0,1,6
5192,1,1,1,1,1,0,1,6
5193,1,1,1,1,1,0,1,6
5196,1,1,1,1,1,0,1,6
5197,1,1,1,1,1,0,1,6
5198,1,1,1,1,1,0,1,6
5199,1,1,1,1,1,0,1,6
5200,1,1,0,1,0,0,0,3
5201,1,1,1,1,1,0,1,6
5202,1,1,1,1,1,0,1,6
5203,1,1,1,1,1,0,1,6
5204,1,1,1,1,1,0,1,6
5205,1,0,1,1,1,0,1,5
5206,1,0,1,1,0,0,1,4
5207,1,1,0,1,1,0,0,4
5210,1,1,1,1,1,0,1,6
5211,1,1,1,1,1,0,1,6
5214,1,1,1,1,1,0,1,6
5215,1,1,1,1,1,0,1,6
5215,1,1,1,1,1,0,1,6
5216,1,1,1,1,1,0,1,6
5218,1,1,1,1,1,0,1,6
5219,1,1,1,1,0,0,1,5
5220,1,1,1,1,1,0,1,6
5221,1,1,1,1,1,0,1,6
5224,0,0,1,0,1,0,1,3
5226,1,0,1,0,1,0,0,3
5227,1,1,1,1,1,0,1,6
5228,1,1,1,1,1,0,1,6
5229,1,1,1,1,1,0,1,6
5231,1,1,1,1,1,0,1,6
5232,1,1,1,1,1,0,1,6
5233,1,1,1,1,1,0,1,6
5234,1,1,1,1,1,0,1,6
5235,1,1,1,1,1,0,1,6
5236,1,1,1,1,1,0,1,6
5239,1,1,1,1,1,0,1,6
5240,1,1,1,1,1,0,1,6
5241,1,1,1,1,1,0,1,6
5242,1,1,1,1,1,0,1,6
5244,1,1,1,1,1,0,1,6
5245,1,1,1,1,1,0,1,6
5246,1,1,0,1,1,0,1,5
5247,1,1,1,1,1,0,1,6
5248,1,1,1,1,1,0,1,6
5250,1,1,1,1,1,0,1,6
5251,1,1,1,1,1,0,1,6
5252,1,1,1,1,1,0,1,6
5253,1,1,1,1,1,0,1,6
5254,1,1,1,1,1,0,1,6
5255,1,1,1,1,1,0,1,6
5256,1,1,1,1,1,0,1,6
5257,0,1,1,1,1,0,1,5
5258,1,0,1,1,1,0,1,5
5258,1,0,1,1,1,0,1,5
5259,1,1,1,1,1,0,1,6
5259,1,1,1,1,1,0,1,6
5260,1,1,1,1,1,0,1,6
5261,1,1,1,1,1,0,1,6
5262,1,1,1,1,1,0,1,6
5263,1,1,1,1,1,0,1,6
5264,1,1,1,1,1,0,1,6
5265,1,1,1,1,1,0,1,6
5266,1,1,1,1,1,0,1,6
5267,1,0,1,1,1,0,1,5
5269,1,1,1,1,1,0,1,6
5269,1,1,1,1,1,0,1,6
5270,1,1,1,1,1,0,1,6
5272,1,1,1,1,1,0,1,6
5273,1,1,1,1,1,0,1,6
5275,1,1,1,1,1,0,1,6
5276,1,1,1,1,1,0,1,6
5278,1,1,1,1,1,0,1,6
5279,1,1,1,1,1,0,1,6
5280,1,1,1,1,1,0,1,6
5281,1,1,1,1,1,0,1,6
5282,1,1,1,1,1,0,1,6
5285,1,1,1,1,1,0,1,6
5286,1,1,1,1,1,0,1,6
5287,1,1,1,1,1,0,1,6
5288,1,1,1,1,1,0,1,6
5290,1,1,1,1,1,0,1,6
5291,1,1,1,1,1,0,1,6
5292,1,1,1,1,1,0,1,6
5293,1,1,1,1,1,0,1,6
5294,0,1,1,1,1,0,1,5
5295,1,1,1,1,1,0,1,6
5296,1,1,1,1,1,0,1,6
5297,1,0,1,1,1,0,1,5
5298,1,1,1,1,1,0,1,6
5299,1,1,1,1,1,0,1,6
5300,1,1,1,1,1,0,1,6
5301,1,1,1,1,1,0,1,6
5303,1,1,1,1,1,0,1,6
5304,1,1,0,1,1,0,1,5
5305,1,1,1,1,1,0,1,6
5306,1,1,1,1,0,0,1,5
5307,1,1,1,1,1,0,1,6
5308,1,1,1,0,1,0,1,5
5309,1,1,1,1,1,0,1,6
5310,0,1,1,1,0,0,1,4
5311,1,1,1,1,1,0,1,6
5312,1,1,1,1,1,0,1,6
5313,1,1,1,1,1,0,1,6
5314,1,1,1,1,1,0,1,6
5316,1,1,1,1,1,0,1,6
5317,1,1,1,1,1,0,1,6
5319,1,1,1,1,1,0,1,6
5320,1,1,1,1,1,0,1,6
5321,1,1,1,1,1,0,0,5
5323,1,1,1,1,1,0,0,5
5325,1,1,1,1,1,0,1,6
5326,1,1,1,1,1,0,1,6
5327,1,1,1,1,1,0,1,6
5328,0,1,1,1,1,0,1,5
5329,1,1,1,1,1,0,1,6
5330,1,1,1,1,1,0,1,6
5331,1,1,1,1,1,0,1,6
5332,1,1,1,1,1,0,1,6
5334,1,1,1,1,1,0,1,6
5335,1,1,1,1,1,0,1,6
5336,1,1,1,1,1,0,1,6
5337,1,1,1,1,1,0,1,6
5337,1,1,1,1,1,0,1,6
5338,1,1,1,1,1,0,1,6
5340,1,1,1,1,1,0,1,6
5341,1,1,1,1,1,0,1,6
5342,1,1,1,1,1,0,1,6
5343,1,1,1,1,1,0,1,6
5344,1,1,1,1,1,0,1,6
5345,1,1,1,1,1,0,1,6
5346,1,1,1,1,1,0,1,6
5347,1,1,1,1,1,0,1,6
5348,1,1,1,1,1,0,1,6
5349,0,1,1,0,1,0,1,4
5350,1,1,1,1,1,0,1,6
5352,1,1,1,1,1,0,1,6
5353,1,1,1,1,1,0,1,6
5355,1,1,1,1,1,0,0,5
5356,1,1,1,1,1,0,1,6
5358,1,1,1,1,1,0,1,6
5359,1,1,1,1,1,0,1,6
5360,1,1,1,1,1,0,1,6
5361,1,1,1,1,1,0,1,6
5363,1,1,1,1,1,0,1,6
5364,1,1,1,1,1,0,1,6
5365,1,1,1,1,1,0,1,6
5366,1,1,1,1,1,0,1,6
5367,1,1,1,1,1,0,1,6
5368,1,1,1,1,1,0,1,6
5369,1,1,1,1,1,0,1,6
5370,1,1,1,1,1,0,1,6
5371,1,1,1,1,1,0,1,6
5372,1,1,1,1,1,0,1,6
5373,1,1,1,1,1,0,1,6
5374,1,1,1,1,1,0,1,6
5376,1,1,1,1,1,0,1,6
5378,1,1,1,1,1,0,1,6
5379,1,1,1,1,1,0,1,6
5381,1,0,1,0,1,0,1,4
5382,1,1,1,1,1,0,1,6
5383,1,1,1,1,1,0,1,6
5384,1,1,1,1,1,0,1,6
5385,1,1,1,1,1,0,1,6
5386,1,1,1,1,0,0,0,4
5387,1,1,1,1,1,0,1,6
5388,1,1,1,1,1,0,1,6
5389,1,1,1,1,1,0,1,6
5390,1,1,1,1,1,0,1,6
5391,1,1,1,1,1,0,1,6
5392,1,1,1,1,1,0,1,6
5393,1,1,1,1,1,0,1,6
5394,1,1,1,1,1,0,1,6
5394,1,1,1,1,1,0,1,6
5396,1,1,1,1,1,0,1,6
5397,1,1,1,1,1,0,1,6
5398,1,1,1,1,1,0,1,6
5399,1,1,1,1,1,0,1,6
5402,1,1,1,1,1,0,1,6
5403,1,1,1,1,1,0,1,6
5408,1,1,1,1,1,0,1,6
5409,1,1,1,1,1,0,1,6
5410,1,1,1,1,1,0,1,6
5411,1,1,1,1,1,0,1,6
5414,1,1,1,1,1,0,1,6
5416,1,1,1,1,1,0,1,6
5417,1,1,1,1,1,0,1,6
5418,1,1,1,1,1,0,1,6
5419,1,1,1,1,1,0,1,6
5420,1,1,1,1,1,0,1,6
5421,1,0,1,1,1,0,1,5
5422,1,1,1,1,1,0,1,6
5422,1,1,1,1,1,0,1,6
5423,1,1,1,1,1,0,1,6
5423,1,1,1,1,1,0,1,6
5424,1,1,1,1,1,0,1,6
5425,1,1,1,1,1,0,1,6
5426,1,1,1,0,1,0,1,5
5427,1,1,1,1,1,0,1,6
5428,1,1,1,1,1,0,1,6
5429,1,1,1,1,1,0,1,6
5430,1,1,1,1,1,0,1,6
5432,1,1,1,1,1,0,1,6
5433,1,1,1,1,1,0,1,6
5434,1,1,1,1,1,0,1,6
5435,1,1,1,1,1,0,1,6
5435,1,1,1,1,1,0,1,6
5436,1,1,1,1,1,0,1,6
5438,1,1,1,1,1,0,1,6
5439,1,1,1,1,1,0,1,6
5440,1,1,1,1,0,0,0,4
5441,1,1,1,1,1,0,1,6
5442,1,1,1,1,1,0,1,6
5443,1,1,1,1,1,0,1,6
5444,1,1,1,1,1,0,1,6
5445,1,1,1,1,1,0,1,6
5446,1,1,1,1,1,0,1,6
5447,1,1,1,1,1,0,1,6
5448,1,1,1,1,1,0,1,6
5449,1,1,1,1,1,0,1,6
5450,1,1,1,1,1,0,1,6
5451,1,1,1,1,1,0,1,6
5452,1,1,1,1,1,0,1,6
5453,1,1,1,1,1,0,1,6
5455,1,1,1,1,1,0,1,6
5458,1,1,1,1,1,0,1,6
5459,1,1,1,1,1,0,1,6
5460,1,1,1,1,1,0,1,6
5461,1,1,1,1,1,0,1,6
5462,1,1,1,1,1,0,1,6
5463,1,1,1,1,1,0,1,6
5464,1,1,1,1,1,0,1,6
5466,1,1,1,1,1,0,1,6
5467,1,1,1,0,1,0,1,5
5469,1,1,1,1,1,0,1,6
5470,1,1,1,1,1,0,1,6
5471,1,1,1,1,1,0,1,6
5472,1,1,1,1,1,0,1,6
5476,1,1,1,1,1,0,1,6
5477,1,1,1,1,1,0,1,6
5479,1,1,1,1,1,0,1,6
5480,1,1,1,1,1,0,1,6
5481,1,1,1,1,1,0,1,6
5482,1,1,0,1,0,0,1,4
5483,1,1,1,1,1,0,1,6
5485,1,1,1,1,1,0,1,6
5486,1,1,1,1,1,0,1,6
5487,1,1,1,1,1,0,1,6
5488,1,1,1,1,1,0,1,6
5489,1,1,1,1,1,0,1,6
5490,1,1,1,0,1,0,0,4
5491,1,1,1,1,1,0,1,6
5492,1,1,1,1,1,0,1,6
5494,1,1,1,1,1,0,1,6
5495,1,1,1,1,1,0,1,6
5497,1,1,1,1,1,0,1,6
5498,1,1,1,1,1,0,1,6
5499,1,1,1,1,1,0,0,5
5600,1,1,0,1,1,0,1,5
5601,0,1,1,0,1,0,1,4
5602,1,1,1,1,1,0,1,6
5602,1,1,1,1,1,0,1,6
5603,1,1,0,1,1,0,1,5
5603,1,1,0,1,1,0,1,5
5604,1,1,1,1,1,0,1,6
5604,1,1,1,1,1,0,1,6
5605,1,1,1,1,1,0,1,6
5605,1,1,1,1,1,0,1,6
5606,1,1,1,1,1,0,1,6
5608,1,1,1,1,0,0,1,5
5609,1,1,1,1,1,0,1,6
5610,1,1,1,1,1,0,1,6
5610,1,1,1,1,1,0,1,6
5611,1,1,0,1,1,0,0,4
5611,1,1,0,1,1,0,0,4
5612,1,1,1,1,1,0,1,6
5613,1,1,1,1,1,0,1,6
5614,1,0,1,0,1,0,1,4
5615,1,1,1,1,1,0,1,6
5616,1,1,1,1,1,0,1,6
5617,1,1,1,1,1,0,1,6
5622,1,1,1,1,1,0,1,6
5623,0,1,1,0,1,0,1,4
5624,1,1,1,1,1,0,1,6
5626,1,1,1,1,1,0,1,6
5627,1,0,1,1,1,0,1,5
5628,1,1,1,1,1,0,1,6
5629,1,0,1,0,1,0,0,3
5632,1,1,1,1,1,0,1,6
5632,1,1,1,1,1,0,1,6
5633,1,1,1,1,1,0,1,6
5633,1,1,1,1,1,0,1,6
5634,1,1,0,1,1,0,1,5
5634,1,1,0,1,1,0,1,5
5635,1,1,1,1,1,0,1,6
5635,1,1,1,1,1,0,1,6
5637,1,0,1,1,1,0,1,5
5638,1,1,0,1,1,0,1,5
5640,1,1,0,1,1,0,1,5
5641,1,1,1,1,1,0,1,6
5643,1,0,1,1,1,0,1,5
5643,1,0,1,1,1,0,1,5
5644,1,1,1,1,1,0,1,6
5649,1,1,1,1,1,0,1,6
5653,1,1,1,1,1,0,1,6
5654,1,1,1,1,1,0,1,6
5657,1,1,1,0,1,0,1,5
5658,1,0,1,1,0,0,1,4
5658,1,0,1,1,0,0,1,4
5659,1,0,1,1,0,0,1,4
5659,1,0,1,1,0,0,1,4
5661,1,1,1,0,1,0,1,5
5663,1,1,1,0,1,0,1,5
5664,1,1,1,1,0,0,1,5
5664,1,1,1,1,0,0,1,5
5667,1,1,1,1,1,0,1,6
5668,1,0,1,1,1,0,1,5
5669,1,1,1,1,1,0,1,6
5670,1,1,1,1,1,0,1,6
5671,1,1,1,1,1,0,1,6
5672,1,1,1,1,1,0,1,6
5673,1,1,1,1,1,0,1,6
5675,0,1,0,1,0,0,1,3
5676,1,1,1,1,1,0,1,6
5678,1,0,1,1,1,0,1,5
5683,1,1,1,1,0,0,1,5
5684,1,1,1,1,1,0,1,6
5686,1,1,1,1,1,0,1,6
5686,1,1,1,1,1,0,1,6
5689,1,1,1,0,1,0,1,5
5689,1,1,1,0,1,0,1,5
5691,1,1,1,1,1,0,1,6
5692,1,1,1,1,1,0,1,6
5693,1,1,1,1,1,0,1,6
5695,1,1,1,1,0,0,0,4
5697,1,1,1,1,1,0,0,5
5700,1,1,0,1,0,0,0,3
5701,1,1,1,1,1,0,1,6
5701,1,1,1,1,1,0,1,6
5702,1,1,1,0,1,0,1,5
5703,1,1,1,1,1,0,1,6
5704,1,1,1,1,1,0,1,6
5705,1,1,1,1,1,0,1,6
5706,1,1,1,1,1,0,1,6
5707,1,1,1,1,1,0,1,6
5707,1,1,1,1,1,0,1,6
5709,1,1,1,1,1,0,1,6
5710,1,1,1,1,1,0,1,6
5710,1,1,1,1,1,0,1,6
5713,1,1,1,1,1,0,1,6
5715,1,1,1,1,1,0,1,6
5716,0,1,1,1,1,0,1,5
5717,1,1,1,1,1,0,1,6
5719,1,1,1,1,1,0,1,6
5722,1,1,1,1,1,0,1,6
5725,1,1,1,0,1,0,1,5
5726,1,1,1,1,0,0,1,5
5727,1,1,1,1,1,0,1,6
5728,1,1,1,1,1,0,1,6
5731,1,1,1,1,1,0,1,6
5732,1,1,1,1,1,0,1,6
5734,1,1,1,1,1,0,0,5
5735,1,1,1,1,1,0,1,6
5737,1,1,1,1,1,0,1,6
5738,1,1,1,1,1,0,1,6
5740,1,1,1,1,1,0,1,6
5741,1,1,1,1,0,0,1,5
5743,1,1,1,1,1,0,1,6
5744,1,1,1,1,1,0,1,6
5745,1,1,1,1,1,0,1,6
5747,1,1,1,1,1,0,1,6
5748,1,1,1,1,1,0,1,6
5751,1,1,1,1,1,0,1,6
5751,1,1,1,1,1,0,1,6
5752,1,1,1,1,1,0,1,6
5753,1,1,1,1,1,0,1,6
5754,1,1,1,1,1,0,1,6
5755,1,1,1,1,1,0,1,6
5758,1,1,1,1,1,0,1,6
5759,1,1,0,1,1,0,0,4
5760,1,1,1,0,1,0,1,5
5761,1,1,1,1,1,0,1,6
5763,1,1,1,1,1,0,1,6
5764,1,1,1,1,1,0,1,6
5766,1,1,1,1,1,0,1,6
5766,1,1,1,1,1,0,1,6
5767,1,1,1,1,1,0,1,6
5768,1,1,1,1,1,0,1,6
5769,1,1,1,1,1,0,1,6
5771,1,1,1,1,1,0,1,6
5772,1,1,1,1,1,0,1,6
5773,1,1,1,1,0,0,1,5
5774,1,1,1,1,1,0,1,6
5776,0,1,1,1,1,0,1,5
5777,1,1,1,1,1,0,1,6
5779,1,1,1,1,1,0,1,6
5780,1,1,1,1,1,0,1,6
5782,0,1,1,1,0,0,1,4
5786,1,1,1,1,1,0,1,6
5786,1,1,1,1,1,0,1,6
5787,1,1,1,1,1,0,1,6
5789,1,1,1,1,1,0,1,6
5790,1,1,0,1,1,0,1,5
5791,1,0,1,1,1,0,1,5
5795,1,1,1,1,1,0,1,6
5797,1,1,1,1,1,0,1,6
5799,1,1,1,1,1,0,1,6
5804,1,1,1,1,1,0,1,6
5805,1,1,1,1,0,0,1,5
5806,1,1,1,1,1,0,0,5
5807,1,1,1,1,1,0,1,6
5807,1,1,1,1,1,0,1,6
5808,0,1,1,1,1,0,1,5
5809,1,1,1,1,1,0,1,6
5810,1,1,1,1,1,0,1,6
5812,1,1,1,1,1,0,1,6
5813,1,0,1,0,1,0,1,4
5814,1,1,1,1,1,0,1,6
5815,1,1,0,1,1,0,0,4
5816,1,1,1,1,0,0,1,5
5817,1,1,1,1,1,0,1,6
5818,1,1,1,0,1,0,1,5
5819,1,1,1,1,1,0,1,6
5820,1,0,1,0,1,0,1,4
5823,1,1,1,1,1,0,1,6
5824,1,1,1,1,1,0,1,6
5826,1,1,0,1,1,0,1,5
5828,1,1,1,1,1,0,1,6
5829,1,1,1,1,1,0,1,6
