DC,DATE,ITEM,ITEM NBR,DESCRIPTION,CASES/FPP,CASES,PALLETS,BANNER
8397,3/28/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,13,SAMS
8397,3/30/2023,SAMS-LIVE PLANTS,980101445,BEGONIA,FPP, ,27,SAMS
8397,4/1/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
8397,4/2/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
8397,4/3/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,72,SAMS
8397,4/4/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
8397,4/5/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,122,SAMS
8851,3/26/2023,WM-LIVE PLANTS,574434435,EG 6IN EASTER LILY,CASE PICK,453,19,WM
8851,3/26/2023,WM-LIVE PLANTS,650081201,EG 6IN TULIPS,CASE PICK,470,16,WM
8851,3/26/2023,WM-LIVE PLANTS,650079047,HYACINTHS PDC,CASE PICK,325,11,WM
8851,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,40,2,WM
8851,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,26,13,WM
8851,3/28/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,20,SAMS
8851,3/30/2023,WM-LIVE PLANTS,574434435,EG 6IN EASTER LILY,CASE PICK,1044,44,WM
8851,3/30/2023,WM-LIVE PLANTS,650081201,EG 6IN TULIPS,CASE PICK,1101,37,WM
8851,3/30/2023,WM-LIVE PLANTS,650079047,HYACINTHS PDC,CASE PICK,741,25,WM
8851,3/30/2023,SAMS-LIVE PLANTS,980101445,BEGONIA,FPP, ,27,SAMS
8851,3/30/2023,SAMS-LIVE PLANTS,980101445,BEGONIA,FPP, ,14,SAMS
8851,3/30/2023,WM-CUT FLORAL,599911416,CB EAS CARN DB RD,CASE PICK,36, ,WM
8851,4/1/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
8851,4/2/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,53,SAMS
8851,4/2/2023,WM-CUT FLORAL,599913745,BQ EAS LG MIX DB BC,CASE PICK,162, ,WM
8851,4/2/2023,WM-CUT FLORAL,599911416,CB EAS CARN DB RD,CASE PICK,74, ,WM
8851,4/2/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,36, ,WM
8851,4/2/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,18, ,WM
8851,4/3/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
8851,4/4/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,89,SAMS
8851,4/4/2023,WM-CUT FLORAL,599913745,BQ EAS LG MIX DB BC,CASE PICK,244, ,WM
8851,4/4/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,96, ,WM
8851,4/4/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,21, ,WM
8851,4/5/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
8852,3/23/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,278,7,WM
8852,3/23/2023,WM-LIVE PLANTS,658437174,PDC SHIPPER HYACINTH,CASE PICK,324,6,WM
8852,3/25/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,283,10,WM
8852,3/27/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,36,1,WM
8852,3/27/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
8852,3/27/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,36,1,WM
8852,3/27/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,36,1,WM
8852,3/27/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,36,1,WM
8852,3/27/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,84,2,WM
8852,3/27/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,84,2,WM
8852,3/27/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,126,3,WM
8852,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,70,4,WM
8852,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,47,24,WM
8852,3/28/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,278,7,WM
8852,3/28/2023,WM-LIVE PLANTS,658437174,PDC SHIPPER HYACINTH,CASE PICK,324,6,WM
8852,3/29/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,283,10,WM
8852,3/31/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,72,2,WM
8852,3/31/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
8852,3/31/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,36,1,WM
8852,3/31/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,72,2,WM
8852,3/31/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,36,1,WM
8852,3/31/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,168,4,WM
8852,3/31/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,126,3,WM
8852,3/31/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,126,3,WM
8852,3/31/2023,WM-CUT FLORAL,599892479,CB EAS CARN DB FF,CASE PICK,36, ,WM
8852,4/2/2023,WM-CUT FLORAL,599913745,BQ EAS LG MIX DB BC,CASE PICK,72, ,WM
8852,4/2/2023,WM-CUT FLORAL,599892479,CB EAS CARN DB FF,CASE PICK,90, ,WM
8852,4/2/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,36, ,WM
8852,4/2/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,18, ,WM
8852,4/5/2023,WM-CUT FLORAL,599913745,BQ EAS LG MIX DB BC,CASE PICK,128, ,WM
8852,4/5/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,108, ,WM
8852,4/5/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,31, ,WM
