Store,Supplier ,Tracking Number,Service type ,Ship date ,Status ,Delivered date,Status with details 
3026,Orora Visual,413977432301,https://www.fedex.com/fedextrack/?trknbr=413977432301&trkqual=12028~413977432301~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:33 pm Signed for by:TTRAVIS; Palm Desert, CA"
3131,Orora Visual,413977432389,https://www.fedex.com/fedextrack/?trknbr=413977432389&trkqual=12028~413977432389~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 4:45 pm Signed for by:MMIGUEL; Rialto, CA"
5633,Orora Visual,413977432665,https://www.fedex.com/fedextrack/?trknbr=413977432665&trkqual=12028~413977432665~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:33 pm Signed for by:HHUNTER; Clovis, CA"
5643,Orora Visual,413977432713,https://www.fedex.com/fedextrack/?trknbr=413977432713&trkqual=12028~413977432713~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:54 am Signed for by:GGABBY; Oxnard, CA"
5979,Orora Visual,413977432816,https://www.fedex.com/fedextrack/?trknbr=413977432816&trkqual=12028~413977432816~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:01 am Signed for by:ADEARBORN; Lincoln, CA"
4491,Orora Visual,413977432849,https://www.fedex.com/fedextrack/?trknbr=413977432849&trkqual=12028~413977432849~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:05 am Signed for by:BDRIVSR; Grand Junction, CO"
2396,Orora Visual,413977432882,https://www.fedex.com/fedextrack/?trknbr=413977432882&trkqual=12028~413977432882~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:42 pm Signed for by:JJENNIKA; Boynton Beach, FL"
3013,Orora Visual,413977432952,https://www.fedex.com/fedextrack/?trknbr=413977432952&trkqual=12028~413977432952~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:30 pm Signed for by:LHARRELL; Pinellas Park, FL"
3161,Orora Visual,413977432985,https://www.fedex.com/fedextrack/?trknbr=413977432985&trkqual=12028~413977432985~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 4:59 pm Signed for by:GZACK; Saint Petersburg, FL"
3414,Orora Visual,413977433010,https://www.fedex.com/fedextrack/?trknbr=413977433010&trkqual=12028~413977433010~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:26 am Signed for by:MRODRIGUEZ; Palm Harbor, FL"
2488,Orora Visual,413977433043,https://www.fedex.com/fedextrack/?trknbr=413977433043&trkqual=12028~413977433043~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 8:56 am Signed for by:KNICHOLSON; Decatur, AL"
4210,Orora Visual,413977433102,https://www.fedex.com/fedextrack/?trknbr=413977433102&trkqual=12028~413977433102~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:34 pm Signed for by:MMCRAND; Mobile, AL"
4648,Orora Visual,413977433135,https://www.fedex.com/fedextrack/?trknbr=413977433135&trkqual=12028~413977433135~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:27 pm Signed for by:IIRBY; Mobile, AL"
4657,Orora Visual,413977433146,https://www.fedex.com/fedextrack/?trknbr=413977433146&trkqual=12028~413977433146~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:36 pm; Mobile, AL; Left at front door.Signature Service not requested."
5098,Orora Visual,413977433205,https://www.fedex.com/fedextrack/?trknbr=413977433205&trkqual=12028~413977433205~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:28 am Signed for by:EMILLER; Mobile, AL"
5653,Orora Visual,413977433249,https://www.fedex.com/fedextrack/?trknbr=413977433249&trkqual=12028~413977433249~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:04 am Signed for by:ABDOOR; Orange Beach, AL"
5740,Orora Visual,413977433260,https://www.fedex.com/fedextrack/?trknbr=413977433260&trkqual=12028~413977433260~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:51 am Signed for by:RWILLIAMS; Mobile, AL"
5744,Orora Visual,413977433271,https://www.fedex.com/fedextrack/?trknbr=413977433271&trkqual=12028~413977433271~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:52 am Signed for by:XSHAWNA; Theodore, AL"
5925,Orora Visual,413977433308,https://www.fedex.com/fedextrack/?trknbr=413977433308&trkqual=12028~413977433308~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:19 am Signed for by:MCRHISNAT; Huntsville, AL"
7342,Orora Visual,413977433319,https://www.fedex.com/fedextrack/?trknbr=413977433319&trkqual=12028~413977433319~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:34 pm Signed for by:HWHITE; Madison, AL"
4654,Orora Visual,413977433422,https://www.fedex.com/fedextrack/?trknbr=413977433422&trkqual=12028~413977433422~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:50 am Signed for by:CSMITH; Marion, AR"
3604,Orora Visual,413977433617,https://www.fedex.com/fedextrack/?trknbr=413977433617&trkqual=12028~413977433617~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:57 pm Signed for by:AARI; Goodyear, AZ"
5257,Orora Visual,413977433742,https://www.fedex.com/fedextrack/?trknbr=413977433742&trkqual=12028~413977433742~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:01 am Signed for by:WWAL; Mesa, AZ"
3019,Orora Visual,413977433797,https://www.fedex.com/fedextrack/?trknbr=413977433797&trkqual=12028~413977433797~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 3:31 pm Signed for by:JGE; Denver, CO"
3126,Orora Visual,413977433823,https://www.fedex.com/fedextrack/?trknbr=413977433823&trkqual=12028~413977433823~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:44 am Signed for by:DFGH; Aurora, CO"
3127,Orora Visual,413977433834,https://www.fedex.com/fedextrack/?trknbr=413977433834&trkqual=12028~413977433834~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:30 pm Signed for by:CCAREY; Denver, CO"
3128,Orora Visual,413977433845,https://www.fedex.com/fedextrack/?trknbr=413977433845&trkqual=12028~413977433845~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:56 am Signed for by:EREID; Denver, CO"
3740,Orora Visual,413977433878,https://www.fedex.com/fedextrack/?trknbr=413977433878&trkqual=12028~413977433878~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:42 am Signed for by:BBRIANNA; Aurora, CO"
4196,Orora Visual,413977433889,https://www.fedex.com/fedextrack/?trknbr=413977433889&trkqual=12028~413977433889~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:57 pm Signed for by:NNELSON; Aurora, CO"
5828,Orora Visual,413977433904,https://www.fedex.com/fedextrack/?trknbr=413977433904&trkqual=12028~413977433904~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:08 am Signed for by:RBALARDI; Pueblo, CO"
4357,Orora Visual,413977433915,https://www.fedex.com/fedextrack/?trknbr=413977433915&trkqual=12028~413977433915~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:03 am Signed for by:NNAN; Pensacola, FL"
4582,Orora Visual,413977433926,https://www.fedex.com/fedextrack/?trknbr=413977433926&trkqual=12028~413977433926~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:27 am Signed for by:DEEANN; Navarre, FL"
5623,Orora Visual,413977433937,https://www.fedex.com/fedextrack/?trknbr=413977433937&trkqual=12028~413977433937~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:53 pm Signed for by:DBEER; Gulf Breeze, FL"
5771,Orora Visual,413977433948,https://www.fedex.com/fedextrack/?trknbr=413977433948&trkqual=12028~413977433948~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:35 am Signed for by:JCAROLL; Pensacola, FL"
6531,Orora Visual,413977433959,https://www.fedex.com/fedextrack/?trknbr=413977433959&trkqual=12028~413977433959~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:37 pm Signed for by:TFOUNTAIN; Pensacola, FL"
4206,Orora Visual,413977434083,https://www.fedex.com/fedextrack/?trknbr=413977434083&trkqual=12028~413977434083~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:00 pm Signed for by:KROBINSON; Augusta, GA"
5815,Orora Visual,413977434164,https://www.fedex.com/fedextrack/?trknbr=413977434164&trkqual=12028~413977434164~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:12 am Signed for by:MBARLOW; Marietta, GA"
2425,Orora Visual,413977434212,https://www.fedex.com/fedextrack/?trknbr=413977434212&trkqual=12028~413977434212~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:35 am Signed for by:DSHOCKLEY; Collinsville, IL"
4053,Orora Visual,413977434234,https://www.fedex.com/fedextrack/?trknbr=413977434234&trkqual=12028~413977434234~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:27 pm Signed for by:VHDBX; Indianapolis, IN"
5408,Orora Visual,413977434267,https://www.fedex.com/fedextrack/?trknbr=413977434267&trkqual=12028~413977434267~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:16 am Signed for by:SSHANNON; Indianapolis, IN"
5767,Orora Visual,413977434289,https://www.fedex.com/fedextrack/?trknbr=413977434289&trkqual=12028~413977434289~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:28 pm Signed for by:TPARCHMAN; Fishers, IN"
5804,Orora Visual,413977434290,https://www.fedex.com/fedextrack/?trknbr=413977434290&trkqual=12028~413977434290~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:04 pm Signed for by:MDAN; Indianapolis, IN"
6470,Orora Visual,413977434315,https://www.fedex.com/fedextrack/?trknbr=413977434315&trkqual=12028~413977434315~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:10 pm Signed for by:TMOORE; Plainfield, IN"
998,Orora Visual,413977434326,https://www.fedex.com/fedextrack/?trknbr=413977434326&trkqual=12028~413977434326~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:10 am Signed for by:LPARKER; Mission, KS"
4198,Orora Visual,413977434337,https://www.fedex.com/fedextrack/?trknbr=413977434337&trkqual=12028~413977434337~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:51 pm Signed for by:KKEN; Olathe, KS"
4626,Orora Visual,413977434359,https://www.fedex.com/fedextrack/?trknbr=413977434359&trkqual=12028~413977434359~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 8:35 am; Junction City, KS; Left in lobby/vestibule.Signature Service not requested."
5207,Orora Visual,413977434360,https://www.fedex.com/fedextrack/?trknbr=413977434360&trkqual=12028~413977434360~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:06 pm Signed for by:AWAL; Overland Park, KS"
5308,Orora Visual,413977434370,https://www.fedex.com/fedextrack/?trknbr=413977434370&trkqual=12028~413977434370~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:07 am Signed for by:MMEIAT; Shawnee, KS"
5125,Orora Visual,413977434484,https://www.fedex.com/fedextrack/?trknbr=413977434484&trkqual=12028~413977434484~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:51 pm Signed for by:KCHENIER; Opelousas, LA"
5832,Orora Visual,413977434565,https://www.fedex.com/fedextrack/?trknbr=413977434565&trkqual=12028~413977434565~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 3:18 pm Signed for by:OLANE; Mandeville, LA"
5421,Orora Visual,413977434749,https://www.fedex.com/fedextrack/?trknbr=413977434749&trkqual=12028~413977434749~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:47 am Signed for by:WSUTTON; Saint Peters, MO"
5427,Orora Visual,413977434750,https://www.fedex.com/fedextrack/?trknbr=413977434750&trkqual=12028~413977434750~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:51 pm Signed for by:LABROT; Saint Peters, MO"
3593,Orora Visual,413977434819,https://www.fedex.com/fedextrack/?trknbr=413977434819&trkqual=12028~413977434819~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:07 am Signed for by:CCOLE; Horn Lake, MS"
3990,Orora Visual,413977434820,https://www.fedex.com/fedextrack/?trknbr=413977434820&trkqual=12028~413977434820~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:00 am Signed for by:CPOLLARD; Meridian, MS"
4586,Orora Visual,413977434830,https://www.fedex.com/fedextrack/?trknbr=413977434830&trkqual=12028~413977434830~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 8:36 am Signed for by:SWALKER; Biloxi, MS"
5776,Orora Visual,413977434863,https://www.fedex.com/fedextrack/?trknbr=413977434863&trkqual=12028~413977434863~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:39 am Signed for by:MMARKET; Ocean Springs, MS"
6849,Orora Visual,413977434900,https://www.fedex.com/fedextrack/?trknbr=413977434900&trkqual=12028~413977434900~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:40 pm; Biloxi, MS; Left at office/leasing.Signature Service not requested."
5726,Orora Visual,413977434988,https://www.fedex.com/fedextrack/?trknbr=413977434988&trkqual=12028~413977434988~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:42 pm Signed for by:MMATRINO; Alamogordo, NM"
5782,Orora Visual,413977434999,https://www.fedex.com/fedextrack/?trknbr=413977434999&trkqual=12028~413977434999~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:15 pm Signed for by:DDUARTE; Las Cruces, NM"
3599,Orora Visual,413977435150,https://www.fedex.com/fedextrack/?trknbr=413977435150&trkqual=12028~413977435150~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:57 am Signed for by:AHENRY; Memphis, TN"
5043,Orora Visual,413977435219,https://www.fedex.com/fedextrack/?trknbr=413977435219&trkqual=12028~413977435219~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:54 am Signed for by:HSHELBY; Memphis, TN"
5122,Orora Visual,413977435241,https://www.fedex.com/fedextrack/?trknbr=413977435241&trkqual=12028~413977435241~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:21 pm Signed for by:QWELLS; Memphis, TN"
5148,Orora Visual,413977435263,https://www.fedex.com/fedextrack/?trknbr=413977435263&trkqual=12028~413977435263~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:13 pm Signed for by:HHAMPTON; Murfreesboro, TN"
4105,Orora Visual,413977435300,https://www.fedex.com/fedextrack/?trknbr=413977435300&trkqual=12028~413977435300~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:09 am Signed for by:RRAMOS; El Paso, TX"
4366,Orora Visual,413977435311,https://www.fedex.com/fedextrack/?trknbr=413977435311&trkqual=12028~413977435311~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:24 am Signed for by:LESPARZA; El Paso, TX"
4464,Orora Visual,413977435333,https://www.fedex.com/fedextrack/?trknbr=413977435333&trkqual=12028~413977435333~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 8:43 am Signed for by:FFAVI; Amarillo, TX"
5962,Orora Visual,413977435366,https://www.fedex.com/fedextrack/?trknbr=413977435366&trkqual=12028~413977435366~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:08 pm Signed for by:MMATTEW; El Paso, TX"
6587,Orora Visual,413977435399,https://www.fedex.com/fedextrack/?trknbr=413977435399&trkqual=12028~413977435399~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:33 am Signed for by:KRIOS; El Paso, TX"
6813,Orora Visual,413977435414,https://www.fedex.com/fedextrack/?trknbr=413977435414&trkqual=12028~413977435414~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:15 am Signed for by:LLISA; El Paso, TX"
7229,Orora Visual,413977435436,https://www.fedex.com/fedextrack/?trknbr=413977435436&trkqual=12028~413977435436~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:49 am Signed for by:RRAMIREZ; El Paso, TX"
7349,Orora Visual,413977435447,https://www.fedex.com/fedextrack/?trknbr=413977435447&trkqual=12028~413977435447~FDEG,10/25/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:31 am Signed for by:DDALE; Amarillo, TX"
2431,Orora Visual,413977435458,https://www.fedex.com/fedextrack/?trknbr=413977435458&trkqual=12028~413977435458~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:09 pm Signed for by:KHRYNIEWICZ; Searcy, AR"
2743,Orora Visual,413977435469,https://www.fedex.com/fedextrack/?trknbr=413977435469&trkqual=12028~413977435469~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:22 am Signed for by:KWHITMIRE; Sherwood, AR"
2744,Orora Visual,413977435470,https://www.fedex.com/fedextrack/?trknbr=413977435470&trkqual=12028~413977435470~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:47 am Signed for by:LLAWSING; Fort Smith, AR"
3168,Orora Visual,413977435480,https://www.fedex.com/fedextrack/?trknbr=413977435480&trkqual=12028~413977435480~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:32 pm Signed for by:JHULS; Conway, AR"
4128,Orora Visual,413977435491,https://www.fedex.com/fedextrack/?trknbr=413977435491&trkqual=12028~413977435491~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:41 pm; Russellville, AR; Left at back door.Signature Service not requested."
4579,Orora Visual,413977435506,https://www.fedex.com/fedextrack/?trknbr=413977435506&trkqual=12028~413977435506~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 8:58 am Signed for by:ERIDINGER; Fort Smith, AR"
5789,Orora Visual,413977435517,https://www.fedex.com/fedextrack/?trknbr=413977435517&trkqual=12028~413977435517~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:59 am Signed for by:TTODD; Hot Springs National, AR"
5790,Orora Visual,413977435528,https://www.fedex.com/fedextrack/?trknbr=413977435528&trkqual=12028~413977435528~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:14 am Signed for by:BBOYKIN; Hot Springs National, AR"
6975,Orora Visual,413977435539,https://www.fedex.com/fedextrack/?trknbr=413977435539&trkqual=12028~413977435539~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:41 am Signed for by:GBENTON; Cabot, AR"
7317,Orora Visual,413977435540,https://www.fedex.com/fedextrack/?trknbr=413977435540&trkqual=12028~413977435540~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:24 am; Greenbrier, AR; Left at back door.Signature Service not requested."
3155,Orora Visual,413977435550,https://www.fedex.com/fedextrack/?trknbr=413977435550&trkqual=12028~413977435550~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:53 pm Signed for by:JGAY; Derby, KS"
5990,Orora Visual,413977435572,https://www.fedex.com/fedextrack/?trknbr=413977435572&trkqual=12028~413977435572~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:15 pm Signed for by:BBROWN; Wichita, KS"
5991,Orora Visual,413977435583,https://www.fedex.com/fedextrack/?trknbr=413977435583&trkqual=12028~413977435583~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:32 pm Signed for by:HBBBBBB; Wichita, KS"
2919,Orora Visual,413977435594,https://www.fedex.com/fedextrack/?trknbr=413977435594&trkqual=12028~413977435594~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 8:55 am Signed for by:MMART; Monroe, LA"
2940,Orora Visual,413977435609,https://www.fedex.com/fedextrack/?trknbr=413977435609&trkqual=12028~413977435609~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:06 am Signed for by:SWALTER; West Monroe, LA"
3727,Orora Visual,413977435610,https://www.fedex.com/fedextrack/?trknbr=413977435610&trkqual=12028~413977435610~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:50 pm Signed for by:SARTIST; Alexandria, LA"
3736,Orora Visual,413977435620,https://www.fedex.com/fedextrack/?trknbr=413977435620&trkqual=12028~413977435620~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:34 am Signed for by:MVERETTE; Pineville, LA"
3743,Orora Visual,413977435631,https://www.fedex.com/fedextrack/?trknbr=413977435631&trkqual=12028~413977435631~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:09 am Signed for by:RSTEVENSON; West Monroe, LA"
3745,Orora Visual,413977435642,https://www.fedex.com/fedextrack/?trknbr=413977435642&trkqual=12028~413977435642~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:50 am Signed for by:TWASHINGTON; Monroe, LA"
3746,Orora Visual,413977435653,https://www.fedex.com/fedextrack/?trknbr=413977435653&trkqual=12028~413977435653~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:26 am Signed for by:SHOLMES; Shreveport, LA"
3752,Orora Visual,413977435664,https://www.fedex.com/fedextrack/?trknbr=413977435664&trkqual=12028~413977435664~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:48 am Signed for by:IJACKSON; Bossier City, LA"
4577,Orora Visual,413977435675,https://www.fedex.com/fedextrack/?trknbr=413977435675&trkqual=12028~413977435675~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:55 am Signed for by:JJAMES; Ruston, LA"
5204,Orora Visual,413977435686,https://www.fedex.com/fedextrack/?trknbr=413977435686&trkqual=12028~413977435686~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:56 am Signed for by:FASTER; Bossier City, LA"
2393,Orora Visual,413977435697,https://www.fedex.com/fedextrack/?trknbr=413977435697&trkqual=12028~413977435697~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:23 am Signed for by:VVINCE; Oklahoma City, OK"
2394,Orora Visual,413977435701,https://www.fedex.com/fedextrack/?trknbr=413977435701&trkqual=12028~413977435701~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:07 pm Signed for by:KKING; Oklahoma City, OK"
2395,Orora Visual,413977435712,https://www.fedex.com/fedextrack/?trknbr=413977435712&trkqual=12028~413977435712~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:04 pm Signed for by:XDEBBIE; Tulsa, OK"
2875,Orora Visual,413977435723,https://www.fedex.com/fedextrack/?trknbr=413977435723&trkqual=12028~413977435723~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 4:49 pm Signed for by:AROUGRIZZ; Oklahoma City, OK"
2876,Orora Visual,413977435734,https://www.fedex.com/fedextrack/?trknbr=413977435734&trkqual=12028~413977435734~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:50 pm Signed for by:DWADE; Edmond, OK"
2877,Orora Visual,413977435745,https://www.fedex.com/fedextrack/?trknbr=413977435745&trkqual=12028~413977435745~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:55 pm Signed for by:TSULLIVAN; Oklahoma City, OK"
2878,Orora Visual,413977435756,https://www.fedex.com/fedextrack/?trknbr=413977435756&trkqual=12028~413977435756~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:41 am Signed for by:SGARCIA; Oklahoma City, OK"
2880,Orora Visual,413977435767,https://www.fedex.com/fedextrack/?trknbr=413977435767&trkqual=12028~413977435767~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:42 am Signed for by:HHONEYWELL; Tulsa, OK"
2984,Orora Visual,413977435778,https://www.fedex.com/fedextrack/?trknbr=413977435778&trkqual=12028~413977435778~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:28 pm Signed for by:LLANGFORD; Lawton, OK"
3202,Orora Visual,413977435789,https://www.fedex.com/fedextrack/?trknbr=413977435789&trkqual=12028~413977435789~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:40 am Signed for by:BBONNIE; Oklahoma City, OK"
3275,Orora Visual,413977435790,https://www.fedex.com/fedextrack/?trknbr=413977435790&trkqual=12028~413977435790~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:45 am Signed for by:STORM; Edmond, OK"
3327,Orora Visual,413977435804,https://www.fedex.com/fedextrack/?trknbr=413977435804&trkqual=12028~413977435804~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:48 am Signed for by:MMELISSA; Oklahoma City, OK"
3340,Orora Visual,413977435815,https://www.fedex.com/fedextrack/?trknbr=413977435815&trkqual=12028~413977435815~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:09 am Signed for by:MMATT; Tulsa, OK"
3457,Orora Visual,413977435826,https://www.fedex.com/fedextrack/?trknbr=413977435826&trkqual=12028~413977435826~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:45 pm Signed for by:MMOF; Tulsa, OK"
3508,Orora Visual,413977435837,https://www.fedex.com/fedextrack/?trknbr=413977435837&trkqual=12028~413977435837~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:15 am Signed for by:DDUN; Broken Arrow, OK"
3615,Orora Visual,413977435848,https://www.fedex.com/fedextrack/?trknbr=413977435848&trkqual=12028~413977435848~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:22 pm; Oklahoma City, OK; Left at front door.Signature Service not requested."
3637,Orora Visual,413977435859,https://www.fedex.com/fedextrack/?trknbr=413977435859&trkqual=12028~413977435859~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:16 am Signed for by:MROBERTS; Yukon, OK"
3723,Orora Visual,413977435860,https://www.fedex.com/fedextrack/?trknbr=413977435860&trkqual=12028~413977435860~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:20 pm; Locust Grove, OK; Left in storage unit.Signature Service not requested."
4585,Orora Visual,413977435881,https://www.fedex.com/fedextrack/?trknbr=413977435881&trkqual=12028~413977435881~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:01 pm Signed for by:WQQALNRT; Owasso, OK"
4655,Orora Visual,413977435892,https://www.fedex.com/fedextrack/?trknbr=413977435892&trkqual=12028~413977435892~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:21 pm Signed for by:JWYRE; Broken Arrow, OK"
