Market,Region,Store Number,Store City,Store State,Zip Code,Contact Name,Vendor Name,Vendor Number,Phone Number,Notes 1,Notes 2,Notes 3  - none,,,
20,2,2475,CONYERS,GA,30013,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Collins Bros Produce- Same day delivery if ordered by 8am,OR:  Taylor Farms (ven 609201) SAME DAY service: 912-526-0611,,,
20,2,3118,DECATUR,GA,30033,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Collins Bros Produce- Same day delivery if ordered by 8am,OR:  Taylor Farms (ven 609201) NEXT DAY service: 912-526-0611,,,
20,2,3710,DECATUR,GA,30032,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Collins Bros Produce- Same day delivery if ordered by 8am,OR:  Taylor Farms (ven 609201) SAME DAY service: 912-526-0611,,,
20,2,1340,LITHONIA,GA,30038,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Taylor Family Farms- Same day delivery if ordered by 8am,,,,
20,2,4472,LITHONIA,GA,30038,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Taylor Family Farms- Same day delivery if ordered by 8am,,,,
20,2,3067,NORCROSS,GA,30093,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,"OR:  Collins Bros, Vendor#454261, SAME DAY service: 404-968-7750",,,
20,2,1184,STONE MOUNTAIN,GA,30087,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Taylor Family Farms- Same day delivery if ordered by 8am,"ALSO:  Collins Bros, Vendor#454261, SAME DAY service: 404-968-7750",,,
20,2,3188,STONE MOUNTAIN,GA,30083,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Taylor Family Farms- Same day delivery if ordered by 8am,,,,
20,2,2584,TUCKER,GA,30084,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Collins Bros Produce- Same day delivery if ordered by 8am- 25 cases minimum,OR:  Taylor Farms (ven 609201) SAME DAY service: 912-526-0611,,,
21,2,5482,EATONTON,GA,31024,Jonathan Collins,COLLINS BROS PRODUCE,454261,404-968-7750 ,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
21,2,1121,MILLEDGEVILLE,GA,31061,Jonathan Collins,COLLINS BROS PRODUCE,454261,404-968-7750 ,Same Day DELIVERY if ordered by 8am,Collins Bros Produce- Same day delivery if ordered by 8am- 25 cases minimum,,,,
21,2,1701,ELBERTON,GA,30635,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
21,2,3,COMMERCE,GA,30529,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,,,,,
21,2,3627,OAKWOOD,GA,30566,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,,,,,
21,2,1400,ATHENS,GA,30606,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
21,2,2811,ATHENS,GA,30605,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
21,2,510,GAINESVILLE,GA,30504,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,"OR:  Collins Bros, Vendor#454261, SAME DAY service: 404-968-7750",,,
21,2,1363,MADISON,GA,30650,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
21,2,3,COMMERCE,GA,30529,Adam Esser,Freshpoint Atlanta,357573,(470) 532-3690,Next Day DELIVERY only,,,,,
21,2,1121,MILLEDGEVILLE,GA,31061,Adam Esser,Freshpoint Atlanta,357573,(470) 532-3690,Next Day DELIVERY only,,,,,
22,2,856,BREMEN,GA,30110,Jonathan Collins,COLLINS BROS PRODUCE,454261,404-968-7750 ,Same Day DELIVERY if ordered by 8am,OR:  Taylor Farms (ven 609201) SAME DAY service: 912-526-0611,,,,
22,2,3205,LITHIA SPRINGS,GA,30122,Jonathan Collins,COLLINS BROS PRODUCE,454261,404-968-7750 ,Same Day DELIVERY if ordered by 8am,OR:  Taylor Farms (ven 609201) SAME DAY service: 912-526-0611,,,,
22,2,1047,MORROW,GA,30260,Jonathan Collins,COLLINS BROS PRODUCE,454261,404-968-7750 ,Same Day DELIVERY if ordered by 8am,OR:  Taylor Farms (ven 609201) SAME DAY service: 912-526-0611,,,,
22,2,2732,VILLA RICA,GA,30180,Jonathan Collins,COLLINS BROS PRODUCE,454261,404-968-7750 ,Same Day DELIVERY if ordered by 8am,OR:  Taylor Farms (ven 609201) SAME DAY service: 912-526-0611,,,,
22,2,727,CEDARTOWN,GA,30125,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,,,,,
22,2,4409,ROCKMART,GA,30153,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,,,,,
22,2,722,CARROLLTON,GA,30117,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,"OR:  Collins Bros, Vendor#454261, SAME DAY service: 404-968-7750",OR:  Taylor Farms (ven 609201) SAME DAY service: 912-526-0611,,,
22,2,1488,DOUGLASVILLE,GA,30134,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Collins Bros Produce- Same day delivery if ordered by 8am,OR:  Taylor Farms (ven 609201) SAME DAY service: 912-526-0611,,,
22,2,594,FAYETTEVILLE,GA,30214,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Collins Bros Produce- Same day delivery if ordered by 8am,OR:  Taylor Farms (ven 609201) SAME DAY service: 912-526-0611,,,
22,2,787,RIVERDALE,GA,30274,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Collins Bros Produce- Same day delivery if ordered by 8am,OR:  Taylor Farms (ven 609201) SAME DAY service: 912-526-0611,,,
22,2,855,UNION CITY,GA,30291,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Collins Bros Produce- Same day delivery if ordered by 8am,OR:  Taylor Farms (ven 609201) SAME DAY service: 912-526-0611,,,
22,2,5926,CARROLLTON,GA,30117,Adam Esser,Freshpoint Atlanta,357573,(470) 532-3690,Next Day DELIVERY only,,,,,
23,2,3008,ATLANTA,GA,30314,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
23,2,3775,ATLANTA,GA,30318,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Taylor Family Farms- Same day delivery if ordered by 8am,"ALSO:  Collins Bros, Vendor#454261, SAME DAY service: 404-968-7750",,,
23,2,3621,CHAMBLEE,GA,30341,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Taylor Family Farms- Same day delivery if ordered by 8am,"ALSO:  Collins Bros, Vendor#454261, SAME DAY service: 404-968-7750",,,
23,2,2360,DUNWOODY,GA,30338,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Taylor Family Farms- Same day delivery if ordered by 8am,,,,
23,2,1181,MARIETTA,GA,30060,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Taylor Family Farms- Same day delivery if ordered by 8am,,,,
23,2,1766,MARIETTA,GA,30062,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
23,2,5390,MARIETTA,GA,30060,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Taylor Family Farms- Same day delivery if ordered by 8am,,,,
23,2,1578,ROSWELL,GA,30076,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
24,2,7185,Cumming,GA,30028,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,,,,,
24,2,1373,LILBURN,GA,30047,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,,,,,
24,2,2941,ALPHARETTA,GA,30004,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
24,2,4436,ALPHARETTA,GA,30004,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
24,2,1314,BUFORD,GA,30519,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
24,2,878,CUMMING,GA,30041,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
24,2,4185,CUMMING,GA,30041,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
24,2,2154,DULUTH,GA,30096,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
24,2,3462,SUWANEE,GA,30024,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
24,2,575,WOODSTOCK,GA,30188,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
25,2,780,MONROE,GA,30655,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,,,,,
25,2,520,WINDER,GA,30680,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,,,,,
25,2,3786,BUFORD,GA,30519,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
25,2,459,COVINGTON,GA,30014,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Collins Bros Produce- Same day delivery if ordered by 8am,OR:  Taylor Farms (ven 609201) SAME DAY service: 912-526-0611,,,
25,2,4558,COVINGTON,GA,30016,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Collins Bros Produce- Same day delivery if ordered by 8am,,,,
25,2,548,LAWRENCEVILLE,GA,30046,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
25,2,3388,LAWRENCEVILLE,GA,30044,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
25,2,5252,LOGANVILLE,GA,30052,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,"CHR, D&L, and First Class can be used as back up.
CHR - 877-344-3491. Vendor Number - 014012
D&L Produce - 205-965-3262. Vendor - 141492
First Class Produce - 404-391-5840. Vendor - 479023",,,
25,2,1720,SNELLVILLE,GA,30078,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,"OR:  Collins Bros, Vendor#454261, SAME DAY service: 404-968-7750",,,
25,2,3389,SNELLVILLE,GA,30039,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,"OR:  Collins Bros, Vendor#454261, SAME DAY service: 404-968-7750",,,
26,2,615,CARTERSVILLE,GA,30121,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,,,,,
26,2,3403,DALLAS,GA,30157,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,,,,,
26,2,5814,HOLLY SPRINGS,GA,30115,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,,,,,
26,2,3748,ACWORTH,GA,30101,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
26,2,1586,AUSTELL,GA,30106,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
26,2,518,CANTON,GA,30114,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
26,2,618,HIRAM,GA,30141,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
26,2,3471,KENNESAW,GA,30152,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,"OR:  Collins Bros, Vendor#454261, SAME DAY service: 404-968-7750",,,
26,2,937,MARIETTA,GA,30066,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
26,2,3611,MARIETTA,GA,30064,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Taylor Family Farm- Same day delivery if ordered by 8am,,,,
26,2,5275,WOODSTOCK,GA,30189,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,First Class Produce- Same day delivery if ordered by 8am,,,,
27,3,588,ALBANY,GA,31707,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
27,3,5797,ALBANY,GA,31705,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
27,3,1006,CORDELE,GA,31015,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
27,3,1072,TIFTON,GA,31793,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
27,3,899,VALDOSTA,GA,31601,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
27,3,2615,VALDOSTA,GA,31602,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
28,3,686,FITZGERALD,GA,31750,Jonathan Collins,COLLINS BROS PRODUCE,454261,404-968-7750,Next Day DELIVERY only,no service Thurs or Sun,,,,
28,3,639,BRUNSWICK,GA,31525,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,Sunrise Fresh Sept 2016,,,,
28,3,836,SAINT MARYS,GA,31558,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Same Day DELIVERY if ordered by 8am,Sunrise Fresh Sept 2016,,,,
28,3,5392,BAXLEY,GA,31513,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
28,3,593,DOUGLAS,GA,31533,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
28,3,1018,EASTMAN,GA,31023,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
28,3,1061,HAZLEHURST,GA,31539,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
28,3,862,HINESVILLE,GA,31313,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
28,3,2630,JESUP,GA,31545,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
28,3,864,VIDALIA,GA,30474,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
28,3,556,WAYCROSS,GA,31503,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
29,4,606,SAVANNAH,GA,31410,,"Div 1 Store, must confirm",,,D1,,,,,
29,4,1383,BEAUFORT,SC,29906,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,Also:  Taylor Farms NEXT DAY/ven# 609201/ph# 912-526-0611,,,,
29,4,7181,BEAUFORT,SC,29907,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,Also:  Taylor Farms NEXT DAY/ven# 609201/ph# 912-526-0611,,,,
29,4,728,HILTON HEAD ISLAND,SC,29926,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
29,4,2860,POOLER,GA,31322,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Next Day DELIVERY only,,,,,
29,4,605,SAVANNAH,GA,31406,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Next Day DELIVERY only,,,,,
29,4,635,SAVANNAH,GA,31419,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Next Day DELIVERY only,,,,,
29,4,4556,SAVANNAH,GA,31419,Lonora Swilley,Sunrise Fresh,535294,601-213-4008 ext 6106,Next Day DELIVERY only,,,,,
29,4,1011,RINCON,GA,31326,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
29,4,6395,BLUFFTON,SC,29910,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,"also NEXT DAY: Senn Brothers, Vendor# 384803, phone 803-252-6414",,,,
29,4,2832,HARDEEVILLE,SC,29927,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
30,2,1227,AUGUSTA,GA,30907,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Taylor Family Farm- Next day delivery only,,,,
30,2,1293,AUGUSTA,GA,30906,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Taylor Family Farm- Next day delivery only,,,,
30,2,4144,AUGUSTA,GA,30909,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Taylor Family Farm- Next day delivery only,,,,
30,2,3570,EVANS,GA,30809,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Taylor Family Farm- Next day delivery only,,,,
30,2,5735,GROVETOWN,GA,30813,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
30,2,754,STATESBORO,GA,30458,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
30,2,1024,SWAINSBORO,GA,30401,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
30,2,1658,THOMSON,GA,30824,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
30,2,2754,WAYNESBORO,GA,30830,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
32,3,758,AMERICUS,GA,31709,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,,,,,
32,3,907,FORSYTH,GA,31029,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,,,,,
32,3,2733,PERRY,GA,31069,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,,,,,
32,3,1367,WARNER ROBINS,GA,31093,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,,,,,
32,3,3750,WARNER ROBINS,GA,31088,Jackie Owens  ,FIRST CLASS PRODUCE,479023,404-391-5840,Same Day DELIVERY if ordered by 8am,"OR:  Collins Bros, Vendor#454261, SAME DAY service with 25 case minimum: 404-968-7750",,,,
32,3,1076,MACON,GA,31211,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Collins Brothers Produce- Same day delivery if ordered by 8am- 25 cases minimum,,,,
32,3,1153,MACON,GA,31206,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Collins Brothers Produce- Same day delivery if ordered by 8am- 25 cases minimum,,,,
32,3,2890,MACON,GA,31210,Adam Esser,Freshpoint Atlanta,357573,470-532-3690,Next day delivery only,Collins Brothers Produce- Same day delivery if ordered by 8am- 25 cases minimum,,,,
32,3,555,DUBLIN,GA,31021,Alan Taylor,TAYLOR FAMILY FARMS,609201,912-526-0611/912-245-1234,Next Day DELIVERY only,,,,,
35,4,641,GREENVILLE,SC,29611,Jonathan Collins,COLLINS BROS PRODUCE,454261,404-968-7750,Same Day DELIVERY if ordered by 8am,"OR:  Senn Bros (vendor#384803), NEXT DAY service: 803-252-6414",,,,
35,4,3222,CENTRAL,SC,29630,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
35,4,631,EASLEY,SC,29640,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
35,4,640,GREENVILLE,SC,29607,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
35,4,3192,GREENVILLE,SC,29611,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
35,4,4583,GREENVILLE,SC,29615,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
35,4,2687,GREER,SC,29651,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
35,4,3191,PICKENS,SC,29671,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
35,4,1123,SENECA,SC,29678,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
35,4,2265,SIMPSONVILLE,SC,29680,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
35,4,1244,TAYLORS,SC,29687,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
35,4,5487,TRAVELERS REST,SC,29690,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
36,4,1748,CHARLESTON,SC,29414,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
36,4,2348,CHARLESTON,SC,29412,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
36,4,2928,GOOSE CREEK,SC,29445,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
36,4,1146,MONCKS CORNER,SC,29461,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
36,4,632,MOUNT PLEASANT,SC,29464,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
36,4,4384,MOUNT PLEASANT,SC,29466,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
36,4,1359,NORTH CHARLESTON,SC,29406,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
36,4,3367,NORTH CHARLESTON,SC,29418,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
36,4,628,SUMMERVILLE,SC,29485,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
36,4,1037,SUMMERVILLE,SC,29483,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
36,4,1358,WALTERBORO,SC,29488,Breck Burch,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
37,4,586,CONWAY,SC,29526,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
37,4,4664,CONWAY,SC,29526,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
37,4,5705,GARDEN CITY BEACH,SC,29576,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
37,4,625,GEORGETOWN,SC,29440,Andy Kemp,SENN BROS,384803,803-252-6414/803-252-8723  ,Next Day DELIVERY only,,,,,
