Store,SHRED PICKUP DATE,Service  Hours,Storage Vendor,Shred Pallet  Count
400,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
401,TBD,TBD,TBD,WAITING ON SUBMISSION
402,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
403,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
404,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
405,4/24/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
406,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
407,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),2
408,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
409,TBD,TBD,TBD,WAITING ON SUBMISSION
410,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),1
411,TBD,TBD,TBD,WAITING ON SUBMISSION
412,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),1
413,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
414,TBD,TBD,TBD,WAITING ON SUBMISSION
415,TBD,TBD,TBD,WAITING ON SUBMISSION
416,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),1
417,7/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
418,TBD,TBD,TBD,WAITING ON SUBMISSION
419,TBD,TBD,TBD,WAITING ON SUBMISSION
420,TBD,TBD,TBD,WAITING ON SUBMISSION
421,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),1
422,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
423,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),4
424,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
425,6/16/2023,7 am - 6 pm,Vital Records Control (VRC),4
426,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
427,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
428,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
429,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
430,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
431,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
432,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
433,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
434,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
435,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
436,TBD,TBD,TBD,WAITING ON SUBMISSION
437,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),2
438,TBD,TBD,TBD,WAITING ON SUBMISSION
440,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
442,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
443,7/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
444,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
445,TBD,TBD,TBD,WAITING ON SUBMISSION
446,TBD,TBD,TBD,WAITING ON SUBMISSION
447,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),1
448,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
449,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),1
450,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),3
451,5/30/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
452,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),5
453,TBD,TBD,TBD,WAITING ON SUBMISSION
454,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
456,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
457,TBD,TBD,TBD,WAITING ON SUBMISSION
458,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
459,TBD,TBD,TBD,WAITING ON SUBMISSION
461,7/28/2023,7 am - 5 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
462,3/20/2023,7 am - 5 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
463,7/11/2023,7 am - 5 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
464,7/17/2023,7 am - 5 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
465,7/11/2023,7 am - 5 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
466,TBD,TBD,TBD,WAITING ON SUBMISSION
467,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),4
468,TBD,TBD,TBD,WAITING ON SUBMISSION
469,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
470,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
471,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
472,TBD,TBD,TBD,WAITING ON SUBMISSION
473,TBD,TBD,TBD,WAITING ON SUBMISSION
475,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
476,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
477,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
478,TBD,TBD,TBD,WAITING ON SUBMISSION
479,TBD,TBD,TBD,WAITING ON SUBMISSION
480,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
481,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),1
482,TBD,TBD,TBD,WAITING ON SUBMISSION
483,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),1
484,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
485,TBD,TBD,TBD,WAITING ON SUBMISSION
486,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
488,TBD,TBD,TBD,WAITING ON SUBMISSION
489,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
490,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
491,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
492,6/29/2023,7 am - 5 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
493,3/13/2023,7 am - 5 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
494,5/24/2023,7 am - 5 pm,Vital Records Control (VRC),Reported 0
495,4/18/2023,7 am - 5 pm,Vital Records Control (VRC),Reported 0
497,5/4 & 5/5/23,7 am - 5 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
498,TBD,TBD,TBD,WAITING ON SUBMISSION
499,TBD,TBD,TBD,WAITING ON SUBMISSION
500,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
501,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
502,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
503,TBD,TBD,TBD,WAITING ON SUBMISSION
504,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
505,4/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
506,TBD,TBD,TBD,WAITING ON SUBMISSION
507,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
508,7/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
510,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),1
511,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
512,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
513,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
514,3/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
515,TBD,TBD,TBD,WAITING ON SUBMISSION
516,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
517,TBD,TBD,TBD,WAITING ON SUBMISSION
518,TBD,TBD,TBD,WAITING ON SUBMISSION
519,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
520,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
521,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),2
522,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
523,TBD,TBD,TBD,WAITING ON SUBMISSION
524,TBD,TBD,TBD,WAITING ON SUBMISSION
525,TBD,TBD,TBD,WAITING ON SUBMISSION
526,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
527,TBD,TBD,TBD,WAITING ON SUBMISSION
528,4/27/2023,7 am - 6 pm,Vital Records Control (VRC),1
529,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
530,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
531,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
532,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
533,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
535,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
536,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
537,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),1
538,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
539,TBD,TBD,TBD,WAITING ON SUBMISSION
540,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),5
541,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
542,5/16/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
543,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),2
544,TBD,TBD,TBD,WAITING ON SUBMISSION
545,TBD,TBD,TBD,WAITING ON SUBMISSION
546,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
547,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
548,TBD,TBD,TBD,WAITING ON SUBMISSION
549,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
550,TBD,TBD,TBD,WAITING ON SUBMISSION
551,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),5
552,TBD,TBD,TBD,WAITING ON SUBMISSION
553,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),1
554,TBD,TBD,TBD,WAITING ON SUBMISSION
555,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
556,TBD,TBD,TBD,WAITING ON SUBMISSION
557,TBD,TBD,TBD,WAITING ON SUBMISSION
558,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),2
559,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),1
560,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
561,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),2
562,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
563,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
564,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
565,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
566,TBD,TBD,TBD,WAITING ON SUBMISSION
567,TBD,TBD,TBD,WAITING ON SUBMISSION
568,TBD,TBD,TBD,WAITING ON SUBMISSION
569,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
571,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
572,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
573,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
574,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
575,7/14 & 7/17/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
576,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),5
577,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
578,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),2
579,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
580,TBD,TBD,TBD,WAITING ON SUBMISSION
581,6/26 & 6/27/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
582,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
583,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
584,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
585,4/3&4/7,7 am - 6 pm,Vital Records Control (VRC),4
586,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),1
587,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
588,TBD,TBD,TBD,WAITING ON SUBMISSION
589,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
590,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
591,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
592,TBD,TBD,TBD,WAITING ON SUBMISSION
593,TBD,TBD,TBD,WAITING ON SUBMISSION
594,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
595,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
596,TBD,TBD,TBD,WAITING ON SUBMISSION
598,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
599,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),1
600,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
601,5/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
602,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),3
603,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),1
604,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),1
605,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
606,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),2
607,TBD,TBD,TBD,WAITING ON SUBMISSION
608,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),1
609,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
610,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
611,TBD,TBD,TBD,WAITING ON SUBMISSION
612,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
613,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
614,TBD,TBD,TBD,WAITING ON SUBMISSION
615,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
616,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
617,TBD,TBD,TBD,WAITING ON SUBMISSION
618,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
619,3/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
620,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
621,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
622,6/7 & 6/8/23,7 am - 6 pm,Vital Records Control (VRC),8
623,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
624,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
625,TBD,TBD,TBD,WAITING ON SUBMISSION
626,5/15 & 5/16/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
627,TBD,TBD,TBD,WAITING ON SUBMISSION
628,TBD,TBD,TBD,WAITING ON SUBMISSION
629,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),1
630,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
631,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
632,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
633,4/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
634,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
635,TBD,TBD,TBD,WAITING ON SUBMISSION
636,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
637,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
638,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),11
639,TBD,TBD,TBD,WAITING ON SUBMISSION
640,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
641,7/17/&7/21,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
642,TBD,TBD,TBD,WAITING ON SUBMISSION
643,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
644,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
645,7/17 & 7/18/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
646,TBD,TBD,TBD,WAITING ON SUBMISSION
647,6/28 & 6/29/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
648,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
649,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
651,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
652,TBD,TBD,TBD,WAITING ON SUBMISSION
653,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
655,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),1
656,4/24/2023,7 am - 6 pm,Vital Records Control (VRC),2
657,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),3
658,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
659,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),4
660,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
661,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
662,TBD,TBD,TBD,WAITING ON SUBMISSION
663,3/30/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
664,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),4
665,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
666,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
667,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),2
668,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
669,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),1
670,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
671,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
672,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
673,6/1/2023 & 6/2/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
674,3/30/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
675,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
676,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
677,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
678,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
680,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
681,4/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
682,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
683,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
684,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
685,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),5
686,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
687,9/1/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
688,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
689,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),1
690,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
691,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),1
692,3/30/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
693,TBD,TBD,TBD,WAITING ON SUBMISSION
694,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
695,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
696,TBD,TBD,TBD,WAITING ON SUBMISSION
697,5/9/2023,7 am - 6 pm,Vital Records Control (VRC),3
698,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
699,5/30/2023,7 am - 6 pm,Vital Records Control (VRC),2
700,5/25 & 5/26/23,7 am - 6 pm,Vital Records Control (VRC),8
701,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
702,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
703,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
705,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
706,6/16/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
707,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
708,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),1
709,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),1
710,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),1
711,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),4
712,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
713,TBD,TBD,TBD,WAITING ON SUBMISSION
714,TBD,TBD,TBD,WAITING ON SUBMISSION
715,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),26
716,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
717,TBD,TBD,TBD,WAITING ON SUBMISSION
718,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),2
719,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),1
720,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),3
721,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),1
722,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
723,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
724,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),2
725,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
726,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
727,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
728,3/30/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
729,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
730,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
731,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),1
733,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
734,6/15/2023,7 am - 6 pm,Vital Records Control (VRC),16
735,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
736,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),1
737,4/25/2023,7 am - 6 pm,Vital Records Control (VRC),2
738,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),2
739,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),2
740,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
741,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),1
742,8/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
743,TBD,TBD,TBD,WAITING ON SUBMISSION
744,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),3
745,TBD,TBD,TBD,WAITING ON SUBMISSION
746,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),9
747,TBD,TBD,TBD,WAITING ON SUBMISSION
748,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
749,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),2
750,TBD,TBD,TBD,WAITING ON SUBMISSION
751,TBD,TBD,TBD,WAITING ON SUBMISSION
752,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
753,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
754,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),3
755,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
756,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
757,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
758,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
759,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),2
760,TBD,TBD,TBD,WAITING ON SUBMISSION
761,7/1/2023,7 am - 6 pm,Vital Records Control (VRC),6
762,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
764,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),10
765,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
766,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
767,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
768,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),4
769,5/24 & 5/25/23,7 am - 6 pm,Vital Records Control (VRC),3
770,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
